Datetime,BTNXX,INDEA,INDNE,INDNO,INDSO,INDWE
10/08/2015 11:00,10,11.8,8.5,37.8,15.8,28.5
10/08/2015 12:00,0,1,0.3,14.3,3.3,10.3
10/08/2015 13:00,0,0,0,1,0,0.8
10/08/2015 14:00,0,0,0,0,0,0
10/08/2015 15:00,0,0,0,0,0,0
10/08/2015 16:00,0,0,0,0,0,0
10/08/2015 17:00,0,0,0,0,0,0
10/08/2015 18:00,0,0,0,0,0,0
10/08/2015 19:00,0,0,0,0,0,0
10/08/2015 20:00,0,0,0,0,0,0
10/08/2015 21:00,0,0,0,0,0,0
10/08/2015 22:00,0,0,0,0,0,0
10/08/2015 23:00,1,0,0.5,0,0,0
11/08/2015 0:00,26.8,5,10,0.3,1,0.3
11/08/2015 1:00,69.8,21.3,27.3,11.8,9,7
11/08/2015 2:00,104.5,42.5,45.8,35.8,24,26.3
11/08/2015 3:00,130,59.5,63,61,40,48.3
11/08/2015 4:00,139.5,72.8,76,81.3,54,67.3
11/08/2015 5:00,138.3,78.8,80.8,95.3,64.8,79.5
11/08/2015 6:00,129.5,81.3,80.5,102,70,86.5
11/08/2015 7:00,115.3,78,76.3,101.5,68.5,87
11/08/2015 8:00,93,68.8,65.5,93.3,60.3,80
11/08/2015 9:00,67.5,52.8,49.8,76.8,44.8,66.3
11/08/2015 10:00,40.8,34,30.3,56,27.3,48.8
11/08/2015 11:00,14.3,14.3,10.8,32.3,12,28.3
11/08/2015 12:00,0.3,1.3,0.3,12,2,10.3
11/08/2015 13:00,0,0,0,0.8,0,0.8
11/08/2015 14:00,0,0,0,0,0,0
11/08/2015 15:00,0,0,0,0,0,0
11/08/2015 16:00,0,0,0,0,0,0
11/08/2015 17:00,0,0,0,0,0,0
11/08/2015 18:00,0,0,0,0,0,0
11/08/2015 19:00,0,0,0,0,0,0
11/08/2015 20:00,0,0,0,0,0,0
11/08/2015 21:00,0,0,0,0,0,0
11/08/2015 22:00,0,0,0,0,0,0
11/08/2015 23:00,0.5,0,0.8,0,0,0
12/08/2015 0:00,11.8,5,10,0.3,0.8,0.3
12/08/2015 1:00,31.8,20,27.3,9,9.3,6.5
12/08/2015 2:00,54.8,35.8,40,28.5,26.5,23.8
12/08/2015 3:00,90.3,48.5,54.5,50.5,44.5,45.5
12/08/2015 4:00,120.3,59.8,71.5,69.8,56.5,63.5
12/08/2015 5:00,131.8,66.8,77.8,82.3,62.8,75.3
12/08/2015 6:00,129,67.3,79.5,86.8,67.3,78.3
12/08/2015 7:00,116.3,61.5,73.8,85.5,67.5,75.3
12/08/2015 8:00,96,52.3,61.8,81.5,59.5,66
12/08/2015 9:00,67,40.3,44.5,72.3,46.8,52.3
12/08/2015 10:00,37.8,26.5,27.5,55.5,31.5,36
12/08/2015 11:00,13.3,12,10.5,34.3,15.3,19.8
12/08/2015 12:00,0.3,1,0.3,13.3,3,6.5
12/08/2015 13:00,0,0,0,0.8,0,0.3
12/08/2015 14:00,0,0,0,0,0,0
12/08/2015 15:00,0,0,0,0,0,0
12/08/2015 16:00,0,0,0,0,0,0
12/08/2015 17:00,0,0,0,0,0,0
12/08/2015 18:00,0,0,0,0,0,0
12/08/2015 19:00,0,0,0,0,0,0
12/08/2015 20:00,0,0,0,0,0,0
12/08/2015 21:00,0,0,0,0,0,0
12/08/2015 22:00,0,0,0,0,0,0
12/08/2015 23:00,1,0,0.3,0,0,0
13/08/2015 00:00,29,5.5,10.8,0.3,0.8,0.3
13/08/2015 01:00,72.8,23,31.3,12,11,7
13/08/2015 02:00,106.3,44.5,51,35.5,30.3,25.3
13/08/2015 03:00,133.8,66.3,66,62,50,46.8
13/08/2015 04:00,146.8,81.8,76.8,87.8,65.8,65
13/08/2015 05:00,146.5,89.5,84,101.5,76,77.3
13/08/2015 06:00,136.5,91.3,82.3,107.8,80,81.5
13/08/2015 07:00,121,87.5,73.8,104.8,76.5,79.5
13/08/2015 08:00,98.8,76,58.3,95.3,65,71.8
13/08/2015 09:00,67.5,58.8,40.5,79.3,50.8,58.3
13/08/2015 10:00,36.5,37.3,24.5,59.3,33,42.3
13/08/2015 11:00,11.3,16.3,9.3,35,16.5,24.5
13/08/2015 12:00,0,1.3,0.3,12.8,3.5,9
13/08/2015 13:00,0,0,0,0.8,0,0.5
13/08/2015 14:00,0,0,0,0,0,0
13/08/2015 15:00,0,0,0,0,0,0
13/08/2015 16:00,0,0,0,0,0,0
13/08/2015 17:00,0,0,0,0,0,0
13/08/2015 18:00,0,0,0,0,0,0
13/08/2015 19:00,0,0,0,0,0,0
13/08/2015 20:00,0,0,0,0,0,0
13/08/2015 21:00,0,0,0,0,0,0
13/08/2015 22:00,0,0,0,0,0,0
13/08/2015 23:00,0,0,0.8,0,0,0
14/08/2015 00:00,6.8,5.3,11.8,0.3,1.3,0.3
14/08/2015 01:00,22.8,24,32.3,12,15.8,7.5
14/08/2015 02:00,45.8,46,53,37.3,42.5,28.8
14/08/2015 03:00,69.5,66.3,70.5,63.5,67.8,51.8
14/08/2015 04:00,95.8,81.8,83.3,85,84.3,70
14/08/2015 05:00,102.5,90.5,89.5,96,95.5,79.5
14/08/2015 06:00,92.3,92,86,99.8,100,81.8
14/08/2015 07:00,83.3,86,80.8,96.8,97.8,79.5
14/08/2015 08:00,70.5,73.3,68.8,87.8,87.8,71.8
14/08/2015 09:00,52.5,54,51.8,70.5,69.5,59.5
14/08/2015 10:00,28.5,34,31.3,50,47.3,44.5
14/08/2015 11:00,9,14,10.5,29,24,27.3
14/08/2015 12:00,0,1.3,0.3,10,4.8,10.3
14/08/2015 13:00,0,0,0,0.3,0,0.5
14/08/2015 14:00,0,0,0,0,0,0
14/08/2015 15:00,0,0,0,0,0,0
14/08/2015 16:00,0,0,0,0,0,0
14/08/2015 17:00,0,0,0,0,0,0
14/08/2015 18:00,0,0,0,0,0,0
14/08/2015 19:00,0,0,0,0,0,0
14/08/2015 20:00,0,0,0,0,0,0
14/08/2015 21:00,0,0,0,0,0,0
14/08/2015 22:00,0,0,0,0,0,0
14/08/2015 23:00,0,0,0.3,0,0,0
15/08/2015 00:00,5.5,3.5,4.8,0.3,0.8,0
15/08/2015 01:00,15.5,19.8,14.3,11,13.5,9
15/08/2015 02:00,25.5,38.5,24.5,34,36.8,32
15/08/2015 03:00,41,54.3,35.5,55.8,60.5,55.3
15/08/2015 04:00,51,65,46.3,74,78.8,73.8
15/08/2015 05:00,53.3,69.5,53.8,86,89.8,86.5
15/08/2015 06:00,55,69.8,60.3,90.3,94.3,92.3
15/08/2015 07:00,48.3,65.5,59.5,88,90,91.5
15/08/2015 08:00,39.8,56.3,51.3,80,79.3,82.8
15/08/2015 09:00,27.3,43.5,38,66.5,61.3,68.8
15/08/2015 10:00,13.8,28.3,22.5,49.8,39.3,49.8
15/08/2015 11:00,4.3,12.3,7,29.8,17.8,30.3
15/08/2015 12:00,0,1,0.3,11.5,3.5,11.3
15/08/2015 13:00,0,0,0,0.8,0,0.8
15/08/2015 14:00,0,0,0,0,0,0
15/08/2015 15:00,0,0,0,0,0,0
15/08/2015 16:00,0,0,0,0,0,0
15/08/2015 17:00,0,0,0,0,0,0
15/08/2015 18:00,0,0,0,0,0,0
15/08/2015 19:00,0,0,0,0,0,0
15/08/2015 20:00,0,0,0,0,0,0
15/08/2015 21:00,0,0,0,0,0,0
15/08/2015 22:00,0,0,0,0,0,0
15/08/2015 23:00,0.3,0,0.5,0,0,0
16/08/2015 00:00,12.3,4,10.3,0.3,1,0.3
16/08/2015 01:00,32.3,20.3,27.8,10.8,10.3,7.5
16/08/2015 02:00,62,43,47.5,34.8,28,26.3
16/08/2015 03:00,90,63.5,66.8,60.8,47.8,47.3
16/08/2015 04:00,105,77.3,83.3,79.3,62.5,67.3
16/08/2015 05:00,101,83.8,91,91.5,69.5,83.3
16/08/2015 06:00,96.3,80.3,89,97.3,71,92.5
16/08/2015 07:00,87,70,81.5,96,68.8,92.8
16/08/2015 08:00,67.8,55.3,65.3,89.3,61,85.5
16/08/2015 09:00,45,39,45.8,74.5,47.3,72.8
16/08/2015 10:00,25,23.5,25.8,54.3,31.3,53.5
16/08/2015 11:00,7.8,9,8,32.3,14.8,31
16/08/2015 12:00,0,0.5,0.3,12,2.5,11
16/08/2015 13:00,0,0,0,0.8,0,0.5
16/08/2015 14:00,0,0,0,0,0,0
16/08/2015 15:00,0,0,0,0,0,0
16/08/2015 16:00,0,0,0,0,0,0
16/08/2015 17:00,0,0,0,0,0,0
16/08/2015 18:00,0,0,0,0,0,0
16/08/2015 19:00,0,0,0,0,0,0
16/08/2015 20:00,0,0,0,0,0,0
16/08/2015 21:00,0,0,0,0,0,0
16/08/2015 22:00,0,0,0,0,0,0
16/08/2015 23:00,0,0,0.8,0,0,0
17/08/2015 00:00,8.5,3.8,12,0.3,1.3,0
17/08/2015 01:00,25.3,17.5,34.5,13.8,11.8,8.5
17/08/2015 02:00,51.3,35,57.8,42.8,31.3,31.8
17/08/2015 03:00,73.8,52.3,75.5,70.8,50.8,55.8
17/08/2015 04:00,88.5,64.5,87.3,92,64.5,75.8
17/08/2015 05:00,98.3,70.3,95.5,104.8,74.8,89.5
17/08/2015 06:00,95,72,93.8,110.3,79.5,96.5
17/08/2015 07:00,86.8,68.8,83,108.8,75.5,95
17/08/2015 08:00,65.5,59.5,66,100.5,66.8,86.3
17/08/2015 09:00,48.5,45.8,48.8,84.8,54,69.8
17/08/2015 10:00,22.8,29.3,28.3,63.8,35.3,48.8
17/08/2015 11:00,7,12.5,9.3,37.8,16.8,27.5
17/08/2015 12:00,0,1,0.3,13.3,3,9.3
17/08/2015 13:00,0,0,0,0.8,0,0.3
17/08/2015 14:00,0,0,0,0,0,0
17/08/2015 15:00,0,0,0,0,0,0
17/08/2015 16:00,0,0,0,0,0,0
17/08/2015 17:00,0,0,0,0,0,0
17/08/2015 18:00,0,0,0,0,0,0
17/08/2015 19:00,0,0,0,0,0,0
17/08/2015 20:00,0,0,0,0,0,0
17/08/2015 21:00,0,0,0,0,0,0
17/08/2015 22:00,0,0,0,0,0,0
17/08/2015 23:00,0,0,0.3,0,0,0
18/08/2015 00:00,5.3,4,8.5,0.3,1,0.3
18/08/2015 01:00,18.5,20.8,26,14,12.3,10.3
18/08/2015 02:00,35.8,43.5,45.8,43.8,34,35.8
18/08/2015 03:00,53.3,63.8,62,71.8,56,62
18/08/2015 04:00,62,79.3,75,92.8,73.3,82.3
18/08/2015 05:00,62,87,81.5,106,83.8,95
18/08/2015 06:00,57.8,88.3,79,112.5,86.5,99.5
18/08/2015 07:00,53.5,81.3,69,111,82.5,97.3
18/08/2015 08:00,44,66.8,54,102.3,71,87.8
18/08/2015 09:00,33.5,48,35.8,86.5,54,71.5
18/08/2015 10:00,18.8,29.8,20,65,36,51.3
18/08/2015 11:00,5.3,12,6.3,38.5,17.5,29
18/08/2015 12:00,0,0.8,0,13.3,3,9.8
18/08/2015 13:00,0,0,0,0.8,0,0.5
18/08/2015 14:00,0,0,0,0,0,0
18/08/2015 15:00,0,0,0,0,0,0
18/08/2015 16:00,0,0,0,0,0,0
18/08/2015 17:00,0,0,0,0,0,0
18/08/2015 18:00,0,0,0,0,0,0
18/08/2015 19:00,0,0,0,0,0,0
18/08/2015 20:00,0,0,0,0,0,0
18/08/2015 21:00,0,0,0,0,0,0
18/08/2015 22:00,0,0,0,0,0,0
18/08/2015 23:00,0,0,0.5,0,0,0
19/08/2015 00:00,7.5,3.5,9.8,0.3,0.8,0.3
19/08/2015 01:00,27,19.8,27.3,13.3,11,9.8
19/08/2015 02:00,58.5,40.8,43,42.3,31.5,35.3
19/08/2015 03:00,85.3,58.5,56,70,52.3,63.3
19/08/2015 04:00,97.8,71.3,66,91,68.3,85.5
19/08/2015 05:00,107,76.5,71.8,104.5,80.5,100.3
19/08/2015 06:00,106,75.3,71,111,85.3,106.5
19/08/2015 07:00,97.8,68.8,65.5,109.5,81.5,105.3
19/08/2015 08:00,83.3,57.3,52.5,100.8,70.8,95.3
19/08/2015 09:00,61,42.3,39,81.3,52.8,77.5
19/08/2015 10:00,35.5,26.8,23,59.8,34.3,57.5
19/08/2015 11:00,10.3,10.5,7,35,15.5,32.5
19/08/2015 12:00,0,0.8,0,12.5,2.8,11.5
19/08/2015 13:00,0,0,0,0.5,0,0.5
19/08/2015 14:00,0,0,0,0,0,0
19/08/2015 15:00,0,0,0,0,0,0
19/08/2015 16:00,0,0,0,0,0,0
19/08/2015 17:00,0,0,0,0,0,0
19/08/2015 18:00,0,0,0,0,0,0
19/08/2015 19:00,0,0,0,0,0,0
19/08/2015 20:00,0,0,0,0,0,0
19/08/2015 21:00,0,0,0,0,0,0
19/08/2015 22:00,0,0,0,0,0,0
19/08/2015 23:00,0,0,0.3,0,0,0
20/08/2015 00:00,3.5,2,6,0.3,1,0.3
20/08/2015 01:00,12.3,13.3,18.8,12.3,10.3,9
20/08/2015 02:00,23.5,29.3,34,41,28,32.5
20/08/2015 03:00,37.8,44.3,48,70.3,45,59.3
20/08/2015 04:00,56,56.3,60,92.8,59,81
20/08/2015 05:00,68.8,64.8,66.3,106.8,67.8,95
20/08/2015 06:00,70.5,67.3,64,115.3,67.8,101.5
20/08/2015 07:00,60,65.3,57.3,113,63.3,100.8
20/08/2015 08:00,49.3,56.3,45,103.8,54.5,93
20/08/2015 09:00,35,41.3,30.3,86,42.3,78.3
20/08/2015 10:00,19.8,26,15.8,63.8,27.5,58.3
20/08/2015 11:00,5.5,10.3,4,37.3,13,34.5
20/08/2015 12:00,0,0.8,0,12.8,2,12
20/08/2015 13:00,0,0,0,0.5,0,0.5
20/08/2015 14:00,0,0,0,0,0,0
20/08/2015 15:00,0,0,0,0,0,0
20/08/2015 16:00,0,0,0,0,0,0
20/08/2015 17:00,0,0,0,0,0,0
20/08/2015 18:00,0,0,0,0,0,0
20/08/2015 19:00,0,0,0,0,0,0
20/08/2015 20:00,0,0,0,0,0,0
20/08/2015 21:00,0,0,0,0,0,0
20/08/2015 22:00,0,0,0,0,0,0
20/08/2015 23:00,0,0,0.3,0,0,0
21/08/2015 00:00,4.3,3,6.5,0.3,1,0.3
21/08/2015 01:00,16,18,19.8,12.3,11.8,10
21/08/2015 02:00,31.5,37.3,32.5,41.3,31.8,36.8
21/08/2015 03:00,50.8,56.3,45,70.8,53.8,66
21/08/2015 04:00,61.3,71.5,51.8,93.3,71,89
21/08/2015 05:00,68.3,80.3,55.5,107.5,81.5,104
21/08/2015 06:00,71.5,81.3,54.8,113,82.5,111
21/08/2015 07:00,65,75.5,51.3,111,75.5,110.5
21/08/2015 08:00,56.3,63.8,40,102,62.8,102
21/08/2015 09:00,41,47.8,26.5,86.5,46.3,85.8
21/08/2015 10:00,24,29,14.3,63,29.5,62.8
21/08/2015 11:00,6.8,11.3,4.3,36.8,14.3,35.5
21/08/2015 12:00,0,0.8,0,12.5,2.5,12.3
21/08/2015 13:00,0,0,0,0.5,0,0.5
21/08/2015 14:00,0,0,0,0,0,0
21/08/2015 15:00,0,0,0,0,0,0
21/08/2015 16:00,0,0,0,0,0,0
21/08/2015 17:00,0,0,0,0,0,0
21/08/2015 18:00,0,0,0,0,0,0
21/08/2015 19:00,0,0,0,0,0,0
21/08/2015 20:00,0,0,0,0,0,0
21/08/2015 21:00,0,0,0,0,0,0
21/08/2015 22:00,0,0,0,0,0,0
21/08/2015 23:00,0,0,0,0,0,0
22/08/2015 00:00,6.3,3.5,5.3,0.3,0.8,0.3
22/08/2015 01:00,17.8,19,18.5,12,9,10
22/08/2015 02:00,31.8,39.3,35.3,41.5,25.8,37.3
22/08/2015 03:00,47,57.8,50.5,71,44.3,65.8
22/08/2015 04:00,61.3,73.3,64,93.3,62,87.3
22/08/2015 05:00,67.8,81.5,73.5,107,75.8,99.8
22/08/2015 06:00,67,81,74.5,113.3,82.3,107.3
22/08/2015 07:00,65,74.5,67.8,111.5,82.3,105.5
22/08/2015 08:00,54,64.3,56.5,102.8,75,96.5
22/08/2015 09:00,38.3,48,41.3,86.5,60.5,79
22/08/2015 10:00,21.3,28.5,22,64,40.8,56.8
22/08/2015 11:00,6.3,11.5,6.5,37,19.8,32.8
22/08/2015 12:00,0,0.8,0.3,12.3,3.8,11.5
22/08/2015 13:00,0,0,0,0.3,0,0.5
22/08/2015 14:00,0,0,0,0,0,0
22/08/2015 15:00,0,0,0,0,0,0
22/08/2015 16:00,0,0,0,0,0,0
22/08/2015 17:00,0,0,0,0,0,0
22/08/2015 18:00,0,0,0,0,0,0
22/08/2015 19:00,0,0,0,0,0,0
22/08/2015 20:00,0,0,0,0,0,0
22/08/2015 21:00,0,0,0,0,0,0
22/08/2015 22:00,0,0,0,0,0,0
22/08/2015 23:00,0,0,0,0,0,0
23/08/2015 00:00,13.8,5.3,8.3,0.3,1.3,0.3
23/08/2015 01:00,40,27,29,11.3,13.8,9.8
23/08/2015 02:00,64.3,52.8,51.8,39.5,37,36.3
23/08/2015 03:00,89.3,75.3,66.5,68.8,60.3,64.5
23/08/2015 04:00,105.3,90.8,78,91.5,78.8,86.3
23/08/2015 05:00,110.8,97.5,83.3,105.3,90.5,100
23/08/2015 06:00,111.3,96,80,111.8,95,105.8
23/08/2015 07:00,98.3,89.5,70.5,110.3,92.5,103.5
23/08/2015 08:00,77,75.5,59.5,101.5,82.5,95
23/08/2015 09:00,57.3,56.8,40.8,85.5,65.5,79.3
23/08/2015 10:00,30.8,34.3,23.5,63.3,44,57.8
23/08/2015 11:00,9.3,13,7.3,36.8,21.3,33.3
23/08/2015 12:00,0,0.8,0,12.3,4,11
23/08/2015 13:00,0,0,0,0.5,0,0.3
23/08/2015 14:00,0,0,0,0,0,0
23/08/2015 15:00,0,0,0,0,0,0
23/08/2015 16:00,0,0,0,0,0,0
23/08/2015 17:00,0,0,0,0,0,0
23/08/2015 18:00,0,0,0,0,0,0
23/08/2015 19:00,0,0,0,0,0,0
23/08/2015 20:00,0,0,0,0,0,0
23/08/2015 21:00,0,0,0,0,0,0
23/08/2015 22:00,0,0,0,0,0,0
23/08/2015 23:00,0,0,0,0,0,0
24/08/2015 00:00,9.3,4,7.5,0.3,0.5,0.3
24/08/2015 01:00,29.3,21.3,24,12,13.8,10.3
24/08/2015 02:00,53.5,42.5,40.5,41.3,39.5,36.8
24/08/2015 03:00,81.3,61.8,55.5,71,65.5,64.8
24/08/2015 04:00,95.8,74.5,69,93,83.8,87
24/08/2015 05:00,98.5,80.8,75,106.8,95.3,102
24/08/2015 06:00,96.8,78.8,74.5,113.8,100,108.3
24/08/2015 07:00,84.3,74,68.8,112.3,97.8,106.5
24/08/2015 08:00,70.3,63,56.3,103.8,87.3,98
24/08/2015 09:00,50,47.3,40.8,87.3,68.8,81.5
24/08/2015 10:00,27.5,27.8,22.8,65,45.8,60.5
24/08/2015 11:00,8,10.3,6.3,37.8,22.5,34
24/08/2015 12:00,0,0.8,0,12.5,4,11
24/08/2015 13:00,0,0,0,0.3,0,0.3
24/08/2015 14:00,0,0,0,0,0,0
24/08/2015 15:00,0,0,0,0,0,0
24/08/2015 16:00,0,0,0,0,0,0
24/08/2015 17:00,0,0,0,0,0,0
24/08/2015 18:00,0,0,0,0,0,0
24/08/2015 19:00,0,0,0,0,0,0
24/08/2015 20:00,0,0,0,0,0,0
24/08/2015 21:00,0,0,0,0,0,0
24/08/2015 22:00,0,0,0,0,0,0
24/08/2015 23:00,0,0,0.3,0,0,0
25/08/2015 00:00,10,3.5,7.5,0.3,0.3,0.3
25/08/2015 01:00,30.8,19.5,22,12,12,9.8
25/08/2015 02:00,53.8,39.8,36.8,41.3,35,37
25/08/2015 03:00,70.5,56.3,49,70.5,58.3,65.8
25/08/2015 04:00,85.5,67.8,60.3,92.3,76.3,87.3
25/08/2015 05:00,89,72,63.3,106.3,88.3,103
25/08/2015 06:00,85.5,69,59,114.3,93.5,110.5
25/08/2015 07:00,73.3,65,51.3,113,91.3,110
25/08/2015 08:00,60.8,56.5,39.3,104,81,101
25/08/2015 09:00,40.5,42.5,25,87.5,64,84.8
25/08/2015 10:00,25,24.5,13.3,64.8,42.8,62.3
25/08/2015 11:00,7.8,8.8,4,37.8,20.3,35.8
25/08/2015 12:00,0,0.5,0,12.3,3.5,11.8
25/08/2015 13:00,0,0,0,0.3,0,0.3
25/08/2015 14:00,0,0,0,0,0,0
25/08/2015 15:00,0,0,0,0,0,0
25/08/2015 16:00,0,0,0,0,0,0
25/08/2015 17:00,0,0,0,0,0,0
25/08/2015 18:00,0,0,0,0,0,0
25/08/2015 19:00,0,0,0,0,0,0
25/08/2015 20:00,0,0,0,0,0,0
25/08/2015 21:00,0,0,0,0,0,0
25/08/2015 22:00,0,0,0,0,0,0
25/08/2015 23:00,0,0,0.3,0,0,0
26/08/2015 00:00,8.5,2.3,5.8,0.3,0.8,0
26/08/2015 01:00,25.8,15.5,20.3,11.8,10.8,9.3
26/08/2015 02:00,50.3,34.5,38,41.8,31.8,37
26/08/2015 03:00,62,50.8,56.3,71.3,55.3,66.3
26/08/2015 04:00,67.8,63.3,66,93.5,74.5,90.3
26/08/2015 05:00,69.5,69.5,65.8,107.5,86,105.3
26/08/2015 06:00,56.3,68.8,61.3,114.3,91,111
26/08/2015 07:00,45.8,61.3,50.5,112.5,89.3,110
26/08/2015 08:00,33.8,50.3,37.3,103.8,79.5,100.3
26/08/2015 09:00,23.5,35.8,23.8,87.3,61.8,83.5
26/08/2015 10:00,12.8,20.3,12.3,64.5,41,61.3
26/08/2015 11:00,3.8,6.8,3.8,37.3,19.3,34.5
26/08/2015 12:00,0,0.3,0,12,3,10.8
26/08/2015 13:00,0,0,0,0.3,0,0.3
26/08/2015 14:00,0,0,0,0,0,0
26/08/2015 15:00,0,0,0,0,0,0
26/08/2015 16:00,0,0,0,0,0,0
26/08/2015 17:00,0,0,0,0,0,0
26/08/2015 18:00,0,0,0,0,0,0
26/08/2015 19:00,0,0,0,0,0,0
26/08/2015 20:00,0,0,0,0,0,0
26/08/2015 21:00,0,0,0,0,0,0
26/08/2015 22:00,0,0,0,0,0,0
26/08/2015 23:00,0,0,0,0,0,0
27/08/2015 00:00,11.3,3,6,0,0.8,0
27/08/2015 01:00,39.8,17,23.3,11.3,9.8,8
27/08/2015 02:00,66.3,35.8,44.5,40.3,28,33
27/08/2015 03:00,88.5,54.5,64.3,69.5,48.5,61
27/08/2015 04:00,98.5,70.5,76.5,91.5,63.3,83.5
27/08/2015 05:00,96,77.8,83.5,105.3,71.5,97.8
27/08/2015 06:00,90,79.8,81,113,73.3,103.5
27/08/2015 07:00,78.3,77,72.5,111.5,72.3,102.5
27/08/2015 08:00,64,67,62.5,103,66.3,94
27/08/2015 09:00,47.8,50,44.8,85.8,54.5,79.3
27/08/2015 10:00,27,30.3,24.5,63.5,37.8,59
27/08/2015 11:00,8,11.3,7.5,36.5,18.8,33.5
27/08/2015 12:00,0,0.5,0,11.8,3,10.8
27/08/2015 13:00,0,0,0,0.3,0,0.3
27/08/2015 14:00,0,0,0,0,0,0
27/08/2015 15:00,0,0,0,0,0,0
27/08/2015 16:00,0,0,0,0,0,0
27/08/2015 17:00,0,0,0,0,0,0
27/08/2015 18:00,0,0,0,0,0,0
27/08/2015 19:00,0,0,0,0,0,0
27/08/2015 20:00,0,0,0,0,0,0
27/08/2015 21:00,0,0,0,0,0,0
27/08/2015 22:00,0,0,0,0,0,0
27/08/2015 23:00,0,0,0,0,0,0
28/08/2015 00:00,11.3,4,7,0,0.8,0
28/08/2015 01:00,38,20.8,25.3,10.8,11.8,7.5
28/08/2015 02:00,75.5,42.3,44.8,39.3,34.5,30.5
28/08/2015 03:00,101.3,60,60.3,68.3,58.5,56.5
28/08/2015 04:00,124.3,73,71.8,90.5,75.5,77.3
28/08/2015 05:00,134,77.8,81.5,104.8,87,90
28/08/2015 06:00,128.8,75,82.8,110.8,92.3,94.3
28/08/2015 07:00,108,67.3,76,109.3,87.3,91
28/08/2015 08:00,78,55,62.8,101,73.8,81.3
28/08/2015 09:00,48.3,39.8,44.5,84.3,55.5,66
28/08/2015 10:00,23.3,23.5,25.5,61.8,35.3,47.3
28/08/2015 11:00,6.5,8.8,7.8,35,16.3,27
28/08/2015 12:00,0,0.3,0,11.3,2.5,9
28/08/2015 13:00,0,0,0,0.3,0,0.3
28/08/2015 14:00,0,0,0,0,0,0
28/08/2015 15:00,0,0,0,0,0,0
28/08/2015 16:00,0,0,0,0,0,0
28/08/2015 17:00,0,0,0,0,0,0
28/08/2015 18:00,0,0,0,0,0,0
28/08/2015 19:00,0,0,0,0,0,0
28/08/2015 20:00,0,0,0,0,0,0
28/08/2015 21:00,0,0,0,0,0,0
28/08/2015 22:00,0,0,0,0,0,0
28/08/2015 23:00,0,0,0.3,0,0,0
29/08/2015 00:00,4.5,2,8.8,0,1.3,0
29/08/2015 01:00,18,14.3,26.3,11.5,15.8,7.3
29/08/2015 02:00,39.8,32.3,46.5,41.8,41.3,31.8
29/08/2015 03:00,66.3,50.5,65.8,71,64.5,59.5
29/08/2015 04:00,100.3,65.3,80.5,92.8,83.8,81.8
29/08/2015 05:00,102.5,73.3,87.5,106.5,97.5,96.8
29/08/2015 06:00,93,74,84.8,114.3,102.3,103
29/08/2015 07:00,84.5,69.3,71.5,112.8,97.8,101.3
29/08/2015 08:00,67.3,56.8,54,104,87,91.5
29/08/2015 09:00,46.3,40.3,35.5,87.8,69,75.3
29/08/2015 10:00,24.3,24,18,65.3,45.5,54
29/08/2015 11:00,6,8.5,4.5,37.5,21.8,31.5
29/08/2015 12:00,0,0.3,0,11.8,3.5,10
29/08/2015 13:00,0,0,0,0.3,0,0.3
29/08/2015 14:00,0,0,0,0,0,0
29/08/2015 15:00,0,0,0,0,0,0
29/08/2015 16:00,0,0,0,0,0,0
29/08/2015 17:00,0,0,0,0,0,0
29/08/2015 18:00,0,0,0,0,0,0
29/08/2015 19:00,0,0,0,0,0,0
29/08/2015 20:00,0,0,0,0,0,0
29/08/2015 21:00,0,0,0,0,0,0
