Datetime,AS-IDN-AC,AS-IDN-BA,AS-IDN-BB,AS-IDN-BE,AS-IDN-BT,AS-IDN-GO,AS-IDN-JA,AS-IDN-JB,AS-IDN-JI,AS-IDN-JK,AS-IDN-JT,AS-IDN-KB,AS-IDN-KI,AS-IDN-KR,AS-IDN-KS,AS-IDN-KT,AS-IDN-KU,AS-IDN-LA,AS-IDN-MA,AS-IDN-MU,AS-IDN-NB,AS-IDN-NT,AS-IDN-PA,AS-IDN-PB,AS-IDN-RI,AS-IDN-SA,AS-IDN-SB,AS-IDN-SG,AS-IDN-SN,AS-IDN-SS,AS-IDN-ST,AS-IDN-SU,AS-IDN-YO,AS-LAO-CE,AS-LAO-NO,AS-LAO-SO,AS-MMR-CE,AS-MMR-NO,AS-MMR-SO,AS-MYS-CE,AS-MYS-EA,AS-MYS-NO,AS-MYS-SH,AS-MYS-SK,AS-MYS-SO,AS-PHL-LU,AS-PHL-MI,AS-PHL-VI,AS-THA-CE,AS-THA-NE,AS-THA-NO,AS-THA-SO,AS-VNM-CH,AS-VNM-ME,AS-VNM-NC,AS-VNM-NE,AS-VNM-NW,AS-VNM-RR,AS-VNM-SC,AS-VNM-SE,AS-BRN-XX,AS-KHM-XX,AS-SGP-XX
03/01/2015 05:00,2.444,48.692,18.048,65.612,81.592,19.364,8.836,43.428,27.072,81.216,24.816,0,0,60.348,35.344,0.752,6.58,34.404,6.58,1.692,22.184,41.36,58.092,8.46,52.264,5.828,34.404,7.708,71.44,25.944,8.836,18.988,60.724,15.4,0.2,64.7,26.5,0,5.9,4.1,25.9,13.1,3.7,1.4,25.5,67.7,72.8,84.5,8.6,32.6,16.8,67.2,76.3,75.7,33.9,2.6,0,2.3,75.8,85.9,0.8,30.9,10.2
03/01/2015 06:00,3.76,41.36,13.16,61.1,87.044,22.372,5.828,36.284,25.38,83.472,21.244,0,0,54.332,27.636,0.564,5.828,33.84,3.384,2.068,26.508,31.396,67.304,7.896,50.008,5.64,35.908,3.948,81.216,22.56,7.332,17.484,58.844,16.7,0.1,65.2,28.8,0,4.3,0.9,19.1,6.8,1.8,4.1,19.7,66.4,70.2,80.6,7.1,29.5,24.8,63.5,73.7,80.8,36.7,3.8,0,2.6,73.1,88.1,1.1,26.6,10
03/01/2015 07:00,4.324,32.9,8.836,53.768,90.052,24.064,2.82,28.012,20.868,84.788,15.604,0,0,47.564,15.792,0.188,5.264,33.84,1.692,3.572,26.32,23.312,73.508,9.212,33.464,6.58,37.788,2.068,78.396,19.928,5.64,14.288,52.076,20.4,0,65.5,24.8,0,4.2,0,12.1,3.4,0.7,3.4,14.6,66.1,67.9,74.9,7.1,30.5,32,57.4,67.1,85.5,39.5,4.7,0.1,4.1,68.3,89.6,0.5,23.8,9
03/01/2015 08:00,4.7,28.952,4.7,44.744,87.984,24.628,0.94,21.244,14.664,85.54,7.896,0,0,38.916,5.076,0.188,2.632,32.712,0.94,6.58,28.576,15.792,69.748,14.288,15.792,10.904,38.164,1.128,64.86,18.048,3.76,10.716,40.232,25.1,0,63,16,0,3.5,0,6.4,1.7,0.8,1.1,9.7,63.2,68.7,68.5,8.4,35.7,37,49.8,54.9,88.4,39.3,5.8,0.1,7.1,57.5,90,0.1,22.8,5.8
03/01/2015 09:00,3.572,25.004,2.068,35.344,81.968,20.492,0.376,17.672,8.46,85.916,3.196,0,1.128,28.764,4.136,0.376,4.324,33.652,0.564,13.912,27.636,13.348,58.468,17.484,8.648,16.92,35.908,1.692,36.848,19.552,2.068,6.016,29.14,22.3,0.1,56.6,8.2,0,2,0,8,0.4,4.5,1.4,9.8,60.6,72.6,67.6,11.9,44.7,36.8,39.4,46.9,87.4,26.1,6.9,0.5,11.6,46.7,89.6,0.1,23.3,5
03/01/2015 10:00,2.632,24.628,0.564,21.244,71.44,14.288,0,13.16,3.76,83.848,1.128,0.188,8.46,20.116,2.444,0.94,14.288,27.636,0.564,26.32,29.704,18.048,48.88,25.944,9.588,21.62,25.756,2.068,24.816,20.304,2.82,3.948,20.868,19.5,0.4,59.4,5,0.4,3.8,0,5.8,0.2,13.4,7.2,9.9,59.4,75.6,67.6,19.4,58.2,34.3,33.7,50.1,80.7,21.4,7.9,2,17.8,47.3,90.6,0.4,24.3,6.4
03/01/2015 11:00,1.316,22.184,0,20.492,66.928,10.528,0,9.588,1.504,87.232,0.376,0.564,13.912,17.484,0.752,2.068,17.86,24.44,0.188,39.48,29.516,19.928,34.028,28.576,16.732,21.808,25.192,1.128,20.492,19.364,4.7,3.572,14.664,20.7,1.5,61.1,3.8,1.4,12.5,0,2.1,0.4,18.7,12.4,10.6,60,77.6,69.7,27.4,69.5,38.6,31.1,49.6,69.7,22.5,8.4,4.1,22,44.9,91,0.8,25.9,9.3
03/01/2015 12:00,2.256,17.672,0,24.816,65.612,9.4,0,9.964,0.376,87.232,0,0.752,12.596,17.296,0,2.068,12.596,29.704,0.188,49.632,25.756,24.252,23.5,25.944,24.44,17.296,26.32,0.564,18.236,19.364,5.076,3.948,9.588,18.7,2.7,57.5,2.5,3.4,22,0,1.8,0.8,20.1,16,12.3,62.4,78,74.6,29.1,70.7,40.7,30.6,47.9,62.5,23.1,9.1,4.1,23.2,46,90,1.5,25,12.9
03/01/2015 13:00,2.82,14.476,0,27.448,62.228,8.648,0,11.28,0,83.472,0,0.564,8.836,16.732,0,1.504,10.716,27.26,0.376,55.084,25.004,30.268,32.336,22.936,28.952,11.656,25.568,0.376,14.852,20.304,4.136,6.392,5.828,17.9,3.5,53.5,2.9,6,22.1,0,2.2,1.3,14.4,15.6,14.1,62.6,78.8,78.2,25.5,66.6,40.7,31.3,46.8,58,18.5,10,4,19.6,44.7,86.2,2.1,22.8,17
03/01/2015 14:00,2.82,11.656,0,31.584,61.664,8.836,0.188,14.476,0,79.336,0,0.376,6.956,15.228,0,1.316,10.904,24.44,0.94,55.648,27.448,36.096,21.432,20.868,31.02,7.332,25.004,0,13.724,23.312,3.384,9.964,3.76,13.9,5.4,49.4,4.2,10.1,25.5,0,2.7,1.2,12.2,10.8,14.9,62.2,80.2,81.4,20.3,62.3,43.3,30.6,44.1,54.4,19.1,8.9,3.8,12.5,44,82.4,3.2,22.3,20.3
03/01/2015 15:00,3.572,11.656,0,33.276,62.416,12.22,3.196,18.988,0,75.2,0,0.188,6.204,12.596,0.94,2.068,13.348,21.996,3.384,50.196,29.892,39.48,15.228,19.552,26.696,4.7,24.628,0,14.476,25.944,4.512,14.664,3.76,8.4,9.7,41,6.8,14.6,21.8,0,3.6,1,9.9,7.6,14.8,63,80,82,18,59.3,46.6,30.7,40.1,53.2,17.5,6.7,4.4,6.4,45.9,77,4.1,27,22.8
03/01/2015 16:00,5.452,14.476,0,33.088,60.16,15.98,9.964,22.184,0,69.184,0,0.188,6.58,10.34,7.708,4.324,10.34,19.552,7.144,41.36,31.772,36.096,12.784,17.672,23.312,3.572,24.252,0.188,14.476,28.388,6.392,18.424,4.888,7.3,13.5,34.4,12.5,16.6,15.6,0.1,6.8,0.5,7,5.4,16.1,63.8,79.4,81.4,19.2,56.5,53.9,29.4,38.5,55.9,16.2,4,4.6,2.8,45.7,69.6,4.1,31.8,24.4
03/01/2015 17:00,5.452,17.484,0,43.24,60.348,16.356,15.228,23.124,0,66.176,0.188,0.376,8.084,10.528,15.98,6.016,3.948,19.364,11.468,34.216,35.908,44.556,11.844,17.296,25.38,3.948,23.5,0.376,14.1,27.636,6.768,21.244,6.58,6.2,15.4,33.2,18.2,13.8,14.9,0.4,11.9,1.5,4.4,4.1,19.7,64.8,77.9,81.7,22.5,52.3,60.3,24.9,36.4,64.8,16.9,1.7,3.9,1.2,42.6,62.3,3.7,33.2,24.5
03/01/2015 18:00,5.076,17.484,0,41.172,60.348,15.416,16.356,23.5,0,65.424,0.188,1.128,12.784,12.032,20.304,6.956,1.692,19.364,13.536,30.456,33.464,41.172,11.844,17.86,25.38,5.64,25.004,0.752,13.348,23.688,6.956,22.372,8.648,4.1,13.2,31.7,17.1,14.7,14.2,0.8,15.8,3.3,2.7,3.3,20.7,64.2,74.4,81.4,27.5,47.6,63.3,18.4,37,63,16.8,0.6,2.7,0.8,41.5,56.8,3.5,29.4,23.6
03/01/2015 19:00,4.324,13.724,0,38.54,61.664,15.792,13.724,25.944,0,66.176,0.564,1.692,21.056,14.288,22.56,9.212,3.948,18.988,12.784,31.02,30.268,37.6,12.032,19.552,25.192,6.768,26.132,0.752,12.032,17.296,6.956,22.372,10.904,4.8,8.4,30.2,12.7,18.8,13.4,1.1,17.3,5.7,0.8,3.5,18.7,63.8,71.2,82.2,31.1,44.2,67.4,16.2,38.1,52.4,19,0.3,1.3,1,40.2,51,3.5,24.6,23.3
03/01/2015 20:00,4.512,7.332,0.564,34.968,62.04,17.672,9.964,25.004,0,67.868,1.128,0.94,22.184,18.988,23.312,14.288,8.272,18.988,12.596,32.9,24.44,33.84,12.032,22.748,25.192,7.144,26.508,0.564,11.844,10.716,7.52,20.868,13.536,5.1,4.4,33.3,15.7,21.3,13.6,1.2,15.8,6.2,0,4.8,17.2,63.3,70.5,80.1,31.9,42.2,75.5,15.7,40.4,40.6,21.5,0.2,0.8,1.7,41.3,47.6,3.5,22.5,25.4
03/01/2015 21:00,1.504,3.572,2.068,29.328,59.032,17.86,4.136,22.56,0,66.552,1.88,0.188,16.732,22.748,21.996,17.484,7.708,18.048,6.956,30.268,18.8,28.764,5.64,25.192,20.492,6.58,23.688,0.188,11.092,5.076,6.58,17.484,14.664,6.5,1.8,35.8,29.3,19.3,13.7,1.1,15,5.8,0,6.8,17,62.2,72,77.4,31.7,38.8,78.2,17.7,38.3,34.2,21.6,0.1,0.6,1.9,40.4,39.1,3.4,19.4,26.6
03/01/2015 22:00,0.564,3.196,3.572,25.192,58.468,17.672,0.94,22.372,0.376,64.484,1.504,0,12.972,21.808,18.988,19.74,5.264,16.732,3.196,23.124,12.972,14.476,0,11.092,15.792,5.452,18.988,0.376,7.708,2.256,5.64,17.672,13.912,4.6,0.5,44.4,35.1,19.2,14,0.9,12.8,4.5,0,11.5,17.5,61,72.4,73.7,26.5,36.1,80.8,18.6,33.5,29.4,17.9,0,0.3,1.6,39.3,29.6,3.6,14.2,25
03/01/2015 23:00,0.564,2.256,2.256,21.056,49.82,16.732,0.188,18.424,0.94,49.632,0.94,0,2.632,19.176,5.452,7.708,0.752,10.34,8.272,19.552,7.52,6.768,0.376,1.504,11.468,4.888,17.484,0,3.384,1.316,5.64,18.048,10.904,3,0.1,34.4,27,20.1,14.6,0.9,10.1,3.6,0,11.8,15.4,61.8,71,73.7,23,34,81.6,19,28.1,24.2,17.1,0,0.1,1.4,36.2,23.4,2.2,11.8,21.4
04/01/2015 00:00,0.752,2.256,0.376,17.296,46.812,20.68,0,15.228,3.572,33.464,0.376,0,0.376,16.168,12.784,0.376,0.188,20.68,12.408,18.612,4.136,11.844,1.504,6.392,1.504,5.452,7.896,0.376,1.88,1.316,6.956,9.212,10.34,2.5,0.2,20.2,18.2,21.9,10.6,1.4,5.9,3.9,0.8,0.2,7.6,67.7,72.8,80.8,13.3,29.5,82.9,13.6,21.5,19.2,11.1,0,0.1,0.9,34.1,21.9,0,14.4,15.8
04/01/2015 01:00,0.376,3.76,0.188,27.072,36.284,27.072,0,6.204,5.828,21.056,0.188,0,1.504,12.784,16.732,0.188,6.392,18.048,12.596,16.544,3.196,21.244,4.7,9.964,0,6.204,8.272,0.376,1.316,4.7,5.264,6.768,10.152,2.5,0,41.2,2.7,15.6,5.3,4.5,14.4,8.8,3.9,0,13.7,70.8,76.8,83.8,15.7,45.9,84.5,10.5,44.7,20.3,18.4,0,0.1,0,52.8,25.2,0,28.3,18.5
04/01/2015 02:00,0.564,5.64,0,28.764,22.936,30.832,0,5.076,9.776,15.416,0.188,0,1.504,6.204,13.724,0.188,16.92,8.836,10.152,14.288,3.008,25.004,7.896,8.46,1.128,5.264,10.904,0.376,2.256,2.82,4.512,6.58,13.348,1.6,0,43.5,0.3,0.8,4.6,5,10,10.6,4.9,0,16.6,69,75.8,84.1,13.8,29.1,84,14,48.5,19.1,21.6,1.2,0.1,0,55.2,26.2,0,23.3,20
04/01/2015 03:00,1.504,6.204,0,26.32,21.808,34.028,0,7.144,13.348,18.048,1.692,0,0.94,3.196,14.476,0.564,26.696,7.896,8.46,13.348,3.196,25.568,10.716,8.46,5.264,5.64,11.092,0.376,5.264,2.632,5.64,5.264,16.92,1,0,36.9,1,0,5.2,3.5,8.6,8,5.6,0,14.6,65.2,71,82.4,7.3,10.6,80.4,13.7,49.5,22,22.5,2.8,0.2,0,56.1,28.3,0,17.7,18.1
04/01/2015 04:00,2.632,5.64,0,22.748,26.132,34.78,0,8.836,16.168,20.492,3.196,0.376,0.752,2.068,19.74,2.068,34.968,7.708,6.768,12.784,3.76,23.312,11.656,9.024,7.52,6.204,10.904,0.564,10.528,4.888,7.144,3.196,18.612,0.6,0,29.1,2.6,0.3,1.9,1.7,8.4,4.1,5.4,0,10.7,61.3,66.1,79.3,4.3,3.3,75.8,13.7,52.3,28.5,23.4,4.6,1,0,55.7,31.5,0.4,16.1,14
04/01/2015 05:00,3.948,5.264,0,23.688,31.396,33.652,0.188,9.4,19.364,23.124,3.196,0.564,0.94,1.504,23.5,3.384,41.36,5.452,3.948,14.288,4.512,17.86,10.152,8.084,8.46,6.204,12.596,1.504,15.416,7.332,7.896,1.692,18.612,0.5,0.2,22.5,5.8,3.4,1.1,0.3,8,1.4,5,0,7,56.9,61.7,75.8,3.9,2.1,69.3,14,51.3,34,23.5,7.3,2.1,0,54.1,31.7,1.3,15.5,9.6
04/01/2015 06:00,5.828,4.7,0,27.072,35.72,33.464,0.188,9.024,20.868,27.072,1.504,0.564,1.316,1.316,21.996,3.948,42.676,3.196,1.692,17.86,4.324,11.468,5.828,5.64,8.648,7.896,15.228,2.444,18.612,8.084,8.084,1.128,16.92,0.5,0.7,20.1,9.3,5.5,1.3,0,7.9,0.4,5.8,0,4.6,53.9,56.8,71.9,4.6,3.5,65.1,13.1,50.8,35.1,24.5,8.5,3.3,0.1,52.6,32.8,2.1,15.5,6.4
04/01/2015 07:00,7.896,3.76,0,29.14,39.104,33.652,0.376,8.084,20.116,29.892,0.376,0.188,2.256,0.94,15.228,1.88,33.276,1.128,0.564,24.628,3.572,5.64,3.948,1.692,7.52,14.476,18.048,1.316,18.612,7.52,7.708,0.94,14.852,1.4,1.2,22.7,10.3,3.5,1.7,0,7.7,0.1,5.8,0.2,3,51.8,50.4,65.8,7.2,7.2,58.4,12.2,51.6,33.7,27.2,8,3.7,1.1,52.4,36.5,2,16.9,4
04/01/2015 08:00,8.648,2.82,0,27.26,39.48,36.096,0.376,7.144,16.544,30.832,0.188,0,1.316,0.376,7.144,1.88,16.168,0.188,0.752,36.848,2.256,2.256,9.024,1.316,2.632,19.74,17.484,0.564,15.228,6.016,5.264,0.752,12.22,4.7,1,26.1,8.6,2.2,1,0,8.9,0.2,2.9,0.7,3.5,49.1,46.4,55.5,11.4,14.6,47.3,11.8,46.4,32.8,29.1,8,2.8,4,48.1,39.7,1.1,19.9,2.6
04/01/2015 09:00,7.144,2.068,0,22.372,39.856,33.464,0.564,7.144,12.22,33.276,0.188,0,2.068,0.188,6.58,0.376,13.348,0,1.88,53.016,2.068,1.504,22.184,4.7,1.128,19.552,14.664,1.128,11.468,4.888,2.632,0.564,9.964,12,0.2,30.7,7.8,1.4,0.2,0,13.4,0.3,2,0.6,6.2,46.4,48.4,50.5,14.7,25.1,38.8,12.2,33.4,31.7,23.9,10.3,1.5,11.1,32.2,39.4,0.7,22.1,2.8
04/01/2015 10:00,2.82,1.88,1.316,14.288,42.3,29.516,0.752,7.144,9.588,38.352,0.188,0,13.348,0,3.384,0.188,21.244,0,5.076,67.304,2.444,3.008,29.14,4.136,1.316,17.296,11.844,4.324,10.152,3.196,3.384,0.188,7.896,18.7,0,51,12.3,1.2,0.4,0,15.8,0.6,7.3,5.5,8.8,46.8,52.2,52.7,19.5,44.1,31.2,13,36.4,32.2,15.3,16.6,0.2,26.1,30.4,38.8,1.3,23.6,5.1
04/01/2015 11:00,2.068,2.632,4.7,10.152,46.812,29.14,1.692,4.7,8.084,46.248,0,0,24.816,0,1.128,0.188,13.348,0.376,6.58,69.184,3.572,4.888,25.004,1.692,2.068,16.356,16.544,6.016,9.212,3.008,5.076,0.564,5.828,11.2,0,53.9,12.3,2.7,1.8,0,20.6,1,9,16.2,14.8,46.7,52.6,58.1,25.8,61.9,22.1,16.4,36.1,34.3,12,21.8,0.1,36.7,32.5,39.5,1.4,25.4,10.7
04/01/2015 12:00,5.452,2.632,7.896,9.024,47.752,29.328,4.136,1.88,7.708,54.332,0,0.564,25.756,0,0.188,0.188,4.512,3.572,6.392,57.34,4.512,4.7,13.724,0.188,4.888,16.356,20.304,5.828,7.708,4.136,6.016,0.752,3.76,5.8,0.5,41.7,5.4,2.9,6.3,0,20.8,1.7,10.1,18.3,21.5,44.3,55.6,63.6,30.1,63.3,17.5,16.1,32.8,31.7,8.6,21.1,0,36.4,31.2,41.3,1,23.1,16.7
04/01/2015 13:00,8.836,2.82,9.588,10.528,46.812,28.576,6.392,0.94,7.896,58.656,0,3.572,25.192,0,0,0.752,0.564,8.084,3.572,49.444,4.136,3.76,6.016,0,9.024,15.792,19.364,4.888,6.392,5.452,6.016,0.94,2.068,3.3,0.4,36.4,2.9,1.8,12.4,0.1,19.2,3.6,8.9,19.2,25.1,42,61.5,69,32.5,56.5,13.6,13.4,28.4,27.8,5.4,17.6,0,29.2,28.4,42,0.8,19.8,23.3
04/01/2015 14:00,7.332,3.572,10.528,10.716,45.496,24.816,6.392,1.316,7.708,62.04,0,7.708,24.064,0,0,2.632,0,9.588,1.504,58.468,3.384,3.76,2.82,0,13.536,13.912,18.988,4.7,5.076,5.076,4.512,1.692,1.128,1.8,0.5,30,3.5,0.7,18.7,0.4,17.8,5.1,8.8,20,27.5,43.7,62.3,72,31.7,50.7,12.1,11.8,24.7,24.2,3.5,15.3,0.1,17.8,25.1,45.9,1.3,17.1,28.1
04/01/2015 15:00,6.768,5.076,13.16,10.904,37.412,22.56,4.136,1.504,7.144,56.4,0,13.912,22.372,0,0,3.572,0,8.836,0.564,72.192,3.76,5.076,1.128,2.82,16.92,15.416,18.8,3.196,4.512,2.82,3.196,2.444,0.376,0.1,1.7,26.5,5.1,1.9,16.7,0.3,11.6,4.1,8.4,17.4,27.8,45.7,62.6,72.7,26.9,48.4,10.3,13.2,19.4,20.4,1.7,13.5,0.1,7.4,24.9,50.5,2.8,14.4,30.2
04/01/2015 16:00,6.956,5.828,17.484,12.22,29.704,23.688,1.504,1.316,6.58,50.008,0,15.792,22.936,0,0,2.632,0,7.52,0.752,74.072,4.888,7.896,0.564,7.52,18.988,20.304,18.048,2.444,4.136,0.94,3.384,3.008,0.188,0,3,26.6,7,4.1,16,1.2,9.4,5.2,8.8,17.1,27.2,52,63.3,71,23.1,47.6,7.5,15.8,21.3,19.3,0.7,11.3,0,1.9,25.5,53.7,6.3,11.8,28.8
04/01/2015 17:00,7.332,6.956,20.868,12.032,24.064,25.756,0.188,1.316,6.204,43.804,0,18.424,24.064,0,0,1.88,0.376,6.58,0.752,68.432,6.768,12.972,0.188,9.212,18.048,25.38,18.048,3.572,4.512,0.376,5.264,3.76,0,0,3.2,25.1,9.5,6.1,21.7,4.2,13,8.1,11.4,15.9,25.4,49.4,61.8,68.5,20.2,45.5,4.4,17.8,22.4,22.7,0.6,6.4,0,0.3,25.3,55.6,9.1,11.3,25.9
04/01/2015 18:00,7.896,8.272,23.5,10.904,19.364,28.952,0,0.94,5.264,35.344,0,23.124,21.62,0,0,1.316,1.128,6.58,1.128,60.724,9.024,16.732,0,10.34,15.792,28.576,16.168,6.956,4.7,0.376,8.272,4.324,0,0,2,23.1,14.4,8.9,24.5,6.4,13.9,7.2,12.1,14.1,24.9,47,60.5,65.8,19.5,38.8,4.1,17.9,22.9,27.6,2.1,2.3,0,0,24.8,53.8,8.8,12,26.4
04/01/2015 19:00,8.084,9.588,27.26,9.212,16.356,35.156,0,0.564,3.572,28.952,0,22.372,14.288,0,0,0.188,1.692,6.768,1.88,52.264,11.468,19.364,0.188,11.844,12.784,29.892,13.912,10.528,5.076,0.564,8.084,3.384,0,0.1,0.7,23.3,21.3,12.6,20.8,5.6,10.5,4.1,12.9,11.9,26.4,45.3,60.8,64.2,20.7,32.3,3.8,16.2,23.5,32.9,9.3,0.9,0,0,24.1,46.8,6.9,12.1,31.3
04/01/2015 20:00,8.648,10.904,29.892,8.084,13.912,43.616,0.188,0.564,2.256,24.44,0,17.86,13.348,0,0,0,2.82,7.896,3.384,43.804,13.724,20.492,1.128,11.092,10.904,33.84,12.972,12.408,5.828,0.752,5.64,3.196,0,0.2,0.1,25.7,29,17,15.5,4.1,7.7,2.1,14.6,10.5,25.6,46,61.3,62.5,20.1,28.5,4,13.4,24.5,37.2,19.1,0.5,0,0,23.1,40.3,5.1,13,35.3
04/01/2015 21:00,8.084,11.468,26.508,6.768,12.032,43.428,0.376,0.188,0.94,22.748,0.188,9.212,15.04,0,3.196,0,3.384,9.4,4.136,31.584,13.724,18.612,0.376,6.956,6.204,34.404,10.716,13.536,6.768,0.94,2.256,2.444,0,0.1,0,27.4,36.2,22.3,14.2,3.4,10.3,1.1,13.7,12.7,23.5,46.2,59.4,62,17.7,27.1,4.6,10.4,25.1,35.8,22.6,0.3,0,0,21.8,34.2,3.8,11.1,34.1
04/01/2015 22:00,7.708,10.716,21.056,6.204,11.092,36.66,0.94,0.188,0.376,22.56,0.188,3.196,14.852,0,15.98,0.752,0.94,11.468,2.444,21.432,11.656,12.972,0,0.188,2.632,30.832,8.836,11.28,6.58,1.692,0.94,2.068,0,0,0,28.1,39.8,24.9,14.4,2.5,15.5,0.8,14.5,17.1,22.8,46.4,58.5,61.3,16.2,25.9,5.2,6.8,27.7,32.1,21.9,0.2,0,0.1,20.6,29.6,4.1,8.6,30.4
04/01/2015 23:00,6.58,6.392,16.732,5.64,8.084,29.328,0.94,0.188,0.376,17.296,0.188,1.316,3.948,0.188,10.152,2.632,0,6.956,1.128,17.484,7.52,5.264,0.752,0,1.316,30.456,6.956,3.572,9.588,2.256,0.94,1.88,0,0,0,31.1,39.7,19.8,14.3,1.7,17.1,0.9,8.6,12.4,21.2,46.3,59.4,59,15.2,25.2,5.4,3,19.5,27,19.9,0.1,0,0.2,18.3,25.6,3.8,7.7,23.9
05/01/2015 00:00,6.204,7.708,12.972,1.88,4.136,29.14,0,0,1.88,6.58,0.376,0.188,1.316,0,4.512,0,0,2.444,2.82,18.988,8.084,3.948,5.264,0.376,0,36.848,1.692,0.94,17.86,0.376,1.504,0.188,0,0,0.2,15.4,37.9,10.2,10.1,0.7,6.6,0.6,2,0.8,12.9,50.5,62.2,66,7.7,17.7,5.5,1.3,13.9,20.9,7.7,0.1,0,0.2,11.8,31.9,0.8,6.1,14.8
05/01/2015 01:00,1.88,11.656,10.904,1.692,2.256,26.508,0,0,3.76,1.504,0.94,1.128,6.58,0.188,6.392,0,0,3.384,5.452,24.44,11.092,3.196,9.776,1.128,0,34.592,1.128,0.376,22.184,0,0.94,0,0,0,0,22.5,11.5,4.1,2.4,0.4,8.6,1,2.1,1,17.9,48.4,58.6,67.4,6.9,31,6.4,1.8,30.4,21.3,7.1,0.4,0,0.3,24.8,42.4,1.3,18.4,17.9
05/01/2015 02:00,0.752,15.792,8.272,3.384,2.632,21.056,0,0.188,6.58,1.128,2.444,1.88,11.28,0.376,7.708,0,0.188,2.068,5.076,32.336,15.792,2.82,14.288,2.068,0.188,27.448,1.128,0.188,20.868,0.188,0.564,0,0,0,0,23.8,0.1,1.1,0.7,0.5,10.8,0.7,8.5,3,20.1,42.4,54.6,65.7,9.5,27.8,5.1,3,26.6,19.4,5.3,0.6,0,0.3,30,40.7,1.3,16.4,21.5
05/01/2015 03:00,0.564,17.86,8.46,5.64,3.196,19.176,0,1.316,9.776,1.504,4.7,3.196,14.476,0.564,9.4,0,0.752,0.564,4.136,42.112,18.988,3.008,18.8,3.572,0.376,25.004,2.068,0,23.5,0.188,0.94,0,0,0,0,16.7,0.1,0.4,1.2,0.8,7.6,0.4,12.5,1.7,17,36.5,50.1,62.2,6.7,19.9,4.6,2.1,22.6,16.1,2.9,0.8,0.3,0.2,32.9,36.7,1.2,9.7,21.2
05/01/2015 04:00,0.752,17.672,9.588,6.58,2.82,20.492,0,2.256,11.468,1.316,6.016,3.948,13.16,0.752,11.092,0,3.008,0,3.384,52.452,19.74,3.196,21.62,6.58,0.376,25.756,2.632,0,25.944,0.376,2.256,0,0,0.1,0.1,10.9,0.3,0,0.5,2,6.5,0.2,12.3,0.4,13.2,32.3,45.6,57.4,5,14,4.2,1.7,19.3,13.6,2.4,1.3,0.8,0.1,34.1,34.4,1.2,7.1,19.2
05/01/2015 05:00,0.752,15.416,10.152,7.896,3.196,21.996,0,2.632,10.716,1.692,5.64,3.76,11.28,0.94,11.844,0,4.7,0,3.196,60.16,17.86,2.82,22.184,9.964,0.376,25.944,3.196,0,28.388,0.564,4.136,0.376,0,0.2,0.3,7.2,1.1,0.1,0.1,4.3,7.3,0.1,8.2,0.4,11,29.4,41.8,52.5,4.1,9.2,4.2,1.8,17.1,11,2.7,1.8,1.4,0.1,35.2,32.4,1.4,6.6,16.8
05/01/2015 06:00,0.564,10.152,10.904,10.904,3.76,27.636,0,2.444,8.46,1.88,4.512,3.948,8.272,1.316,11.468,0,4.888,0,2.632,63.544,13.348,2.256,17.484,8.272,0.188,29.328,3.948,0.564,27.448,1.128,6.956,0.752,0,0.3,0.6,5.5,3.4,1.6,0,6,8.4,0,4.3,1.1,10.2,27.4,39.1,49.1,3.1,5.6,3.9,2.4,17.5,9.1,3.7,1.7,2,0.1,37,30.2,1.6,6.1,13.3
05/01/2015 07:00,0.564,4.512,11.468,15.228,4.324,38.728,0.188,1.692,6.016,1.692,3.008,2.82,3.948,2.256,7.144,0,3.196,0,2.444,62.416,6.956,1.316,18.8,2.068,0,36.096,4.324,2.068,22.56,1.88,6.58,1.128,0.188,0.6,0.7,5.4,7.3,1.4,0,5.5,7.5,0,2.2,1.7,9.6,27.7,36.8,46.6,2.5,3.7,4.1,3.1,19.1,8.2,5.6,1.2,1.9,0,38.2,29,1.2,5.9,10.3
05/01/2015 08:00,0.376,1.128,12.972,18.612,4.136,52.264,0.94,0.94,3.76,1.692,1.316,0.564,0.752,4.888,1.692,0,0.94,0.752,1.316,57.904,1.504,0.376,24.44,0.94,0,42.864,3.76,1.128,16.356,2.256,3.008,1.128,0.564,1.6,0.4,5.3,13.7,2,0,3.5,4.1,0.1,2.1,1.2,10.2,29.4,32.3,39.5,2.6,3.3,4.9,4,18.2,7.6,8.6,0.6,1.4,0.1,35.7,27.4,0.4,6,9
05/01/2015 09:00,0.188,0.188,10.716,18.048,4.136,60.16,5.64,0.752,2.632,2.444,0.564,0.188,0.752,8.46,1.128,0,0.376,11.844,0.564,42.3,0.188,0.376,28.576,2.82,0,41.172,3.008,1.692,11.468,2.632,1.88,0.94,2.444,5,0.3,8.3,18.9,5.8,0,1.7,4.1,0.2,8.3,0.7,11,33.4,32.9,38.9,3.3,4.8,5.7,5,19.5,6.9,10.7,1,1.2,1,27.8,24.1,0.3,6.3,9.8
