Datetime,BTNXX,INDEA,INDNE,INDNO,INDSO,INDWE,BGDXX,COLXX,FJIXX,GMBXX,GHAXX,HNDXX,MDGXX,PAKXX,PHLXX,TZAXX,CPVXX
08/01/2015 13:00,0.1,10.7,3.3,3.6,4.9,9.6,0.13,0.172,0.004,0.056,0.114,0.003,0.013,0.03,0.703,0.079,0.535
08/01/2015 14:00,0.5,10.6,4.5,6.8,7,13.3,0.142,0.061,0.012,0.04,0.097,0.002,0.054,0.015,0.695,0.133,0.494
08/01/2015 15:00,0.7,10.2,4.6,11.4,8,15.3,0.151,0.21,0.023,0.028,0.083,0.005,0.141,0.002,0.683,0.261,0.482
08/01/2015 16:00,0.6,9.9,4.6,16.7,7.6,16.1,0.146,0.332,0.034,0.021,0.08,0.011,0.135,0,0.669,0.437,0.498
08/01/2015 17:00,0.4,9.9,4.7,21.1,6.6,16.3,0.126,0.41,0.044,0.017,0.115,0.022,0.058,0,0.659,0.519,0.516
08/01/2015 18:00,0.2,11,4.1,23.9,5.9,16.4,0.102,0.464,0.049,0.018,0.235,0.035,0.012,0.003,0.651,0.482,0.525
08/01/2015 19:00,0.2,12.8,3.8,25.3,5.8,16.8,0.076,0.49,0.042,0.015,0.449,0.053,0.001,0.012,0.644,0.381,0.533
08/01/2015 20:00,0.5,14.3,3.6,24.9,6.8,17.3,0.045,0.501,0.027,0.009,0.618,0.072,0.003,0.018,0.63,0.305,0.547
08/01/2015 21:00,0.9,14,3.3,22.8,8.5,17.8,0.021,0.562,0.009,0.012,0.634,0.078,0.01,0.021,0.636,0.253,0.559
08/01/2015 22:00,1.3,12.8,3.5,20.6,10.1,18,0.007,0.645,0.001,0.043,0.556,0.045,0.022,0.033,0.649,0.221,0.571
08/01/2015 23:00,1.9,11.8,4.2,18.6,11.1,18.2,0.002,0.694,0,0.104,0.454,0.037,0.041,0.065,0.663,0.155,0.578
09/01/2015 00:00,2.6,11.4,4.8,17.4,12,18.2,0.001,0.722,0,0.16,0.38,0.037,0.064,0.108,0.69,0.107,0.585
09/01/2015 01:00,3,10,3.9,16,11.6,18.3,0.001,0.713,0,0.197,0.343,0.032,0.096,0.147,0.714,0.078,0.594
09/01/2015 02:00,4.4,4.4,1.2,13,8.9,13.3,0,0.695,0,0.236,0.328,0.037,0.122,0.175,0.725,0.067,0.607
09/01/2015 03:00,3.8,2.4,1,4.9,9.5,7.2,0,0.645,0.001,0.292,0.304,0.033,0.078,0.128,0.699,0.066,0.63
09/01/2015 04:00,2.5,4.1,1.4,0.8,9.8,10,0,0.726,0.014,0.341,0.261,0.031,0.042,0.067,0.65,0.088,0.658
09/01/2015 05:00,2.9,6.3,1.8,0.1,6.7,5.3,0.001,0.7,0.036,0.366,0.207,0.032,0.045,0.035,0.612,0.108,0.676
09/01/2015 06:00,3.4,7.9,2.1,0,4.5,2.1,0.003,0.538,0.064,0.356,0.144,0.028,0.058,0.008,0.599,0.088,0.678
09/01/2015 07:00,3.4,9,2.8,0,3,1,0.009,0.494,0.088,0.328,0.04,0.025,0.074,0,0.597,0.074,0.672
09/01/2015 08:00,3.5,10,2.8,0,2.1,0.8,0.015,0.502,0.106,0.216,0.003,0.025,0.093,0,0.599,0.074,0.667
09/01/2015 09:00,3.4,10.6,2.1,0,2,0.9,0.024,0.495,0.104,0.105,0.042,0.021,0.112,0,0.642,0.082,0.661
09/01/2015 10:00,1.3,11,1.8,0.1,2.4,1.1,0.041,0.53,0.091,0.264,0.187,0.019,0.122,0,0.712,0.088,0.657
09/01/2015 11:00,0.2,12.8,2,0.3,3.4,2.1,0.055,0.522,0.082,0.366,0.201,0.02,0.118,0.004,0.748,0.096,0.65
09/01/2015 12:00,0.1,14,1.5,3.1,6.3,5.6,0.062,0.484,0.073,0.297,0.134,0.02,0.113,0.025,0.77,0.118,0.623
09/01/2015 13:00,0.1,13.7,1,9.7,10.3,9.7,0.058,0.345,0.064,0.193,0.074,0.015,0.112,0.076,0.778,0.163,0.581
09/01/2015 14:00,0.1,12.8,0.8,17.7,14,13.2,0.048,0.341,0.054,0.12,0.035,0.024,0.124,0.141,0.785,0.228,0.538
09/01/2015 15:00,0.2,12.3,0.8,23.9,16.3,15.8,0.056,0.526,0.056,0.078,0.02,0.039,0.157,0.177,0.774,0.376,0.514
09/01/2015 16:00,0.3,12.8,0.6,27.6,17,17.7,0.073,0.535,0.071,0.061,0.018,0.057,0.162,0.167,0.766,0.556,0.516
09/01/2015 17:00,0.6,13.7,0.7,28.8,16.5,18.7,0.076,0.564,0.094,0.044,0.027,0.072,0.133,0.167,0.76,0.534,0.527
09/01/2015 18:00,0.9,14.5,1.1,27.6,15.2,19.6,0.06,0.589,0.122,0.012,0.031,0.088,0.087,0.2,0.758,0.45,0.545
09/01/2015 19:00,1.3,14.9,1.6,25.3,13.9,20.5,0.045,0.565,0.159,0.007,0.034,0.114,0.054,0.256,0.765,0.41,0.568
09/01/2015 20:00,1.9,15.3,1.7,21.7,12.9,21.3,0.031,0.484,0.209,0.017,0.038,0.144,0.034,0.292,0.791,0.369,0.596
09/01/2015 21:00,2.9,15.1,1.8,17.6,12.9,21.4,0.02,0.447,0.239,0.059,0.037,0.161,0.027,0.291,0.83,0.316,0.613
09/01/2015 22:00,4.7,14.7,1.7,13.8,12.9,20.5,0.011,0.574,0.243,0.145,0.025,0.118,0.028,0.25,0.867,0.276,0.612
09/01/2015 23:00,7.1,14,1.6,10.5,12.8,19.8,0.005,0.565,0.235,0.255,0.013,0.067,0.037,0.212,0.894,0.225,0.605
10/01/2015 00:00,9.3,12.8,1.8,7.7,12.7,19.3,0.003,0.52,0.223,0.357,0.008,0.054,0.068,0.177,0.917,0.147,0.604
10/01/2015 01:00,8.5,10.5,2.1,5.4,12,19,0.002,0.476,0.201,0.384,0.007,0.041,0.124,0.139,0.934,0.07,0.61
10/01/2015 02:00,5.3,3.8,0.6,4,9.5,14.2,0,0.436,0.169,0.387,0.006,0.04,0.188,0.101,0.941,0.03,0.614
10/01/2015 03:00,5.7,2,0.6,1.8,12.5,7.5,0,0.393,0.157,0.36,0.006,0.043,0.155,0.046,0.928,0.013,0.617
10/01/2015 04:00,4.5,3.3,0.4,0.4,13.7,8.8,0.001,0.334,0.174,0.32,0.011,0.044,0.094,0.009,0.898,0.03,0.626
10/01/2015 05:00,3.4,3.9,0.3,0.6,10.1,5.5,0.002,0.324,0.194,0.28,0.018,0.051,0.071,0.002,0.861,0.068,0.644
10/01/2015 06:00,3.4,3.6,0.3,1.4,7.7,3.4,0.006,0.312,0.217,0.259,0.025,0.059,0.076,0.001,0.827,0.103,0.663
10/01/2015 07:00,4.4,3.4,0.6,1.3,5.9,2.6,0.016,0.346,0.235,0.264,0.016,0.071,0.086,0.001,0.803,0.12,0.678
10/01/2015 08:00,4.5,3.5,0.9,1.1,4.8,2.3,0.028,0.356,0.244,0.191,0.006,0.076,0.092,0.002,0.792,0.126,0.682
10/01/2015 09:00,3.5,3.9,1.3,1,4.9,2.4,0.034,0.345,0.241,0.065,0.019,0.072,0.093,0.01,0.815,0.133,0.674
10/01/2015 10:00,1.6,4.9,1.2,1.1,5.9,2.6,0.053,0.292,0.227,0.112,0.004,0.065,0.094,0.028,0.835,0.154,0.649
10/01/2015 11:00,0.2,6.3,1.3,1.6,7.3,3.5,0.078,0.291,0.213,0.172,0.001,0.061,0.098,0.071,0.82,0.193,0.605
10/01/2015 12:00,0.1,6.8,1.7,3.4,12,6.6,0.099,0.274,0.203,0.169,0,0.049,0.108,0.133,0.799,0.256,0.544
10/01/2015 13:00,0.2,6.7,2.4,5.6,17.8,10,0.108,0.114,0.192,0.118,0,0.031,0.116,0.191,0.788,0.336,0.494
10/01/2015 14:00,0.4,6.3,3.1,7.4,21.9,12.8,0.119,0.224,0.178,0.064,0.001,0.04,0.115,0.226,0.793,0.416,0.461
10/01/2015 15:00,0.5,5.6,3.2,7.8,22.4,14.6,0.127,0.143,0.171,0.031,0.002,0.056,0.122,0.24,0.791,0.485,0.44
10/01/2015 16:00,0.5,5.1,3.2,6.8,19.3,15.8,0.122,0.092,0.168,0.016,0.005,0.089,0.14,0.234,0.783,0.538,0.427
10/01/2015 17:00,0.5,5.3,3.4,5.6,16.7,16.5,0.105,0.078,0.162,0.004,0.014,0.118,0.156,0.225,0.773,0.464,0.413
10/01/2015 18:00,0.6,6.3,3.5,4.9,14.3,16.8,0.084,0.078,0.145,0,0.037,0.133,0.207,0.233,0.763,0.406,0.399
10/01/2015 19:00,0.8,8,3.3,4.2,12.7,17.1,0.068,0.103,0.127,0.005,0.062,0.145,0.212,0.261,0.748,0.344,0.397
10/01/2015 20:00,1.1,9.3,2.8,3.6,11.9,17.2,0.053,0.132,0.112,0.038,0.068,0.152,0.201,0.288,0.74,0.285,0.412
10/01/2015 21:00,1.4,10.4,2.4,3.5,11.2,17,0.047,0.121,0.082,0.116,0.054,0.144,0.266,0.289,0.735,0.235,0.433
10/01/2015 22:00,1.8,11,2.2,3.9,10.5,17,0.046,0.139,0.048,0.227,0.029,0.102,0.361,0.274,0.743,0.206,0.467
10/01/2015 23:00,2.1,10.5,2.4,4.4,10,17,0.043,0.14,0.024,0.325,0.011,0.083,0.407,0.247,0.756,0.194,0.511
11/01/2015 00:00,2.6,9.6,3.1,5,9.7,17.3,0.042,0.138,0.008,0.367,0.002,0.075,0.498,0.21,0.782,0.189,0.568
11/01/2015 01:00,3,8.6,2.8,5.2,9.3,17.6,0.036,0.14,0.002,0.38,0,0.063,0.618,0.169,0.808,0.182,0.61
11/01/2015 02:00,1.6,3.4,0.6,4.8,7,13.8,0.009,0.175,0.002,0.383,0,0.053,0.69,0.137,0.816,0.157,0.62
11/01/2015 03:00,2.7,1.4,0.3,1.9,12.8,6.1,0.003,0.238,0.003,0.349,0,0.043,0.682,0.082,0.808,0.101,0.598
11/01/2015 04:00,3.4,1.8,0.3,0.3,19.2,8.4,0.002,0.311,0.009,0.296,0,0.042,0.805,0.036,0.799,0.095,0.568
11/01/2015 05:00,2.8,1.8,0.6,0.2,18.6,7.5,0,0.325,0.026,0.264,0.001,0.038,0.819,0.032,0.798,0.1,0.556
11/01/2015 06:00,3.9,1.8,0.8,0.1,17.2,5.6,0,0.281,0.046,0.245,0.001,0.04,0.747,0.062,0.795,0.113,0.544
11/01/2015 07:00,5.2,1.6,0.9,0,15.5,4.3,0,0.241,0.06,0.223,0,0.036,0.651,0.11,0.788,0.114,0.505
11/01/2015 08:00,4.8,1.4,0.9,0.1,14.1,4,0,0.191,0.076,0.154,0,0.033,0.586,0.173,0.772,0.099,0.445
11/01/2015 09:00,3,1.6,0.9,0.1,13.3,4.7,0,0.16,0.105,0.058,0,0.043,0.544,0.238,0.766,0.1,0.432
11/01/2015 10:00,0.8,2,0.8,0.2,13.3,5.8,0,0.144,0.139,0.036,0,0.054,0.541,0.295,0.778,0.116,0.438
11/01/2015 11:00,0,2.9,0.6,0.3,13.5,7.1,0,0.152,0.17,0.059,0,0.078,0.58,0.363,0.783,0.135,0.412
11/01/2015 12:00,0.1,4.1,0.9,0.3,17.4,11.1,0,0.148,0.195,0.077,0.001,0.084,0.627,0.495,0.785,0.151,0.386
11/01/2015 13:00,0.3,4.6,1.4,0.4,23.1,15.2,0.001,0.062,0.22,0.062,0.003,0.058,0.645,0.541,0.792,0.166,0.364
11/01/2015 14:00,0.5,4.8,2.1,0.4,26.9,18.3,0.006,0.124,0.234,0.031,0.007,0.125,0.608,0.503,0.812,0.186,0.344
11/01/2015 15:00,0.3,4.8,2.9,0.7,26.3,20.1,0.02,0.079,0.247,0.024,0.013,0.167,0.556,0.417,0.815,0.241,0.355
11/01/2015 16:00,0.2,4,3.3,1.4,24,20.7,0.041,0.036,0.248,0.034,0.023,0.201,0.649,0.295,0.813,0.358,0.355
11/01/2015 17:00,0.2,3.3,3.7,2.3,22,20.7,0.05,0.016,0.246,0.038,0.022,0.212,0.649,0.174,0.816,0.407,0.323
11/01/2015 18:00,0.1,3.1,4.3,3.3,20.3,20.2,0.047,0.008,0.24,0.031,0.012,0.209,0.615,0.1,0.812,0.379,0.295
11/01/2015 19:00,0.1,3.4,4.9,4.6,18.2,19.1,0.037,0.004,0.234,0.009,0.005,0.201,0.615,0.064,0.8,0.284,0.289
11/01/2015 20:00,0.1,3.7,5.9,6.4,16.3,17.8,0.023,0.004,0.232,0.001,0.003,0.191,0.655,0.041,0.794,0.182,0.307
11/01/2015 21:00,0.1,4.7,6.6,6.8,14.2,16.8,0.009,0.014,0.227,0,0.002,0.165,0.693,0.027,0.805,0.111,0.349
11/01/2015 22:00,0.2,5.6,7.2,5.8,12.1,16.5,0.007,0.055,0.219,0,0.001,0.117,0.724,0.026,0.824,0.084,0.382
11/01/2015 23:00,0.2,6.1,6.9,4.6,10.8,16.8,0.013,0.108,0.206,0,0.002,0.077,0.755,0.035,0.839,0.074,0.382
12/01/2015 00:00,0.2,6.4,6.6,3.9,10,17.7,0.035,0.228,0.191,0.005,0.008,0.068,0.792,0.036,0.856,0.073,0.343
12/01/2015 01:00,0.2,6.1,4.6,3.6,9.1,17.7,0.054,0.403,0.168,0.041,0.017,0.056,0.827,0.024,0.863,0.074,0.288
12/01/2015 02:00,0.2,2.9,1.9,3.6,6.2,14.2,0.019,0.368,0.141,0.092,0.028,0.041,0.846,0.007,0.867,0.068,0.268
12/01/2015 03:00,0.7,0.8,1.9,3,11.3,7,0.005,0.337,0.111,0.132,0.042,0.028,0.88,0,0.849,0.054,0.277
12/01/2015 04:00,1.5,0.6,1.4,1.1,14.3,8.6,0.002,0.309,0.076,0.172,0.071,0.019,0.964,0,0.802,0.031,0.298
12/01/2015 05:00,3.1,0.6,1.3,0.1,11,7.1,0.001,0.313,0.046,0.21,0.115,0.012,0.975,0,0.744,0.03,0.34
12/01/2015 06:00,5.7,0.5,1.4,0,8.3,5.3,0.001,0.314,0.025,0.249,0.128,0.008,0.97,0,0.686,0.021,0.387
12/01/2015 07:00,6.6,0.4,1.5,0,6.4,4.3,0.001,0.287,0.013,0.233,0.057,0.007,0.956,0,0.635,0.008,0.437
12/01/2015 08:00,5.4,0.4,1.6,0,5.1,3.8,0.001,0.245,0.011,0.167,0.007,0.007,0.932,0,0.592,0.001,0.498
12/01/2015 09:00,3.8,0.5,1.5,0.1,5,3.9,0.001,0.234,0.011,0.067,0.009,0.006,0.903,0.001,0.59,0,0.555
12/01/2015 10:00,1.4,0.9,1.2,0.1,5.7,4.4,0,0.232,0.01,0.111,0.021,0.005,0.865,0.003,0.623,0,0.59
12/01/2015 11:00,0.3,1.8,1.3,0.2,6.7,5.6,0,0.231,0.008,0.103,0.063,0.004,0.812,0.01,0.666,0,0.601
12/01/2015 12:00,0.2,2.4,2.3,0.3,10,8.8,0,0.225,0.005,0.058,0.083,0.003,0.773,0.028,0.718,0.001,0.583
12/01/2015 13:00,0.7,2.5,3.1,0.4,14.2,11.7,0,0.174,0.003,0.025,0.094,0.003,0.757,0.054,0.774,0.002,0.552
12/01/2015 14:00,1,2.4,4,0.9,17.8,13.1,0,0.176,0.002,0.01,0.101,0.008,0.731,0.07,0.808,0.002,0.513
12/01/2015 15:00,0.9,2.4,5.1,1.7,20,14.5,0,0.155,0.003,0.004,0.084,0.019,0.603,0.069,0.809,0,0.494
12/01/2015 16:00,0.7,2.4,5.7,2.2,20.6,16.3,0,0.178,0.004,0.001,0.057,0.023,0.439,0.064,0.788,0,0.502
12/01/2015 17:00,0.4,2.3,6.2,2.3,19.1,18.5,0,0.207,0.005,0.001,0.027,0.025,0.38,0.066,0.768,0,0.519
12/01/2015 18:00,0.2,2.4,5.7,1.9,16.8,20,0,0.228,0.004,0.009,0.011,0.032,0.413,0.076,0.75,0.002,0.522
12/01/2015 19:00,0.2,2.3,4.5,1.6,14,21.4,0.001,0.224,0.005,0.027,0.007,0.044,0.486,0.092,0.729,0.003,0.523
12/01/2015 20:00,0.1,2.4,4,1.5,11.6,23.7,0.001,0.233,0.008,0.039,0.004,0.058,0.571,0.098,0.72,0.001,0.54
12/01/2015 21:00,0.1,3.6,4.1,1.4,10.2,22.8,0.001,0.267,0.011,0.053,0.001,0.068,0.633,0.093,0.745,0,0.566
12/01/2015 22:00,0.1,5.1,4.4,1.6,9.3,20.1,0.001,0.369,0.012,0.083,0,0.051,0.644,0.079,0.78,0,0.578
12/01/2015 23:00,0.1,5.7,4.9,2.5,8.6,19.3,0.001,0.42,0.009,0.138,0,0.053,0.625,0.055,0.805,0,0.566
13/01/2015 00:00,0.1,5.9,4.8,3.9,7.8,18.3,0.001,0.432,0.006,0.184,0,0.052,0.669,0.035,0.846,0,0.547
13/01/2015 01:00,0.1,5.8,3.9,5.3,6.8,18.4,0.001,0.413,0.004,0.204,0.001,0.045,0.644,0.022,0.88,0.004,0.555
13/01/2015 02:00,0.1,2.6,0.8,6.1,4.7,14.4,0,0.392,0.004,0.199,0.004,0.039,0.65,0.014,0.886,0.011,0.579
13/01/2015 03:00,0.7,0.6,0.6,2.6,6.3,6.4,0,0.379,0.004,0.201,0.005,0.039,0.746,0.003,0.853,0.017,0.612
13/01/2015 04:00,1.2,0.3,0.7,0.6,8,5.7,0,0.327,0.004,0.2,0.007,0.038,0.842,0,0.799,0.009,0.662
13/01/2015 05:00,2.4,0.2,0.9,1.3,7.6,3.4,0,0.328,0.005,0.176,0.02,0.045,0.878,0,0.749,0.009,0.712
13/01/2015 06:00,4.8,0.3,0.9,1.9,7.1,2.9,0,0.412,0.007,0.155,0.053,0.038,0.848,0,0.728,0.005,0.741
13/01/2015 07:00,7.1,0.3,1.1,1.5,6.2,3.1,0,0.424,0.011,0.153,0.05,0.035,0.739,0,0.711,0.001,0.758
13/01/2015 08:00,7.5,0.2,1.3,1.6,5.3,3.8,0,0.501,0.016,0.117,0.03,0.034,0.551,0,0.679,0,0.776
13/01/2015 09:00,6.1,0.3,1.6,3.1,4.9,4.4,0,0.422,0.018,0.049,0.034,0.028,0.362,0,0.676,0,0.781
13/01/2015 10:00,3,0.6,1.8,6.5,4.9,4.6,0.001,0.278,0.021,0.072,0.042,0.019,0.224,0,0.708,0,0.762
13/01/2015 11:00,0.7,1.5,1.8,13.6,5.8,4.8,0.004,0.047,0.029,0.139,0.069,0.014,0.133,0,0.744,0,0.714
13/01/2015 12:00,0.1,1.9,1.8,24.9,9.6,7,0.006,0.032,0.034,0.171,0.093,0.011,0.091,0.001,0.773,0,0.642
13/01/2015 13:00,0.1,2.1,2.1,29,14.8,10.1,0.007,0.181,0.038,0.151,0.097,0.007,0.072,0.001,0.8,0,0.552
13/01/2015 14:00,0.1,2.6,2.5,27.6,18.8,12,0.007,0.226,0.045,0.12,0.084,0.017,0.054,0,0.824,0,0.457
13/01/2015 15:00,0.1,3.5,2.9,24.2,20.8,12.6,0.011,0.147,0.057,0.089,0.062,0.04,0.052,0,0.834,0,0.354
13/01/2015 16:00,0,4.4,3.1,20.8,19.9,12.2,0.021,0.074,0.072,0.059,0.044,0.061,0.082,0,0.832,0.013,0.294
13/01/2015 17:00,0,4.9,3,17.8,17.7,11.3,0.033,0.044,0.074,0.038,0.034,0.079,0.135,0,0.822,0.059,0.289
13/01/2015 18:00,0,4.3,3,15,15.9,10.3,0.042,0.031,0.051,0.017,0.03,0.1,0.263,0.011,0.812,0.099,0.34
13/01/2015 19:00,0.1,3.6,3,12.6,14.2,9.5,0.046,0.036,0.027,0.005,0.031,0.127,0.407,0.03,0.812,0.107,0.385
13/01/2015 20:00,0.1,3.2,2.9,10.8,12.6,8.6,0.049,0.057,0.017,0,0.035,0.156,0.534,0.028,0.792,0.158,0.442
13/01/2015 21:00,0,2.9,2.9,10,11.1,7.9,0.041,0.065,0.012,0,0.032,0.161,0.597,0.018,0.781,0.253,0.456
13/01/2015 22:00,0,2.8,2.9,9.7,10.3,8,0.03,0.055,0.014,0.003,0.02,0.112,0.651,0.007,0.778,0.265,0.422
13/01/2015 23:00,0.1,2.5,3.1,9.5,9.7,8.7,0.019,0.057,0.038,0.046,0.011,0.078,0.656,0.002,0.79,0.205,0.377
14/01/2015 00:00,0.1,2.2,3.4,9.7,9.1,9.7,0.013,0.05,0.075,0.101,0.005,0.072,0.619,0.001,0.808,0.125,0.337
14/01/2015 01:00,0.1,1.8,3.1,11.1,8.5,11.1,0.012,0.05,0.088,0.117,0.002,0.07,0.624,0.001,0.814,0.051,0.312
14/01/2015 02:00,0.1,0.8,0.8,12.8,4.4,10.1,0.003,0.041,0.073,0.105,0.003,0.055,0.577,0.003,0.785,0.021,0.307
14/01/2015 03:00,0.4,0.3,0.8,7,4.3,4.4,0,0.039,0.046,0.097,0.008,0.05,0.479,0.006,0.704,0.013,0.325
14/01/2015 04:00,1.6,0.2,0.8,4.1,5.1,3.5,0,0.041,0.014,0.1,0.021,0.046,0.532,0.015,0.601,0.021,0.333
14/01/2015 05:00,4,0.2,0.8,3.5,3.9,2.1,0.001,0.033,0.002,0.116,0.04,0.033,0.622,0.104,0.515,0.076,0.321
14/01/2015 06:00,7.1,0.2,0.9,1.1,3,1,0.001,0.033,0.001,0.146,0.043,0.032,0.696,0.176,0.466,0.218,0.322
14/01/2015 07:00,8.5,0.1,0.9,1.1,2.2,0.7,0.001,0.045,0.003,0.192,0.017,0.031,0.722,0.168,0.446,0.361,0.352
14/01/2015 08:00,7.8,0.1,0.9,1.5,1.5,0.7,0.002,0.053,0.013,0.184,0.004,0.027,0.713,0.141,0.426,0.379,0.415
14/01/2015 09:00,5.8,0,0.9,3.1,1.2,0.9,0.004,0.059,0.039,0.097,0.002,0.027,0.694,0.102,0.448,0.328,0.495
14/01/2015 10:00,2.5,0.2,0.9,5.7,1.4,1.3,0.012,0.072,0.065,0.138,0,0.022,0.681,0.068,0.516,0.235,0.554
14/01/2015 11:00,0.5,1.1,0.9,11.1,2.2,2.3,0.037,0.077,0.074,0.231,0,0.024,0.663,0.068,0.55,0.164,0.586
14/01/2015 12:00,0.2,1.9,0.9,24.7,5,7.2,0.082,0.082,0.071,0.268,0,0.024,0.625,0.099,0.525,0.112,0.596
14/01/2015 13:00,0.2,2.6,1.6,34.2,9.1,14.2,0.127,0.036,0.062,0.208,0,0.027,0.565,0.105,0.51,0.072,0.593
14/01/2015 14:00,0.2,3.1,2.4,35.1,12.5,18.5,0.16,0.027,0.058,0.134,0,0.047,0.41,0.077,0.542,0.06,0.573
14/01/2015 15:00,0.2,3,3.1,32.6,15.1,20.2,0.158,0.018,0.052,0.083,0.001,0.082,0.332,0.036,0.594,0.114,0.527
14/01/2015 16:00,0.2,3,3.6,30.5,16.5,21.5,0.14,0.005,0.045,0.05,0.003,0.11,0.367,0.008,0.629,0.2,0.478
14/01/2015 17:00,0.2,2.9,3.8,29.1,15.9,22.1,0.126,0.001,0.037,0.032,0.015,0.129,0.429,0,0.654,0.234,0.438
14/01/2015 18:00,0.2,3.1,3.3,27.1,15.1,22,0.118,0,0.022,0.02,0.034,0.148,0.413,0,0.672,0.254,0.413
14/01/2015 19:00,0.2,3.1,3.2,25.1,14.4,22.4,0.113,0,0.006,0.009,0.043,0.167,0.348,0,0.676,0.275,0.404
14/01/2015 20:00,0.2,2.6,3.3,24.1,13.5,23.2,0.137,0,0.001,0.002,0.045,0.187,0.297,0.002,0.673,0.314,0.416
14/01/2015 21:00,0.1,1.8,3.3,24,12.5,23.5,0.204,0,0.003,0,0.039,0.181,0.272,0.011,0.651,0.308,0.451
14/01/2015 22:00,0.2,1.8,3.3,23,11.5,23.7,0.256,0,0.015,0.001,0.027,0.114,0.313,0.028,0.621,0.205,0.484
14/01/2015 23:00,0.2,2.4,3.4,20.7,11,23.8,0.264,0,0.041,0.062,0.017,0.078,0.346,0.054,0.593,0.157,0.494
15/01/2015 00:00,0.2,3.1,3.6,18.6,11,23.5,0.251,0,0.072,0.17,0.01,0.085,0.332,0.073,0.599,0.097,0.506
15/01/2015 01:00,0.2,3.6,3.2,16.7,10.4,23.4,0.2,0.002,0.088,0.22,0.005,0.09,0.328,0.077,0.615,0.062,0.484
15/01/2015 02:00,0.4,2,0.8,13.3,5.8,19.1,0.069,0.011,0.093,0.227,0.003,0.087,0.3,0.069,0.623,0.067,0.488
15/01/2015 03:00,1.5,0.6,0.5,5,9,12.3,0.028,0.02,0.089,0.243,0.005,0.082,0.295,0.034,0.594,0.085,0.497
15/01/2015 04:00,3.6,0.2,0.4,2.9,9.1,17.7,0.066,0.027,0.081,0.252,0.009,0.068,0.43,0.002,0.542,0.128,0.498
15/01/2015 05:00,6.5,0.1,0.8,5,6.2,17.3,0.05,0.025,0.069,0.27,0.011,0.058,0.424,0,0.494,0.318,0.49
15/01/2015 06:00,9,0.1,1.1,4.6,4.3,11.6,0.042,0.021,0.06,0.318,0.009,0.047,0.371,0,0.457,0.402,0.438
15/01/2015 07:00,9.6,0.1,1.1,4.8,3.1,8,0.036,0.008,0.05,0.365,0.003,0.041,0.343,0,0.422,0.374,0.406
15/01/2015 08:00,8.4,0.3,0.9,5.7,2.3,6.8,0.028,0.003,0.04,0.252,0,0.041,0.347,0,0.379,0.311,0.395
15/01/2015 09:00,5.9,0.7,0.9,7.3,1.8,7.1,0.031,0.001,0.037,0.088,0,0.038,0.366,0,0.37,0.238,0.368
15/01/2015 10:00,2.5,1.9,0.8,9.5,1.9,8.1,0.065,0,0.037,0.118,0,0.042,0.391,0,0.38,0.179,0.346
15/01/2015 11:00,0.4,4.5,0.8,12.1,2.4,10.1,0.122,0,0.033,0.19,0.001,0.044,0.406,0,0.423,0.154,0.321
15/01/2015 12:00,0.1,6.6,1,18.9,5.1,16.6,0.164,0,0.025,0.277,0.003,0.029,0.41,0,0.447,0.157,0.311
15/01/2015 13:00,0.1,7.6,1.7,25.4,9,23.6,0.176,0,0.016,0.242,0.005,0.027,0.407,0,0.466,0.195,0.318
15/01/2015 14:00,0.2,7.6,2.9,27.4,12.3,26.4,0.166,0,0.009,0.168,0.007,0.049,0.334,0,0.506,0.28,0.343
15/01/2015 15:00,0.2,7.6,4.3,25.9,13.9,26.9,0.152,0,0.005,0.119,0.008,0.067,0.294,0,0.508,0.466,0.364
15/01/2015 16:00,0.2,7.4,5.1,23,14.2,27.2,0.136,0,0.006,0.079,0.01,0.088,0.247,0,0.503,0.643,0.355
15/01/2015 17:00,0.2,7.2,5.2,19.8,13.7,27.2,0.139,0.001,0.013,0.041,0.018,0.114,0.172,0.016,0.519,0.604,0.349
15/01/2015 18:00,0.2,7.3,5.4,16.6,12.9,27.1,0.16,0,0.027,0.012,0.025,0.146,0.12,0.084,0.556,0.498,0.318
15/01/2015 19:00,0.4,7.6,5.6,13.3,12.1,27.1,0.145,0,0.048,0.009,0.026,0.177,0.106,0.143,0.595,0.419,0.316
15/01/2015 20:00,0.6,8.6,5.7,10.2,11.3,27.1,0.086,0.001,0.07,0.029,0.022,0.201,0.111,0.128,0.63,0.357,0.348
15/01/2015 21:00,0.7,10,5.6,8.8,11,27.1,0.086,0.001,0.083,0.116,0.016,0.186,0.126,0.088,0.679,0.289,0.362
15/01/2015 22:00,0.9,10.8,5.4,8.3,11,27.1,0.161,0,0.088,0.3,0.008,0.112,0.148,0.067,0.724,0.21,0.325
15/01/2015 23:00,1.1,10.7,5.3,7.4,11.1,27.1,0.218,0,0.091,0.454,0.003,0.08,0.119,0.068,0.765,0.132,0.289
16/01/2015 00:00,1.4,10.3,5.2,6.4,11.5,26.7,0.211,0.001,0.092,0.494,0.002,0.084,0.059,0.077,0.822,0.072,0.311
16/01/2015 01:00,1.5,8.6,4.4,5.8,10.6,25.9,0.155,0.008,0.088,0.461,0.001,0.078,0.046,0.092,0.851,0.051,0.325
16/01/2015 02:00,0.3,4.3,0.8,4.9,7.5,18.5,0.046,0.027,0.082,0.417,0,0.065,0.057,0.116,0.857,0.055,0.302
