Datetime,AS-BRN-XX,AS-IDN-JW,AS-IDN-KA,AS-IDN-ML,AS-IDN-NU,AS-IDN-PP,AS-IDN-SL,AS-IDN-SM,AS-KHM-XX,AS-LAO-CE,AS-LAO-NO,AS-LAO-SO,AS-MMR-XX,AS-MYS-CE,AS-MYS-EA,AS-MYS-NO,AS-MYS-SH,AS-MYS-SK,AS-MYS-SO,AS-PHL-LU,AS-PHL-MI,AS-PHL-VI,AS-SGP-XX,AS-THA-CE,AS-THA-NE,AS-THA-NO,AS-THA-SO,AS-VNM-CH,AS-VNM-NC,AS-VNM-NO,AS-VNM-SC,AS-VNM-SO
26/11/2015 00:00,0.5,11.75,8.46,10.152,3.572,0.376,11.092,2.444,5.3,8.2,1.1,20,27.2,0.3,0.3,0.7,0,0.4,0,17.9,1.9,38.9,0.3,1.1,8.7,8.4,13.1,14,24,19.1,8.5,15
26/11/2015 01:00,0.5,4.512,9.588,9.024,2.444,1.692,9.4,2.82,4.4,9.5,0,13.3,11,0.2,0,0.1,0.1,2,0.1,15.2,3.2,36.4,0.4,3,3.5,9.8,8.8,32.8,23,16,15.3,13
26/11/2015 02:00,0.3,5.546,13.16,9.024,1.128,2.632,7.332,5.076,2.9,11.6,0,12.4,0.6,0.2,0,0,0.1,5.7,0,11.5,4.8,31.3,0.2,6.5,4.4,9.6,16.3,39.4,27.8,11.8,15.4,8.8
26/11/2015 03:00,0,9.494,12.784,12.032,0.752,5.64,6.768,6.392,2.2,10.7,0,6,0,0.1,0,0.2,0.5,6.9,0,7.9,5.7,26.1,0.1,7,9.2,9.4,19.6,36.7,24.9,8.2,13.6,5.8
26/11/2015 04:00,0,13.066,11.468,17.672,0.752,12.972,7.896,5.452,1.8,9.8,0,0.9,0.7,0,0,0.6,1.9,6.1,0,5.2,5.3,20.6,0.1,8.4,12.3,7.7,19.7,32,18.8,6.9,13.1,4.4
26/11/2015 05:00,0,14.852,7.144,23.312,1.692,15.604,8.272,5.076,0.7,10.1,0,0.1,3.4,0,0,1.5,4.3,5.8,0,3.6,4.2,15.7,0.1,11.5,9.7,4.2,18.7,27,12.5,7.1,13.5,3.5
26/11/2015 06:00,0,12.784,6.016,27.636,3.008,11.468,8.648,8.272,0.1,9.3,0.1,0,7.1,0,0,2.6,6.2,5.4,0,2.7,3.1,11.2,0.1,11.3,2.8,3,17.9,20,10.1,9.4,12.7,3
26/11/2015 07:00,0,12.408,12.032,31.02,3.384,2.82,9.776,12.032,0,7,0.4,0,11,0,0,3.3,4.9,1.5,0,2,3.7,8.9,0.1,7.4,0.2,5.9,15.5,14.5,9.3,14.1,10.9,3
26/11/2015 08:00,0,17.484,18.048,31.96,2.256,1.88,8.836,14.664,0,3.6,0.3,0,12.4,0.3,0,3.1,2.1,0.1,0,1.8,4.4,8.9,0.1,4.4,0.1,9.2,11.1,8.5,7.5,18.8,8.8,3.1
26/11/2015 09:00,0,21.15,13.536,33.652,2.444,7.52,9.024,15.228,0,1.5,0.2,0,12.2,0.6,0,2.1,2.3,0,0,2.9,5.8,8.2,0.1,3.6,0.1,10.3,7.4,7.3,6.2,21.7,6,3.6
26/11/2015 10:00,0.3,22.654,9.964,34.592,3.008,10.34,10.34,13.818,0.1,3.1,0.1,0.1,13.2,0.7,0,1.7,9.4,0,0,4.4,6.4,7.8,0.1,3.5,0.2,9.2,6.3,15.1,10.1,26.4,6.7,5.4
26/11/2015 11:00,0.8,20.398,9.588,34.78,3.196,7.708,11.28,15.322,0.2,7,0.3,1.2,15.7,1.1,0,1.4,14.5,0.1,0,6.8,6.2,7.9,0.1,4.5,0.9,8,6.4,18.3,15.1,30,8.8,7.4
26/11/2015 12:00,1.7,14.946,10.34,35.908,3.196,4.324,11.28,13.724,0.2,8,1.2,2.1,9.9,1,0,0.9,13.6,0.5,0,8.6,6.7,8.3,0.4,4.8,2.1,4.4,6.1,18.6,17.2,31.8,7.7,9.3
26/11/2015 13:00,2.7,9.87,9.212,36.848,3.384,1.88,10.716,12.596,0.3,7.7,3.7,2.8,8.4,0.6,0,0.8,15.3,1.9,0,9.5,8.4,8.9,1,5.2,3.1,2.2,4.4,17.5,20.2,33.2,5.3,10.6
26/11/2015 14:00,3.3,6.204,11.656,36.472,3.384,1.128,9.212,10.246,0.5,7.3,6.1,5.1,7.9,0.3,0,0.7,14.6,4.6,0,11.9,11.9,10.5,1.3,5.9,3.5,1.6,3.1,15.9,21.2,33.6,2.7,11.4
26/11/2015 15:00,3.4,4.7,14.288,31.584,3.76,1.692,9.024,8.366,0.9,5.5,7.3,8.4,6.8,0.1,0,0.6,11.7,8.2,0,16.3,19.2,12.8,1.2,6.8,3.5,2.7,2.9,15.3,19.9,31.1,1.6,13.2
26/11/2015 16:00,2.2,4.418,18.236,29.14,4.7,2.82,10.528,8.46,1.3,4.3,8.3,11,5.9,0,0,0.5,9.5,12.5,0,20.7,22.3,17.2,0.7,7.2,3.2,3.7,3,15,17.6,28.3,1.1,15.4
26/11/2015 17:00,0.9,3.76,20.868,30.644,4.888,8.272,11.468,7.238,1.5,5.2,8.6,10.1,5.3,0,0,0.4,7.1,16.5,0,24.9,17.7,25.4,0.2,6.4,3,2.7,3.3,14.8,15.2,28.8,1.3,17
26/11/2015 18:00,0.2,3.478,10.716,36.284,3.76,16.356,13.912,7.896,1.5,6.5,8.2,7,8.7,0,0,0.3,4.9,16.4,0,28,15.5,33.5,0,4.5,3.1,2.9,3.6,14.5,12.1,30.8,2,18.7
26/11/2015 19:00,0,3.572,4.888,36.66,2.444,15.604,17.296,10.246,1.7,7.6,4.7,3.7,14.4,0,0,0.4,4.2,16.1,0,30,15,45,0,2.3,3.5,3.7,4,16.1,10.8,32,3.4,19.7
26/11/2015 20:00,0,4.042,5.828,36.096,1.504,10.716,17.296,11.28,2.9,6.4,4,1.7,19.8,0,0,0.5,3.7,16.1,0,34,14.7,54.7,0,0.8,4.6,4.1,4.3,13.4,9.2,32.8,5.9,20.4
26/11/2015 21:00,0,4.042,9.776,35.532,1.128,13.724,17.86,10.622,4.7,4.7,5.8,0.6,25.4,0,0,0.3,2.9,14.2,0,36.4,17.6,59.1,0,0.2,5.9,4.6,4.3,10.3,6.2,34.3,6.3,20.5
26/11/2015 22:00,0.2,3.76,16.732,29.14,1.504,9.776,15.604,8.46,7.4,3.6,6.1,0.2,30.7,0,0,0.1,2.9,12.6,0,36.1,19.8,58.7,0,0.1,7.2,5.4,4.3,8.9,3.6,36.3,4.7,19.7
26/11/2015 23:00,0.4,2.914,7.332,18.988,0.752,2.632,10.34,6.298,7.7,3.5,4.5,0.1,32.2,0,0,0.1,1,7.3,0,28.3,18.4,55.6,0,0.1,8.7,5.2,4.9,8.9,3,36.2,2.9,20.3
27/11/2015 00:00,0,2.444,0.94,11.844,0.564,0.752,12.408,1.222,2.8,1.7,2.5,0,29.1,0,0,0,0.1,0.7,0,28.2,27,58.1,0,0.2,4,5.8,3.9,4.1,5.3,29.6,3.7,20.1
27/11/2015 01:00,0,1.504,1.316,8.648,0.376,0.94,12.22,1.504,2.2,0.9,3.3,0,11.9,0,0,0,0.3,0.1,0,27.1,36.4,55.8,0,2.1,2.2,10.5,3,9.3,6.2,34.3,8.3,24.9
27/11/2015 02:00,0,1.598,1.692,10.152,0.188,1.692,10.904,2.444,2.1,1.3,6.8,0,0.6,0,0,0,0.5,0.3,0,23.3,43.5,52.6,0,4.1,5.1,17.2,2.8,15.6,4,47.6,6.6,28
27/11/2015 03:00,0,3.666,2.82,12.22,0.188,2.256,9.4,3.29,1.7,3.3,7.8,0,0.5,0,0,0,1,0.1,0,22.3,48.1,50.9,0,5.5,5.3,18.4,0.9,18.5,2.7,55.6,6.8,27.5
27/11/2015 04:00,0,6.956,2.444,12.784,0.564,8.648,8.836,7.144,1.6,5.3,7.8,0,1.5,0,0,0,1.8,0,0.1,22.6,48.8,48.7,0,5.3,3.6,14.9,0.2,17.6,1.5,61.3,7.7,24.1
27/11/2015 05:00,0,10.528,1.316,13.16,0.94,16.544,11.28,11.844,2.1,7.3,8.1,0,3.6,0,0,0,2.8,0,0.1,22.2,45.5,45.7,0.1,3.4,1.6,13.1,0,14,0.5,64.8,7.8,19.5
27/11/2015 06:00,0,12.878,3.384,14.288,1.128,19.364,15.98,14.946,3.1,9.4,8.5,0,6,0.1,0,0.1,3.1,0,0.2,21.9,40.5,43.4,0.2,1.5,0.5,9.8,0,10.8,0.2,66.9,7.9,15.9
27/11/2015 07:00,0.1,14.288,3.196,14.288,2.444,21.244,19.552,16.826,3.9,9.5,8.1,0,6.9,1.1,0,0.2,2,0,0.3,22.5,35.1,41.7,0.5,0.4,0.1,4.1,0,9,0.2,69.2,7.9,14.4
27/11/2015 08:00,0.1,14.664,2.068,11.844,5.264,25.004,16.356,16.638,4.5,6.7,4.7,0,7.6,2.8,0,0.4,0.9,0,0.2,23.3,28.4,39.5,0.4,0,0,1.3,0,7.6,0.5,66.2,6.8,14.2
27/11/2015 09:00,0.2,13.442,2.256,8.272,7.332,24.628,10.528,17.202,5.1,6.1,6.8,0,7.2,2.7,0,0.3,0.8,0,0,25.3,27,37.6,0.1,0,0,0.4,0,9.3,0.8,61.3,4.1,14.4
27/11/2015 10:00,0.6,12.126,5.452,4.888,7.896,18.988,12.408,17.86,6.4,6.1,9.4,0,7.5,1.7,0,0.1,5,0,0,31.5,31.4,36.4,0,0.1,0,0.4,0,19.7,2.7,64.2,4.6,16.2
27/11/2015 11:00,0.4,11.186,9.212,2.82,7.52,14.1,14.852,21.996,7.8,8.4,15.9,0,10,1.5,0,0.1,9.7,0,0,35.8,34.7,35.3,0,0.8,0,0.5,0,20.4,6.8,63.2,3.7,17.2
27/11/2015 12:00,0,8.93,10.716,1.88,5.076,9.024,15.98,20.962,8.5,7.7,22,0.1,7.7,1,0,0,14.5,0,0,37.4,38.6,33.7,0,3.5,0.2,0.5,0.1,13.4,10.2,61.8,2.3,16.9
27/11/2015 13:00,0,6.58,12.784,2.256,4.7,5.264,14.1,13.536,9.1,8,29,0.4,4.9,0.6,0.2,0,15.4,0,0,37.3,43.2,33.1,0,7.9,0.8,0.2,0,10.6,13,57.8,1.4,16.2
27/11/2015 14:00,0,4.7,15.604,3.948,5.828,12.784,15.98,9.964,9.9,8.7,22.3,0.9,3.1,0.5,0.2,0,14.3,0,0,37.3,45.7,34.3,0,11.9,1.7,0.2,0,9.6,15.6,58.7,0.8,15.3
27/11/2015 15:00,0.3,3.29,21.056,7.144,8.084,19.364,14.664,6.016,11.4,10.4,15.4,2.1,2.1,0.5,0.1,0.1,12.8,0,0,38.8,43.8,39,0,13.3,2.4,0.2,0,8.5,18.5,58.3,0.5,14
27/11/2015 16:00,1.5,2.444,15.98,10.904,8.836,13.348,18.988,4.606,13.2,13.2,9.7,4.1,3.2,0.3,0.1,0.2,9.6,0.1,0,38.8,38.6,46.2,0,11.5,2.6,0.1,0,7.8,20.3,57.6,0.3,12.6
27/11/2015 17:00,1.3,2.068,14.852,9.4,10.34,4.324,21.62,2.632,14.1,16.2,7.6,6.6,8.8,0.2,0.3,0.3,6.3,0.5,0,37.2,33.8,49.4,0,8.4,2.3,0,0,6.9,19.4,55.2,0.3,11.5
27/11/2015 18:00,0.6,2.162,23.312,4.324,12.784,3.008,21.62,1.786,12.4,19.2,4.1,9.2,16.4,0.6,0.4,0.4,3.6,1,0,35.3,30,48.4,0,5.1,1.7,0,0,6.2,18.8,51.7,0.3,10.2
27/11/2015 19:00,0.2,2.256,26.132,1.128,14.476,1.504,18.612,1.316,10.1,21.1,2.8,12.3,23.9,0.9,0.6,0.7,2,1.9,0.9,34.3,25.9,44.4,0,2.4,1.1,0,0,6.1,19.1,48,0.4,9.1
27/11/2015 20:00,0.1,3.196,22.372,0.564,15.416,0.564,13.348,1.41,8.6,22,2.4,14.7,30.9,0.5,0.9,0.5,1.1,2.5,3.6,31.8,21.9,41.3,0.3,0.7,0.8,0,0,6.1,19.2,43.5,0.4,9.3
27/11/2015 21:00,0.1,3.854,15.04,0.564,15.416,0.376,8.648,1.41,7.1,22,2.3,14.8,36.6,0.1,0.6,0.4,0.9,7,3.4,28.4,17.9,36.9,1.1,0.1,0.6,0,0,5.5,19.3,43.2,0.3,10.9
27/11/2015 22:00,0.1,4.136,12.784,1.128,11.844,0,4.324,1.598,5.7,22.3,2.6,13.2,34.4,0,0.3,0.4,1.2,19.6,1.8,25.1,14,32.5,0.8,0,0.7,0.2,0,5.1,19.4,46,0.2,13.1
27/11/2015 23:00,0.4,3.478,7.332,1.128,7.896,0.188,1.504,1.598,4.7,21.9,3,11.2,30,0,0.3,0.3,0.9,18.9,1,20.1,9,27.2,0.5,0,1.1,2.3,0,3.4,17.9,48.4,0.1,15.3
28/11/2015 00:00,0,2.162,9.588,0.752,6.204,0.564,0.94,1.316,1.7,14.8,1.4,1,25.4,0,1.2,0.1,0.2,0.9,0.5,20.1,7.5,28.3,0.2,0,0.5,9.7,0,0.3,7.7,39.1,0.1,16
28/11/2015 01:00,0,1.88,12.22,0.376,5.076,0.564,0.752,4.23,3.1,18.8,2.1,0.5,9,0,1.8,0,1.1,0.5,0.5,21.3,6.4,28.3,0.2,0,0.2,15.9,0,0.1,6.3,47.5,0.2,17.8
28/11/2015 02:00,0,3.196,12.784,0.188,4.7,1.316,0.564,5.264,3.6,25.6,4.5,1.2,1.7,0,1.2,0,2.8,0.2,0.4,21.2,5.7,27.8,0.2,0,0.1,20.6,0,0.2,6.8,50.9,0.2,18.4
28/11/2015 03:00,0,5.264,12.408,0.188,5.264,3.008,1.316,12.314,3.4,20,4.6,0.7,3,0,0.5,0,2.8,0,0.2,21,5.4,28,0.1,0,0,24.1,0,0.8,4.4,46.6,0.5,18.8
28/11/2015 04:00,0,8.554,12.784,0,7.708,6.392,5.264,15.604,2.8,13.4,4.9,0.6,5.1,0,0.2,0,2.5,0,0.1,20.1,6.8,28.5,0.1,0,0,30.2,0,2.5,2.1,40,1.5,19.3
28/11/2015 05:00,0,12.502,13.348,0,10.34,9.588,13.536,14.476,1.7,9.6,5.8,0.6,7.4,0,0.1,0,2.7,0,0.1,18.1,9,27.8,0,0,0,37.4,0.1,5.1,1.2,34.9,3.5,20.6
28/11/2015 06:00,0.1,14.946,10.716,0,12.784,7.708,23.312,11.844,0.9,8.3,6.1,1,9.8,0,0.1,0,4.2,0.2,0,16.8,11.4,24.5,0,0,0,43.2,0.3,7.4,0.9,33.2,5.8,22.7
28/11/2015 07:00,0.6,17.108,4.512,0,12.596,8.272,34.028,11.28,0.4,7,4.6,1.1,10.6,0,0.2,0,5.9,0.3,0,15,13,18.9,0,0,0,49.5,1.3,8.4,0.6,34,7.1,25.1
28/11/2015 08:00,0.6,19.176,0.94,0.188,12.596,17.484,33.464,19.082,0.3,5.4,2.7,1.2,9.7,0,0.3,0,4.9,0.3,0,12.1,12.2,14.4,0,0,0,53.7,4.1,6.8,0.8,36.4,6.3,26.8
28/11/2015 09:00,0.6,20.774,1.316,0.376,18.8,27.072,21.62,28.2,0.3,2.8,3.7,1.1,7,0,0.9,0,10.4,0.1,0.3,11.1,16,16.7,0,0,0,57.4,7.8,9.5,1.3,37.9,5.2,28.4
28/11/2015 10:00,2.3,21.62,7.708,1.692,22.372,28.576,16.92,35.626,0.6,4.4,4.2,1.2,4.1,0,2.8,0,17.3,0.4,1.5,15.2,23.2,22.3,0.3,0.1,0,58.6,11.9,18.1,3.3,42.9,6.2,30.9
28/11/2015 11:00,4.9,20.116,15.04,3.008,21.056,25.944,13.348,38.352,1.2,10.6,4.1,1.7,4.1,0,8.5,0.1,18.7,0.8,5.5,20.7,29,29.8,1.7,0.2,0,56.8,15.8,19.6,8.4,48.8,5.7,32.8
28/11/2015 12:00,7.6,17.672,13.912,2.444,22.56,25.756,11.844,24.816,1.8,12.6,4.7,1.9,5.4,0,12.5,0.1,17.4,0.4,10.6,20.9,31.3,37.6,3.9,0.3,0,57.1,16.6,16.9,11.2,43,4.2,34.4
28/11/2015 13:00,9,15.134,17.484,1.88,25.944,26.508,11.468,20.962,2.3,11.2,4.8,1.7,4.2,0,11.8,0.1,15.4,0.2,13.5,21.4,34.8,43.6,5.8,0.5,0,59.3,14.5,14.7,11.7,40,2.9,36.5
28/11/2015 14:00,9.3,12.972,24.628,0.752,26.508,25.004,11.844,18.894,2.7,9.5,4.4,1.2,3.4,0,9.2,0.2,10.8,0.2,14.1,21.2,35.8,49.4,7.1,0.8,0,59.7,11.1,13.3,11.3,38.8,1.9,39.1
28/11/2015 15:00,7.7,13.16,28.764,1.88,26.132,19.552,12.596,13.63,3.2,8.4,4.1,0.7,4.8,0,7.2,0.6,6,0.7,13.3,23.6,36.2,53.5,7.5,1,0,60.5,7.4,12.2,10.3,36.7,1.6,41
28/11/2015 16:00,5.8,15.134,29.14,5.076,27.072,16.92,13.724,8.272,4.1,9.2,3.5,0.3,7,0,5.3,1.2,3.5,3.9,11.9,25.9,34.6,53.5,7.1,0.9,0,57.7,5.3,11.7,9.7,34.3,2.1,42.3
28/11/2015 17:00,4.5,16.544,29.328,8.46,29.704,19.176,13.16,5.64,5.6,10.8,2.9,0.1,15.2,0,4,1.7,6.1,11.3,10.2,29,32,54,6,0.8,0,68.3,3.2,11.3,9.5,31,3.1,41.9
28/11/2015 18:00,3.8,16.45,31.208,11.468,28.388,22.372,12.22,5.076,6.4,12.1,2.1,0,23.7,0,3.2,1.4,7.6,21.8,8.9,29.1,27.4,54.7,5.5,0.7,0.1,76.6,1.7,10.8,9.4,27.5,3.6,39.5
28/11/2015 19:00,2.3,16.544,29.14,14.288,25.944,25.192,11.844,5.17,6.3,12.6,1.3,0,29.4,0,2.7,1.4,5.7,27.5,8.2,28.9,22,53.6,4.9,0.6,0.5,79.3,1.1,10.1,9.2,24.5,2.7,36.8
28/11/2015 20:00,0.8,17.39,30.644,14.852,22.748,30.832,11.468,6.862,5.3,12.1,0.9,0,31,0,2.5,1.9,4.8,25.9,8.2,28.6,18,51.3,4.5,0.6,1.3,82.6,1.2,10,9,22.4,1.7,34.5
28/11/2015 21:00,0.1,17.202,24.44,14.852,19.928,24.44,10.904,7.238,3.5,12,0.7,0,21.6,0,1.4,2,7.2,14.3,6.8,28,16.1,49.1,3.7,0.4,1.6,84.6,2,10.1,9.8,23.8,1.1,33.9
28/11/2015 22:00,0,14.758,18.8,12.784,17.108,5.076,8.46,6.11,2.1,11.8,0.6,0,14,0,0.8,1,11.7,3.7,5.8,26.4,13.5,46.9,3.2,0.2,1.3,86.3,3.4,10.4,10.4,27.7,0.7,33.6
28/11/2015 23:00,0,13.066,8.836,9.212,13.912,10.904,6.392,4.324,1.2,11.2,0.4,0,13.4,0,0.9,0.5,3.8,0.9,6.3,21.7,11.4,41.3,4.1,0.1,1.1,86.8,5,7.6,10.4,29.4,0.5,32.3
29/11/2015 00:00,0,11.562,6.58,8.46,12.408,24.064,14.476,2.914,0.2,5.5,0.2,0,13.4,0.1,0.9,0.3,0.2,0,5,20.2,10.4,42.2,5,0,0.4,85,4.5,2.9,4.1,22.1,0.6,28.5
29/11/2015 01:00,0,10.434,12.972,10.152,13.348,32.336,16.92,7.238,0,3.4,0.1,0,6.1,0.4,1.2,0.2,1.5,0,5.1,22.5,8.7,41.3,6.4,0,0,85.7,3.9,4.8,0.9,24.5,0.6,29.4
29/11/2015 02:00,0,11.75,12.784,14.476,15.604,37.788,18.048,9.682,0,1.4,0.8,0,0.5,0.7,1.8,0.1,2.5,0,6.2,23.7,12.9,39.1,6.8,0,0,85.6,3,4.4,0.3,25,0.6,27.5
29/11/2015 03:00,0,16.168,12.408,20.116,17.672,37.412,22.56,10.152,0,0.1,1.1,0,0.4,0.5,1.3,0.1,3.2,0.1,4.9,24.7,24.9,42.6,5.1,0.1,0.1,84.6,2.3,4.3,0.1,20.6,1.2,24.4
29/11/2015 04:00,0.4,20.962,14.288,25.568,18.988,26.884,28.012,9.4,0,0,1.3,0,0.2,0.2,0.5,0.1,3.7,0.1,2.3,25.3,34.4,51.6,2.2,0,0.1,83.7,2.7,4.9,0,17.1,2.9,22
29/11/2015 05:00,2,25.004,15.04,27.448,19.176,25.568,32.9,9.024,0,0,1.7,0,1.9,0.1,0.1,0.1,3.8,0.5,0.7,24.1,41.8,58.6,0.6,0,0.1,80.6,3.7,6.1,0,15.3,5.5,19.2
29/11/2015 06:00,4.1,28.388,14.288,25.568,19.176,17.108,34.78,13.912,0,0,1.6,0,3.6,0.3,0,0.2,2.4,2.1,0.2,21.6,42.5,61.1,0.2,0,0,73.9,5.1,7.6,0,14.5,7.9,16.7
29/11/2015 07:00,4.1,32.524,8.272,22.184,19.176,17.672,33.276,19.176,0,0,1.1,0,7.1,0.9,0,0.3,0.9,3.5,0.1,18,32,59,0.1,0,0,63.7,6.1,9.4,0.2,15.4,9.3,15.9
29/11/2015 08:00,3.5,37.882,1.692,19.364,21.432,24.628,26.132,23.688,0,0.1,0.5,0,9.4,1.7,0,0.7,0.4,1.7,0.1,14.6,24.1,50.7,0.1,0,0,52.9,7,11.9,0.6,18.2,9.2,17.9
29/11/2015 09:00,4.5,45.778,1.128,18.424,23.688,28.764,14.1,26.226,0,0.2,0.1,0.1,11.1,1.4,0,0.8,3.1,1,0.1,15.9,23.8,42.3,0,0,0.1,47.1,8.9,16.9,1.7,21.9,8.6,22.5
29/11/2015 10:00,8.6,49.444,9.212,18.8,24.628,33.088,10.716,26.132,0,0.9,0,2.8,13.7,0.5,0.1,0.6,7.9,2.5,0.2,20.6,26.5,35.8,0.1,0,0.2,42.6,9.7,36.4,5.7,28.5,11.5,30
29/11/2015 11:00,14.4,44.744,13.912,19.74,22.184,30.268,10.528,32.054,0,3.8,0,14.4,19.4,0.2,0.7,0.4,5.9,4.6,0.6,23.4,27,34.5,0.4,0,0.2,35.5,11.8,39.5,13.5,32,9.4,36.1
29/11/2015 12:00,16.9,38.822,12.784,22.372,21.056,26.696,10.152,26.884,0,6.6,0.1,27.8,14.3,0,1.6,0.2,3.1,8.7,1.2,24.2,30.9,36.4,0.7,0.1,0.3,27.8,12.8,26.4,18,33.3,5.6,38.2
29/11/2015 13:00,15,32.712,12.22,25.38,18.048,28.764,8.084,19.646,0,7,0.2,34.6,6.1,0,2.6,0.1,1.3,17.5,2.3,24.7,32.5,39.8,1.1,0.3,0.5,20.4,12.8,20.1,20.7,34,3.2,37.6
29/11/2015 14:00,8,27.542,15.604,29.328,15.416,30.08,7.332,16.826,0,5.7,0.6,31.4,4.2,0,3.7,0.1,1.4,23.2,4.4,24.4,32.5,43.2,1.9,0.7,1.1,13.5,12.8,16.2,27.2,33.2,2.6,35.2
29/11/2015 15:00,0.2,23.782,23.312,34.404,13.912,34.404,7.708,12.314,0,3.1,1.1,23.8,7.7,0,4.6,0.2,3,13.7,7.4,25.4,34.1,47.2,3.3,1.1,2,7.8,12,13.4,24.1,28.9,3.5,27.2
29/11/2015 16:00,0,21.526,29.14,39.104,13.16,34.968,11.092,11.186,0.2,0.8,1.7,20.9,10.1,0,4.7,0.8,4.1,1.1,10.1,25.8,31.3,50.8,4.5,2,2.4,3.2,10.5,11.2,21.4,22,5.8,19.4
29/11/2015 17:00,0,20.022,29.892,42.676,13.16,34.028,16.732,12.032,0.6,0.1,2.7,18.8,13.3,0,3.6,1.3,4,0,11.8,26.2,33,55.2,5.5,3.7,2.2,2.9,9.5,9.1,20.3,17.5,9.5,13.7
29/11/2015 18:00,0.3,19.082,29.14,45.872,12.784,31.208,18.236,11.75,0.9,0,3.7,15.7,19.3,0.1,2.3,1.5,4.7,9.9,12.3,28,35.2,57.6,6.1,5.8,1.7,3.3,8,7.7,18.7,16.4,13.3,10.1
29/11/2015 19:00,3.9,19.646,27.072,46.624,12.784,31.584,17.296,10.528,0.8,0,5.3,15,23.6,0.2,1.4,1.5,3.9,19.3,12.1,30.2,37.6,57.8,5.9,7.6,1.2,0.4,6.8,7.3,15.5,22.7,16.7,8.3
29/11/2015 20:00,10.4,19.458,28.576,48.692,12.596,32.148,21.056,10.998,1,0,6.9,16.2,25.2,0.3,1.1,1.5,2.5,17.6,11.4,31.7,39,58.5,5.3,8.6,1,0,6.1,8,15.1,46,19.6,8.3
29/11/2015 21:00,11.9,18.988,25.004,51.136,12.972,27.072,17.296,12.784,1.5,0.2,3.5,17.9,26.6,0.2,0.7,1.1,2.9,18.7,10.3,34.1,40.7,58.6,4.8,8.3,1.8,0,6.2,8.4,18.5,73.2,22.3,11.2
29/11/2015 22:00,10.1,18.612,19.552,42.864,12.972,5.64,11.656,10.716,2.3,0.2,0.9,18.6,23.5,0,0.5,1,4.2,19.3,8.5,35.2,38.7,56.6,4.3,7.6,3.7,0.1,6.8,9.3,21.2,84.2,22.5,14.2
29/11/2015 23:00,3.6,20.21,7.52,33.464,14.288,3.76,7.708,8.084,3,0.9,0.3,17.6,20.4,0,0.9,1,2.5,17.2,7.2,31.1,34.1,54.2,4.1,7.2,6.3,0.4,8.2,8.9,22.7,89.9,20.5,16.9
30/11/2015 00:00,0.6,23.688,7.332,29.892,12.408,12.596,7.708,1.974,1.7,2.6,0.3,3,18.4,0,1,0.6,0,5.3,3.8,32.5,33.2,63.1,3.3,4.7,3.4,2.6,8.4,4.7,14,91.1,12.1,14.4
30/11/2015 01:00,0.8,21.902,17.672,28.012,8.46,20.116,6.016,1.034,3.9,3.4,0.2,6.5,10.7,0,1.1,0.3,0,1.3,3.4,37.4,35.8,66.9,3.5,2,1.7,6.9,8.9,19.3,14.6,92.6,20.2,11.1
30/11/2015 02:00,0.2,19.458,22.936,25.944,5.076,25.004,9.4,0.47,5.8,9.4,1.4,10.9,6.4,0,0.8,0.2,0,3,3.5,40.4,32.2,68.5,4.5,1.3,1.8,10.1,9.6,26.1,16.1,91.3,26.4,9.3
30/11/2015 03:00,0,18.424,25.568,27.448,2.82,25.756,10.904,1.034,7.8,16.5,3.6,12.2,4.5,0,0.9,0.2,0.1,2.5,2.9,43.6,29.8,70.3,4.5,0.7,1.3,10.2,10.1,31.5,18.3,89,30,11.7
30/11/2015 04:00,0,19.552,34.404,31.96,2.444,25.38,11.092,1.692,8.5,24.9,5.1,14.7,3.5,0,1.5,0.3,0.2,1,2.2,45.5,28.9,72.9,3.9,0.4,1.3,8.4,11.2,36.4,20.4,86,32.5,13.8
30/11/2015 05:00,0.1,23.03,42.3,35.156,4.888,17.86,10.716,2.068,8.3,32.9,4.7,18.2,4.8,0,2.7,0.2,0.4,0.5,1.8,45.7,27.2,74.3,3.6,0.2,1.6,5.4,12,39.1,22.1,80.6,33.2,16.4
30/11/2015 06:00,1,25.756,34.404,35.532,7.332,18.8,8.272,4.23,7.4,40.3,3.6,21.1,4.7,0,3.1,0.3,1,0.2,1.6,43.4,25.1,74.4,3.2,0.1,1.8,2.3,11.9,36.3,22.3,70.3,31.4,20.3
30/11/2015 07:00,2.1,30.362,13.724,33.652,7.896,30.644,13.912,7.426,6.2,42.2,2.4,22.5,3.5,0,2.3,0.5,1.3,0,1.3,40.7,22.7,71.8,2.5,0,2,0.4,11.2,27.7,20.5,53,27.2,26.1
30/11/2015 08:00,2.1,35.532,4.7,29.328,7.52,39.104,15.98,11.562,5.7,46.7,1.4,19.5,4.7,0,2.1,0.4,1.1,0,1.1,37.6,22.7,65.1,1.5,0,2.4,0,9.9,22.3,17.7,39.7,22.5,29.9
30/11/2015 09:00,2.7,38.164,6.956,25.004,9.588,33.652,16.544,15.698,6.7,47,1,21.4,5.7,0,4.3,0.3,2.4,0,2.5,38,21.2,61.3,1.5,0.1,3.7,0,9.3,24.5,14.1,35.4,22.5,36.7
