PLEXOS_Nodes,Country,PLEXOS_Countries,Share_%_Country_Demand,Unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AS-RUS-CE,RUS,AS-RUS,0.22794779399948914,GWh,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,240687.79,242567.33800000002,244446.886,246326.434,248205.982,250085.53,252120.632,254155.734,256190.836,258225.938,260261.04,262807.462,265353.884,267900.30600000004,270446.728,272993.15,275609.49,278225.83,280842.17,283458.51,286074.85,288591.262,291107.674,293624.08599999995,296140.49799999996,298656.91,300862.588,303068.266,305273.94399999996,307479.622,309685.3,311612.192,313539.084,315465.976,317392.868,319319.76,321119.526,322919.292,324719.058,326518.824,328318.59,330100.554,331882.518,333664.482,335446.446,337228.41,338980.842,340733.274,342485.706,344238.138,345990.57,347544.59,349098.61,350652.63,352206.64999999997,353760.67
AS-RUS-SO,RUS,AS-RUS,0.08736285422256367,GWh,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92245.56,92965.912,93686.264,94406.61600000001,95126.96800000001,95847.32,96627.29000000001,97407.26000000001,98187.23,98967.2,99747.17,100723.106,101699.042,102674.978,103650.914,104626.85,105629.584,106632.318,107635.05200000001,108637.78600000001,109640.52,110604.956,111569.392,112533.828,113498.264,114462.7,115308.044,116153.38799999999,116998.732,117844.076,118689.42,119427.916,120166.412,120904.908,121643.404,122381.9,123071.67599999999,123761.45199999999,124451.228,125141.004,125830.78,126513.732,127196.684,127879.636,128562.58799999999,129245.54,129917.174,130588.80799999999,131260.44199999998,131932.076,132603.71,133199.302,133794.894,134390.486,134986.078,135581.67
AS-RUS-MV,RUS,AS-RUS,0.10368758936324164,GWh,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,109482.68,110337.64,111192.59999999999,112047.56,112902.51999999999,113757.48,114683.194,115608.908,116534.622,117460.336,118386.05,119544.352,120702.654,121860.956,123019.258,124177.56,125367.666,126557.772,127747.878,128937.984,130128.09,131272.742,132417.394,133562.046,134706.698,135851.35,136854.65600000002,137857.962,138861.268,139864.574,140867.88,141744.372,142620.864,143497.356,144373.848,145250.34,146069.008,146887.676,147706.34399999998,148525.012,149343.68,150154.25,150964.82,151775.38999999998,152585.96,153396.53,154193.666,154990.802,155787.938,156585.074,157382.21,158089.09399999998,158795.978,159502.862,160209.746,160916.63
AS-RUS-NW,RUS,AS-RUS,0.08976412905843284,GWh,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,94781.04,95521.192,96261.344,97001.496,97741.648,98481.8,99283.208,100084.616,100886.024,101687.432,102488.84,103491.602,104494.364,105497.12599999999,106499.88799999999,107502.65,108532.946,109563.242,110593.538,111623.834,112654.13,113645.07400000001,114636.01800000001,115626.962,116617.906,117608.85,118477.43000000001,119346.01000000001,120214.59,121083.17,121951.75,122710.544,123469.338,124228.132,124986.926,125745.72,126454.454,127163.188,127871.922,128580.656,129289.39,129991.114,130692.838,131394.562,132096.28600000002,132798.01,133488.106,134178.202,134868.298,135558.394,136248.49,136860.452,137472.414,138084.376,138696.338,139308.3
AS-RUS-UR,RUS,AS-RUS,0.25644563754940664,GWh,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,270778.38,272892.906,275007.43200000003,277121.958,279236.484,281351.01,283640.54,285930.07,288219.6,290509.13,292798.66,295663.432,298528.20399999997,301392.976,304257.748,307122.52,310065.954,313009.38800000004,315952.822,318896.256,321839.69,324670.702,327501.714,330332.726,333163.738,335994.75,338476.18,340957.61,343439.04000000004,345920.47000000003,348401.9,350569.69,352737.48,354905.27,357073.06,359240.85,361265.62,363290.39,365315.16,367339.93,369364.7,371369.446,373374.192,375378.938,377383.684,379388.43,381359.948,383331.466,385302.984,387274.50200000004,389246.02,390994.324,392742.628,394490.932,396239.236,397987.54
AS-RUS-SI,RUS,AS-RUS,0.2027656842091171,GWh,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,214098.25,215770.158,217442.066,219113.97400000002,220785.882,222457.79,224268.068,226078.346,227888.624,229698.902,231509.18,233774.292,236039.40399999998,238304.516,240569.628,242834.74,245162.044,247489.348,249816.652,252143.956,254471.26,256709.676,258948.092,261186.50800000003,263424.924,265663.34,267625.35000000003,269587.36000000004,271549.37,273511.38,275473.39,277187.412,278901.434,280615.456,282329.478,284043.5,285644.44,287245.38,288846.32,290447.26,292048.2,293633.306,295218.412,296803.518,298388.624,299973.73,301532.564,303091.398,304650.232,306209.066,307767.9,309150.244,310532.588,311914.93200000003,313297.276,314679.62
AS-RUS-FE,RUS,AS-RUS,0.032026252879509325,GWh,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,33816.2,34080.272,34344.344,34608.416,34872.488,35136.56,35422.49,35708.42,35994.35,36280.28,36566.21,36923.976,37281.742,37639.508,37997.274,38355.04,38722.632,39090.224,39457.816,39825.408,40193.0,40546.552,40900.104,41253.656,41607.208,41960.76,42270.654,42580.548,42890.442,43200.336,43510.23,43780.954000000005,44051.678,44322.402,44593.126,44863.85,45116.714,45369.578,45622.441999999995,45875.306,46128.17,46378.532,46628.894,46879.256,47129.618,47379.98,47626.194,47872.408,48118.622,48364.836,48611.05,48829.388,49047.726,49266.064,49484.402,49702.74
AF-AGO,AGO,AF-AGO,1.0,GWh,12265.57,13043.836,13822.101999999999,14600.367999999999,15378.634,16156.9,17363.898,18570.896,19777.894,20984.892,22191.89,22788.228,23384.566,23980.904000000002,24577.242000000002,25173.58,25452.852000000003,25732.124,26011.396,26290.667999999998,26569.94,26563.577999999998,26557.216,26550.854,26544.492000000002,26538.13,26766.902000000002,26995.674000000003,27224.446,27453.218,27681.99,28403.534,29125.078,29846.622,30568.166,31289.71,32618.807999999997,33947.905999999995,35277.004,36606.102,37935.2,39952.621999999996,41970.043999999994,43987.466,46004.888,48022.31,50782.062,53541.814,56301.566,59061.318,61821.07,65405.228,68989.386,72573.544,76157.702,79741.86,84213.534,88685.208,93156.882,97628.556,102100.23,107493.95999999999,112887.69,118281.42,123675.15,129068.88,135391.98200000002,141715.084,148038.18600000002,154361.288,160684.39,167912.844,175141.298,182369.752,189598.206,196826.66,204933.61800000002,213040.576,221147.534,229254.492,237361.45,246301.54200000002,255241.634,264181.72599999997,273121.81799999997,282061.91,291782.55199999997,301503.19399999996,311223.836,320944.478,330665.12
AF-BDI,BDI,AF-BDI,1.0,GWh,1654.86,1705.264,1755.668,1806.0720000000001,1856.476,1906.88,1991.8180000000002,2076.7560000000003,2161.694,2246.632,2331.57,2443.2360000000003,2554.902,2666.568,2778.234,2889.9,3034.782,3179.664,3324.5460000000003,3469.428,3614.31,3760.486,3906.662,4052.8379999999997,4199.013999999999,4345.19,4493.072,4640.954,4788.836,4936.718,5084.6,5345.740000000001,5606.88,5868.02,6129.16,6390.3,6793.956,7197.612,7601.268,8004.924,8408.58,9049.618,9690.656,10331.694,10972.732,11613.77,12461.83,13309.89,14157.95,15006.01,15854.07,16943.17,18032.27,19121.37,20210.47,21299.57,22660.034,24020.498,25380.962,26741.426,28101.89,29739.372,31376.854,33014.336,34651.818,36289.3,38198.684,40108.068,42017.452000000005,43926.836,45836.22,48025.958,50215.696,52405.434,54595.172000000006,56784.91,59275.98,61767.05,64258.119999999995,66749.19,69240.26,72033.19,74826.12,77619.05,80411.98,83204.91,86259.782,89314.65400000001,92369.52600000001,95424.398,98479.27
AF-BEN,BEN,AF-BEN,1.0,GWh,1420.06,1420.06,1420.06,1420.06,1420.06,1420.06,1420.06,1420.06,1420.06,1420.06,1420.06,1502.248,1584.436,1666.624,1748.812,1831.0,2006.996,2182.992,2358.9880000000003,2534.984,2710.98,2958.902,3206.824,3454.746,3702.668,3950.59,4310.214,4669.838,5029.4619999999995,5389.086,5748.71,6242.782,6736.854,7230.9259999999995,7724.998,8219.07,8876.894,9534.718,10192.542000000001,10850.366,11508.19,12452.042000000001,13395.894,14339.746000000001,15283.598000000002,16227.45,17458.502,18689.554,19920.606,21151.658,22382.71,23946.19,25509.67,27073.15,28636.63,30200.11,32137.104,34074.098,36011.092000000004,37948.086,39885.08,42217.718,44550.356,46882.994,49215.632,51548.27,54308.456,57068.642,59828.827999999994,62589.013999999996,65349.2,68559.74799999999,71770.296,74980.844,78191.392,81401.94,85082.322,88762.704,92443.08600000001,96123.46800000001,99803.85,103962.71800000001,108121.58600000001,112280.454,116439.322,120598.19,125220.552,129842.914,134465.276,139087.638,143710.0
AF-BFA,BFA,AF-BFA,1.0,GWh,2553.92,2677.218,2800.516,2923.814,3047.112,3170.41,3375.19,3579.9700000000003,3784.75,3989.53,4194.31,4502.238,4810.166,5118.094,5426.022,5733.95,6168.188,6602.426,7036.664000000001,7470.902,7905.14,8499.67,9094.2,9688.73,10283.26,10877.79,11729.150000000001,12580.51,13431.87,14283.23,15134.59,16315.386,17496.182,18676.978,19857.773999999998,21038.57,22623.102,24207.634,25792.165999999997,27376.698,28961.23,31229.998,33498.766,35767.534,38036.301999999996,40305.07,43264.454,46223.837999999996,49183.221999999994,52142.606,55101.99,58880.388,62658.786,66437.184,70215.582,73993.98,78707.954,83421.928,88135.902,92849.876,97563.85,103298.526,109033.202,114767.878,120502.554,126237.23,133059.22,139881.21,146703.2,153525.19,160347.18,168307.42799999999,176267.676,184227.924,192188.17200000002,200148.42,209249.73200000002,218351.04400000002,227452.35600000003,236553.668,245654.98,255903.42200000002,266151.864,276400.306,286648.748,296897.19,308263.75,319630.31,330996.87,342363.43,353729.99
AF-BWA,BWA,AF-BWA,1.0,GWh,4440.03,4555.848,4671.666,4787.4839999999995,4903.302,5019.12,5263.298,5507.476,5751.654,5995.832,6240.01,6473.33,6706.65,6939.969999999999,7173.29,7406.61,7634.48,7862.349999999999,8090.219999999999,8318.09,8545.96,8767.66,8989.359999999999,9211.06,9432.759999999998,9654.46,9894.251999999999,10134.044,10373.836,10613.628,10853.42,11109.264,11365.108,11620.952,11876.796,12132.64,12404.318,12675.996,12947.674,13219.352,13491.03,13803.612000000001,14116.194000000001,14428.776,14741.358,15053.94,15389.776,15725.612,16061.448,16397.284,16733.12,17078.108,17423.096,17768.084,18113.072,18458.06,18802.092,19146.124,19490.156000000003,19834.188000000002,20178.22,20510.760000000002,20843.3,21175.84,21508.379999999997,21840.92,22160.676,22480.432,22800.188,23119.944,23439.7,23741.892,24044.084,24346.276,24648.468,24950.66,25230.764,25510.868,25790.972,26071.076,26351.18,26600.706000000002,26850.232,27099.758,27349.284,27598.81,27809.078,28019.346,28229.614,28439.882,28650.15
AF-CAF,CAF,AF-CAF,1.0,GWh,183.42,183.42,183.42,183.42,183.42,183.42,183.42,183.42,183.42,183.42,183.42,183.42,183.42,183.42,183.42,183.42,208.05599999999998,232.692,257.328,281.964,306.6,369.226,431.85200000000003,494.478,557.104,619.73,711.998,804.266,896.534,988.8019999999999,1081.07,1208.268,1335.466,1462.664,1589.862,1717.06,1889.55,2062.04,2234.53,2407.0200000000004,2579.51,2822.452,3065.3940000000002,3308.3360000000002,3551.278,3794.22,4109.684,4425.148,4740.612,5056.076,5371.54,5769.36,6167.18,6565.0,6962.82,7360.64,7851.272,8341.904,8832.536,9323.168,9813.8,10406.555999999999,10999.312,11592.068,12184.824,12777.58,13480.378,14183.176,14885.974,15588.772,16291.57,17111.838,17932.106,18752.374,19572.642,20392.91,21334.828,22276.746,23218.664,24160.582,25102.5,26170.52,27238.54,28306.559999999998,29374.579999999998,30442.6,31637.805999999997,32833.011999999995,34028.218,35223.424,36418.63
AF-CIV,CIV,AF-CIV,1.0,GWh,7860.06,7860.06,7860.06,7860.06,7860.06,7860.06,7860.06,7860.06,7860.06,7860.06,7860.06,8382.334,8904.608,9426.882000000001,9949.156,10471.43,11946.642,13421.854000000001,14897.066,16372.278000000002,17847.49,19736.916,21626.342,23515.768,25405.194,27294.62,29636.91,31979.199999999997,34321.49,36663.78,39006.07,41787.666,44569.262,47350.858,50132.454,52914.05,56064.61,59215.170000000006,62365.73,65516.29000000001,68666.85,72672.982,76679.114,80685.246,84691.378,88697.51,93265.01999999999,97832.53,102400.04,106967.54999999999,111535.06,116656.882,121778.704,126900.52600000001,132022.348,137144.17,142786.986,148429.802,154072.61800000002,159715.434,165358.25,171488.706,177619.162,183749.61800000002,189880.074,196010.53,202611.422,209212.31399999998,215813.206,222414.098,229014.99,236060.818,243106.646,250152.474,257198.302,264244.13,271678.284,279112.438,286546.592,293980.74600000004,301414.9,309137.14800000004,316859.396,324581.64400000003,332303.892,340026.14,347954.56,355882.98,363811.4,371739.82,379668.24
AF-CMR,CMR,AF-CMR,1.0,GWh,8169.99,8169.99,8169.99,8169.99,8169.99,8169.99,8169.99,8169.99,8169.99,8169.99,8169.99,8169.99,8169.99,8169.99,8169.99,8169.99,8768.61,9367.23,9965.85,10564.470000000001,11163.09,12188.542,13213.994,14239.446,15264.898000000001,16290.35,17617.798,18945.246,20272.694,21600.142,22927.59,24571.672,26215.754,27859.836,29503.917999999998,31148.0,33162.126,35176.252,37190.378,39204.504,41218.63,43753.159999999996,46287.689999999995,48822.22,51356.75,53891.28,56925.038,59958.796,62992.554000000004,66026.312,69060.07,72609.53600000001,76159.00200000001,79708.468,83257.934,86807.4,90851.62599999999,94895.852,98940.078,102984.304,107028.53,111552.168,116075.806,120599.444,125123.082,129646.72,134667.16,139687.6,144708.04,149728.48,154748.92,160254.83200000002,165760.744,171266.65600000002,176772.568,182278.48,188244.948,194211.416,200177.88400000002,206144.352,212110.82,218478.69,224846.56,231214.43,237582.30000000002,243950.17,250642.562,257334.954,264027.346,270719.738,277412.13
AF-COD,COD,AF-COD,1.0,GWh,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,8540.03,10204.484,11868.938,13533.392,15197.846,16862.3,19988.094,23113.888,26239.682,29365.476000000002,32491.27,36951.11,41410.95,45870.79,50330.630000000005,54790.47,60967.286,67144.102,73320.918,79497.734,85674.55,93848.128,102021.706,110195.284,118368.862,126542.44,137024.27,147506.1,157987.93,168469.76,178951.59,192078.184,205204.778,218331.372,231457.96600000001,244584.56,260567.224,276549.888,292532.552,308515.216,324497.88,343414.328,362330.776,381247.224,400163.672,419080.12,440874.41,462668.69999999995,484462.99,506257.27999999997,528051.57,552760.4859999999,577469.402,602178.318,626887.234,651596.15,679210.27,706824.39,734438.51,762052.63,789666.75,820079.162,850491.574,880903.986,911316.398,941728.81
AF-COG,COG,AF-COG,1.0,GWh,1720.06,1936.466,2152.872,2369.2780000000002,2585.684,2802.09,3027.716,3253.342,3478.968,3704.594,3930.22,4247.972,4565.724,4883.476,5201.227999999999,5518.98,5902.152,6285.324,6668.496,7051.668,7434.84,7878.29,8321.74,8765.19,9208.64,9652.09,10170.808,10689.526,11208.244,11726.962,12245.68,12867.076000000001,13488.472,14109.868,14731.264,15352.66,16084.256,16815.852,17547.448,18279.043999999998,19010.64,19905.272,20799.904,21694.536,22589.167999999998,23483.8,24513.35,25542.899999999998,26572.449999999997,27602.0,28631.55,29785.264,30938.978,32092.692000000003,33246.406,34400.12,35670.208,36940.296,38210.384,39480.472,40750.56,42128.081999999995,43505.604,44883.126,46260.648,47638.17,49122.284,50606.398,52090.512,53574.626,55058.74,56637.598,58216.456,59795.314,61374.172,62953.03,64612.376,66271.722,67931.068,69590.41399999999,71249.76,72962.48,74675.2,76387.92,78100.64,79813.36,81553.732,83294.104,85034.476,86774.848,88515.22
