NAME,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
CHN_Hyd_Chalinhe5041,47.9,46.3,59.1,75.8,75.8,64.8,59.9,60.6,61.4,75.8,75.8,53.2
CHN_Hyd_ChalongDam5042,25.4,28.8,43.7,75.8,75.8,73.8,65.3,64.2,75.8,75.8,46.5,26.4
CHN_Hyd_ChangbaiCounty5043,61.9,63.6,54.5,63.7,71.6,72.8,72.8,72.1,72.8,72.8,63.2,59.6
CHN_Hyd_ChangningKawan5054,72.8,72.8,59.4,54.5,72.8,71.5,72.8,61.4,72.8,72.5,60.5,62.0
CHN_Hyd_Changniping5055,75.8,75.8,68.8,48.5,35.3,27.6,25.4,25.8,27.8,52.5,75.8,75.8
CHN_Hyd_Changshatou5056,51.2,47.3,75.8,75.8,75.8,74.8,75.8,67.0,59.9,52.2,63.2,62.8
CHN_Hyd_Changtanhe5059,8.5,6.7,5.2,8.9,22.4,30.5,31.5,31.5,31.5,31.5,15.9,10.7
CHN_Hyd_Changzhou5064,56.8,59.7,75.8,75.8,75.8,62.3,57.7,58.2,63.6,67.0,75.8,63.9
CHN_Hyd_ChaoyangYongsh5067,60.9,64.0,75.8,72.6,72.3,75.8,75.8,60.9,54.7,54.4,69.4,75.8
CHN_Hyd_ChayuanFirstC5070,66.1,64.4,66.2,72.5,75.8,75.8,70.1,57.1,56.8,75.8,75.8,67.1
CHN_Hyd_Chengbihe5073,69.0,68.7,54.5,54.9,72.8,72.8,70.9,58.2,72.8,72.8,59.4,59.5
CHN_Hyd_ChengbuCounty5074,25.4,25.4,47.9,75.8,75.8,47.3,48.2,48.4,61.9,75.8,75.8,30.3
CHN_Hyd_ChengbuMiaoLi5075,71.3,71.3,56.7,54.5,72.8,72.8,72.8,60.4,72.8,72.8,59.9,60.7
CHN_Hyd_ChengkouCounty5080,69.0,68.7,54.5,54.9,72.8,72.8,70.9,58.2,72.8,72.8,59.4,59.5
CHN_Hyd_ChengzigouPlan5082,25.8,26.9,33.4,75.8,75.8,75.8,75.8,74.8,61.2,45.6,27.8,25.4
CHN_Hyd_Chitan5094,72.8,72.8,72.8,36.7,22.7,19.1,17.6,17.5,21.6,32.9,55.0,72.8
CHN_Hyd_Chonghuer5096,66.1,64.4,66.2,72.5,75.8,75.8,70.1,57.1,56.8,75.8,75.8,67.1
CHN_Hyd_ChongqingCheng5099,54.1,54.1,54.1,13.5,9.2,5.5,22.3,35.7,20.0,30.4,21.9,54.1
CHN_Hyd_ChongqingCheng5100,51.2,47.3,75.8,75.8,75.8,74.8,75.8,67.0,59.9,52.2,63.2,62.8
CHN_Hyd_ChongqingJinji5102,36.7,44.4,54.1,48.4,54.1,38.5,16.3,7.7,37.0,41.4,54.1,54.1
CHN_Hyd_ChongqingLiuji5104,61.3,63.8,75.8,75.8,75.8,21.0,11.8,14.1,29.4,65.9,75.8,75.0
CHN_Hyd_ChongqingLongs5106,8.0,7.2,5.8,10.6,19.8,31.5,31.5,31.5,31.5,30.0,12.9,10.4
CHN_Hyd_ChongqingQijia5109,23.3,30.0,47.5,62.7,62.7,62.7,58.2,46.5,54.0,62.7,60.9,35.4
CHN_Hyd_ChongqingShizh5111,5.9,5.9,8.6,58.1,58.1,28.5,24.9,46.3,54.1,58.1,58.1,21.8
CHN_Hyd_ChongqingWanzh5114,25.4,29.6,49.9,75.8,75.8,53.9,43.1,43.3,53.2,75.8,75.8,31.7
CHN_Hyd_ChongqingWulon5115,55.6,51.0,44.4,47.8,32.3,15.7,5.8,8.7,26.2,55.6,55.6,55.6
CHN_Hyd_ChongqingWuxi5116,9.5,10.8,16.0,24.0,37.2,75.8,75.8,75.8,75.8,40.6,12.2,9.5
CHN_Hyd_ChongqingYouya5117,62.0,70.5,54.5,57.6,66.9,72.3,72.8,72.8,72.8,72.8,61.4,58.4
CHN_Hyd_Chuhe5122,72.8,72.8,72.8,39.3,20.9,17.8,17.5,17.6,18.6,31.5,63.0,72.8
CHN_Hyd_Chunduole5123,50.9,51.3,61.7,74.9,75.8,67.8,61.2,58.6,64.3,72.8,70.3,54.2
CHN_Hyd_DacaobaMianCo5135,25.4,25.8,28.0,55.7,75.8,75.8,75.8,75.8,66.2,48.3,26.2,25.8
CHN_Hyd_DaChaoShan5127,29.7,28.5,30.8,58.6,75.8,75.8,45.5,42.7,49.6,75.8,75.8,40.4
CHN_Hyd_Dafutan5139,15.0,13.5,29.8,62.9,62.9,62.9,62.9,45.3,42.5,53.1,41.0,30.5
CHN_Hyd_Dagangshan5140,32.1,34.4,63.6,75.8,75.8,52.9,50.5,49.2,58.6,75.8,75.8,40.6
CHN_Hyd_Daguangba5141,59.3,59.7,75.8,75.8,75.8,58.9,56.8,57.1,60.6,62.6,75.8,67.9
CHN_Hyd_Dagushan5143,62.0,70.5,54.5,57.6,66.9,72.3,72.8,72.8,72.8,72.8,61.4,58.4
CHN_Hyd_Dahua5146,5.5,19.1,54.1,54.1,54.1,40.4,50.3,48.6,54.1,46.9,45.9,9.4
CHN_Hyd_Dahuashui5147,9.5,10.3,10.2,10.3,25.2,75.8,75.8,75.8,75.8,49.6,22.9,10.3
CHN_Hyd_DalaRiverEstu5150,72.8,72.8,72.8,39.3,20.9,17.8,17.5,17.6,18.6,31.5,63.0,72.8
CHN_Hyd_Dalinjiang5159,55.6,55.6,39.8,44.1,41.4,24.2,14.4,11.4,29.1,51.0,55.6,55.6
CHN_Hyd_DangheUpstream5161,55.6,55.6,41.2,41.6,38.9,22.6,12.1,11.0,26.2,51.0,55.6,55.6
CHN_Hyd_Danjiangkou5163,62.0,70.5,54.5,57.6,66.9,72.3,72.8,72.8,72.8,72.8,61.4,58.4
CHN_Hyd_Dawalong5251,23.9,53.9,75.8,75.8,75.8,75.8,39.8,59.6,33.9,29.3,22.6,14.4
CHN_Hyd_Daxia5252,9.6,9.6,13.7,23.8,61.2,75.8,75.8,75.8,75.8,67.3,25.8,11.6
CHN_Hyd_Dengxinqiao5261,67.0,74.7,61.9,59.2,59.2,55.5,49.4,51.0,44.4,60.5,57.0,67.0
CHN_Hyd_DeqinCountyCi5262,72.8,72.8,72.8,44.7,23.9,18.7,17.5,18.1,21.0,30.4,55.1,72.8
CHN_Hyd_DiaoluoheHydro5268,55.3,62.9,62.9,45.0,41.3,58.7,52.6,45.7,43.9,47.6,62.9,62.9
CHN_Hyd_DiebuLazikouI5269,13.3,15.9,17.8,17.8,12.2,15.6,17.8,10.8,13.0,12.7,17.8,16.5
CHN_Hyd_DiebuLazikouI5270,14.3,19.8,19.8,19.8,14.3,19.8,19.0,17.6,17.3,16.0,16.5,18.2
CHN_Hyd_DiluoHydroelec5271,27.0,47.8,68.1,75.8,75.8,75.8,75.8,67.4,41.9,54.1,38.5,13.5
CHN_Hyd_DiqingPrefectu5273,38.4,54.1,54.1,54.1,54.1,36.5,16.3,11.7,11.7,11.3,26.2,33.4
CHN_Hyd_DongFeng5274,72.9,67.8,60.4,56.6,52.4,49.0,48.6,51.8,51.0,56.8,57.5,68.5
CHN_Hyd_Dongjiang5281,10.1,6.4,16.2,44.9,62.9,62.9,62.9,52.5,62.9,60.3,37.3,24.9
CHN_Hyd_DongliuxiErji5283,25.4,29.7,62.4,75.8,75.8,49.2,45.6,47.9,51.6,75.8,75.8,34.7
CHN_Hyd_DongpingDam5284,48.4,48.4,21.2,20.3,17.3,7.8,5.5,5.0,6.0,25.9,48.4,48.4
CHN_Hyd_DongRiverDong5275,11.8,11.6,10.2,9.5,21.8,75.8,75.8,75.8,75.8,53.1,20.9,9.5
CHN_Hyd_DujiawanSmall5298,2.2,5.5,16.8,15.9,12.6,20.9,20.9,20.9,20.9,9.8,10.7,4.2
CHN_Hyd_DukoubaChongqi5299,72.8,72.8,72.8,37.9,21.6,18.4,17.5,17.8,19.9,33.0,59.5,72.8
CHN_Hyd_EbianYiCounty5304,48.4,48.4,48.4,28.3,9.5,5.1,5.0,5.1,6.6,11.6,37.6,48.4
CHN_Hyd_Erlongshan5309,50.9,50.9,50.9,42.5,24.9,14.0,6.9,5.2,6.8,12.2,31.2,50.9
CHN_Hyd_Ertan5310,26.1,26.7,32.6,75.8,75.8,75.8,75.8,68.1,54.8,44.2,28.1,25.4
CHN_Hyd_EryuanHuian5311,6.6,9.1,65.2,65.2,65.2,65.2,53.3,41.4,38.8,41.9,39.7,12.9
CHN_Hyd_FangCountyJim5316,50.9,54.1,52.1,54.1,54.1,54.1,12.2,6.1,14.3,8.3,12.8,14.3
CHN_Hyd_FeilaixiaDam5325,72.8,72.8,72.8,39.0,20.8,17.8,17.5,17.6,18.6,31.2,62.9,72.8
CHN_Hyd_Fengguang5327,55.6,55.6,55.6,53.8,35.7,21.8,8.0,7.8,12.9,23.9,36.5,55.6
CHN_Hyd_Fengman5328,72.9,67.8,60.4,56.6,52.4,49.0,48.6,51.8,51.0,56.8,57.5,68.5
CHN_Hyd_FengshubaDam5330,15.6,8.5,15.2,28.2,29.8,20.1,21.0,26.9,50.9,50.9,50.9,50.9
CHN_Hyd_Fengtan5331,54.1,54.1,54.1,38.4,23.8,15.3,6.1,5.5,6.3,7.0,20.7,54.1
CHN_Hyd_FourthCascade5337,57.3,60.4,75.8,75.8,75.8,26.8,20.9,25.9,31.5,58.4,75.8,71.6
CHN_Hyd_Fuan5338,36.9,42.9,55.6,55.6,55.6,28.3,18.8,11.0,24.2,49.6,55.6,52.8
CHN_Hyd_Fuchunjiang5340,46.1,43.0,46.1,23.1,13.7,7.6,7.3,10.5,22.8,41.8,46.1,46.1
CHN_Hyd_FugongLabuluo5341,41.0,41.0,34.0,31.2,20.5,10.2,6.6,4.1,6.7,23.7,41.0,41.0
CHN_Hyd_FugongLatudiR5342,25.7,33.4,54.1,54.1,54.1,54.1,13.6,12.2,10.7,10.1,11.2,17.6
CHN_Hyd_FujianHuaAnM5347,72.9,67.8,60.4,56.6,52.4,49.0,48.6,51.8,51.0,56.8,57.5,68.5
CHN_Hyd_FujianJiangle5349,50.9,51.3,61.7,74.9,75.8,67.8,61.2,58.6,64.3,72.8,70.3,54.2
CHN_Hyd_FujianJianyang5350,72.9,67.8,60.4,56.6,52.4,49.0,48.6,51.8,51.0,56.8,57.5,68.5
CHN_Hyd_FujianJianyang5351,4.0,10.7,24.1,23.5,20.2,38.8,38.8,38.8,38.8,16.1,14.1,6.2
CHN_Hyd_FujianJianyang5352,47.2,47.2,41.0,25.6,19.0,19.1,16.8,11.0,14.1,31.9,47.2,47.2
CHN_Hyd_FujianLongyan5355,41.0,41.0,26.0,34.6,28.1,15.1,7.0,4.3,6.7,22.6,41.0,41.0
CHN_Hyd_FujianMuyangxi5356,55.6,55.6,40.5,40.6,37.6,21.9,11.8,10.8,25.6,50.2,55.6,55.6
CHN_Hyd_FujianNanping5357,30.5,30.5,30.5,30.5,12.0,4.8,3.1,3.5,5.1,5.8,10.5,25.0
CHN_Hyd_FujianNingdeS5359,50.6,55.6,48.6,55.6,37.6,20.9,10.4,8.8,17.3,41.6,55.6,55.6
CHN_Hyd_FujianNiutoush5360,28.9,26.7,25.4,33.3,73.3,73.2,73.5,73.2,53.3,36.8,36.8,35.4
CHN_Hyd_FujianPingnan5361,25.4,27.2,39.3,75.8,75.8,75.8,59.9,59.5,75.4,75.8,72.7,31.8
CHN_Hyd_FujianPingnan5362,72.9,67.8,60.4,56.6,52.4,49.0,48.6,51.8,51.0,56.8,57.5,68.5
CHN_Hyd_FujianPingnan5363,8.0,8.6,9.9,19.3,39.1,75.8,75.8,75.8,49.0,75.8,55.6,13.4
CHN_Hyd_FujianPingnan5364,20.5,20.2,20.7,30.3,75.8,75.8,75.8,75.8,67.4,34.2,26.9,21.3
CHN_Hyd_FujianPingnan5365,25.4,28.8,55.4,75.8,75.8,56.3,53.6,51.6,58.2,75.8,75.8,37.1
CHN_Hyd_FujianPingnan5366,72.8,72.8,72.8,44.7,23.9,18.7,17.5,18.1,21.0,30.4,55.1,72.8
CHN_Hyd_FujianPucheng5368,25.4,29.7,62.4,75.8,75.8,49.2,45.6,47.9,51.6,75.8,75.8,34.7
CHN_Hyd_FujianShanghan5372,60.3,60.3,42.3,19.7,13.3,8.9,6.6,14.7,22.8,53.5,60.3,60.3
CHN_Hyd_FujianShanghan5373,6.6,7.4,20.4,65.2,65.2,65.2,65.2,35.2,32.8,44.2,29.5,12.1
CHN_Hyd_FujianShaowuJ5374,37.1,38.9,36.2,41.0,41.0,22.1,8.6,8.0,16.9,33.8,41.0,41.0
CHN_Hyd_FujianShaowuJ5375,6.9,6.9,8.2,69.3,69.3,69.3,32.8,50.3,69.0,69.3,66.5,15.8
CHN_Hyd_FujianShouning5376,72.8,72.8,72.8,33.3,20.6,18.1,17.5,17.7,19.4,31.4,68.3,72.8
CHN_Hyd_FujianWutong5377,72.9,67.8,60.4,56.6,52.4,49.0,48.6,51.8,51.0,56.8,57.5,68.5
CHN_Hyd_FujianWuyishan5378,6.9,6.9,7.0,43.2,69.3,60.2,69.3,69.3,69.3,20.0,6.9,6.9
CHN_Hyd_FujianXietan5380,48.4,48.4,25.9,32.1,24.1,12.2,6.6,5.0,7.0,32.2,48.4,48.4
CHN_Hyd_FujianYonganF5381,6.9,7.0,26.4,69.3,69.3,66.2,55.5,51.9,69.3,69.3,26.2,7.3
CHN_Hyd_FujianZhangpin5382,4.3,5.1,42.8,42.8,42.8,42.8,17.2,13.3,11.8,12.2,11.7,6.6
CHN_Hyd_FujianZhaokou5384,45.8,47.2,47.2,30.6,24.2,34.0,38.4,32.7,26.7,29.4,47.2,47.2
CHN_Hyd_FunchunjiangDa5389,55.6,55.6,37.3,46.3,28.8,15.2,7.8,6.9,15.5,36.2,55.6,55.6
CHN_Hyd_FuningCountyB5391,7.3,7.3,7.4,8.2,16.8,72.8,72.8,72.8,72.8,56.7,12.2,7.4
CHN_Hyd_FuningCountyG5392,44.8,54.1,54.1,54.1,50.9,33.3,24.8,17.3,22.2,27.7,51.2,54.1
CHN_Hyd_Futangba5398,27.4,26.9,29.6,63.0,75.8,75.8,75.8,75.8,53.9,42.2,28.6,25.4
CHN_Hyd_GanluoAga5409,71.3,71.3,56.7,54.5,72.8,72.8,72.8,60.4,72.8,72.8,59.9,60.7
CHN_Hyd_GanluoCamp5410,30.2,21.7,20.2,25.5,75.8,75.8,75.8,75.8,41.5,36.4,49.2,49.2
CHN_Hyd_GanluoCountyD5411,56.3,56.9,75.8,75.8,34.9,22.6,22.4,22.5,23.1,30.5,75.8,75.8
CHN_Hyd_GanluoWagujiao5412,54.1,54.1,39.8,24.4,13.7,9.6,6.5,5.5,8.4,25.2,54.1,54.1
CHN_Hyd_GansuBailongR5415,7.3,7.3,7.3,7.5,9.0,72.8,72.8,72.8,72.8,26.9,10.2,7.6
CHN_Hyd_GansuBaishuiji5416,30.5,30.5,30.5,30.5,14.8,6.6,3.9,3.1,6.1,7.4,11.0,27.9
CHN_Hyd_GansuBazang5418,30.5,30.5,27.8,28.2,12.7,5.3,3.1,3.2,4.3,8.0,30.5,30.5
CHN_Hyd_GansuDangRive5420,72.8,72.8,72.8,33.3,20.6,18.1,17.5,17.7,19.4,31.4,68.3,72.8
CHN_Hyd_GansuDatonghe5421,5.5,12.8,54.1,54.1,54.1,49.6,35.1,40.8,54.1,35.1,41.2,10.8
CHN_Hyd_GansuDiebuDuo5422,72.9,67.8,60.4,56.6,52.4,49.0,48.6,51.8,51.0,56.8,57.5,68.5
CHN_Hyd_GansuDiebuNia5423,47.7,54.1,54.1,54.1,48.7,33.6,25.6,16.4,19.9,16.5,46.4,54.1
CHN_Hyd_GansuHeiheBao5425,7.3,7.4,8.3,17.8,35.2,72.8,72.8,72.8,72.8,22.4,7.7,7.3
CHN_Hyd_GansuHuangshui5427,55.6,55.6,55.6,53.0,35.4,20.9,7.6,7.5,13.3,24.2,37.7,55.6
CHN_Hyd_GansuJingtiesh5430,35.8,37.0,75.8,75.8,57.5,72.5,75.8,75.8,63.1,52.6,58.4,44.1
CHN_Hyd_GansuKababanji5433,34.2,39.8,54.1,54.1,54.1,26.7,20.0,26.1,28.2,43.8,54.1,48.7
CHN_Hyd_GansuLintanSh5434,5.2,6.0,13.0,20.9,28.5,49.4,50.9,50.9,50.9,50.9,9.5,5.6
CHN_Hyd_GansuLiujialan5435,14.7,19.1,30.2,38.7,53.0,72.8,72.8,72.8,72.8,17.3,7.3,9.3
CHN_Hyd_GansuLongchang5436,19.8,19.8,19.8,12.2,7.7,8.6,9.4,5.6,6.3,8.9,13.1,19.8
CHN_Hyd_GansuLongwangt5437,50.8,61.0,61.0,41.4,23.0,11.2,7.3,6.2,14.7,33.0,61.0,61.0
CHN_Hyd_GansuMiaojiaba5438,66.2,73.2,75.8,75.8,75.8,70.5,64.7,56.8,57.2,73.5,75.8,71.2
CHN_Hyd_GansuMingjiazh5439,54.1,54.1,54.1,13.1,6.9,5.5,5.5,5.5,7.1,6.3,10.9,54.1
CHN_Hyd_GansuProvince5440,72.8,72.8,72.8,60.8,50.1,45.5,40.6,34.6,53.8,57.0,62.2,72.8
CHN_Hyd_GansuProvince5441,11.2,11.6,16.4,33.0,75.8,75.8,75.8,70.0,75.8,71.1,30.1,13.2
CHN_Hyd_GansuShuigoupi5442,30.5,30.5,26.7,30.5,13.0,5.5,3.2,3.1,5.8,8.3,13.7,30.5
CHN_Hyd_GansuSunanSid5443,55.6,44.9,34.7,38.2,27.6,13.0,5.6,5.9,30.5,55.6,55.6,55.6
CHN_Hyd_GansuSunanXiy5444,50.9,46.5,50.9,48.2,29.5,13.1,6.8,5.8,7.3,22.4,50.9,50.9
CHN_Hyd_GansuTanchang5445,11.1,15.3,18.0,37.9,75.8,75.8,75.8,73.9,75.8,58.0,29.3,10.7
CHN_Hyd_GansuTaoheJil5446,57.0,60.8,53.9,50.0,75.8,69.1,67.0,60.8,57.0,71.7,69.9,60.8
CHN_Hyd_GansuTaolaihe5448,41.0,48.0,53.7,55.6,53.8,25.0,13.0,8.5,29.9,55.6,55.6,55.6
CHN_Hyd_GansuTaolaiRi5447,3.6,7.2,10.9,10.1,10.2,20.9,20.9,20.9,20.9,7.7,6.7,2.5
CHN_Hyd_GansuWuweiZam5451,8.6,8.7,7.3,7.5,8.7,72.8,72.8,72.8,72.8,45.0,10.1,7.3
CHN_Hyd_GansuXinmintan5452,10.0,21.8,56.1,62.0,60.8,70.3,75.8,75.8,75.8,75.8,21.4,9.5
CHN_Hyd_GansuYongjing5454,9.5,10.8,24.4,43.8,62.9,75.8,75.8,75.8,75.8,40.3,11.1,9.5
CHN_Hyd_GansuYumenYue5455,75.8,75.8,75.8,40.7,23.7,20.3,20.5,20.3,20.2,25.5,37.1,75.8
CHN_Hyd_GansuZhangyeH5457,7.3,8.3,9.4,15.7,26.2,72.8,72.8,72.8,72.8,45.7,10.5,7.5
CHN_Hyd_GansuZhangyeS5458,5.2,6.3,13.8,25.5,44.4,50.9,50.9,28.6,50.9,50.9,19.7,8.2
CHN_Hyd_GansuZhangyeY5459,8.2,6.8,6.6,7.7,11.7,65.2,65.2,59.3,65.2,65.2,21.6,9.6
CHN_Hyd_GansuZhouquLi5460,72.9,67.8,60.4,56.6,52.4,49.0,48.6,51.8,51.0,56.8,57.5,68.5
CHN_Hyd_GansuZhouquSh5461,30.5,30.5,26.7,30.5,13.0,5.5,3.2,3.1,5.8,8.3,13.7,30.5
CHN_Hyd_GanxipoHydroel5462,9.5,16.5,26.7,26.6,50.1,60.0,75.8,75.8,75.8,75.8,24.6,10.0
CHN_Hyd_GaobazhouDam5463,22.1,42.5,57.7,75.8,75.8,75.8,75.8,59.8,33.5,40.5,27.7,10.7
CHN_Hyd_Geheyan5466,35.4,35.4,35.4,15.2,5.4,3.7,3.7,3.7,3.7,4.9,19.1,35.4
CHN_Hyd_GelantanDam5467,72.9,67.8,60.4,56.6,52.4,49.0,48.6,51.8,51.0,56.8,57.5,68.5
CHN_Hyd_GezhenDam5469,57.5,56.9,57.1,75.8,75.8,75.8,57.3,56.8,60.6,75.4,75.8,63.1
CHN_Hyd_Gezhouba5470,39.9,39.9,23.7,10.8,5.9,4.3,4.1,4.1,4.3,14.8,39.9,39.9
CHN_Hyd_GongbaRiverSm5476,41.0,41.0,36.5,28.0,27.7,10.4,4.8,4.1,8.8,19.1,41.0,41.0
CHN_Hyd_Gongboxia5478,10.1,6.4,16.2,44.9,62.9,62.9,62.9,52.5,62.9,60.3,37.3,24.9
CHN_Hyd_GongGuoQiao5475,67.0,74.7,61.9,59.2,59.2,55.5,49.4,51.0,44.4,60.5,57.0,67.0
CHN_Hyd_GongshanCounty5479,17.6,12.8,54.1,54.1,54.1,29.2,24.7,30.4,35.9,38.4,54.1,31.3
CHN_Hyd_GongshanCounty5480,54.1,54.1,42.0,21.6,10.2,7.2,5.5,5.5,6.5,18.8,54.1,54.1
CHN_Hyd_Gongzui5481,55.6,55.6,43.8,39.3,29.8,20.5,10.9,9.4,23.3,38.9,55.6,55.6
CHN_Hyd_GouPiTan5482,57.0,60.8,53.9,50.0,75.8,69.1,67.0,60.8,57.0,71.7,69.9,60.8
CHN_Hyd_GuadianDam5485,72.8,72.8,67.2,31.9,19.9,18.8,18.2,17.5,18.1,27.5,72.8,72.8
CHN_Hyd_Guandi5486,55.3,62.9,62.9,45.0,41.3,58.7,52.6,45.7,43.9,47.6,62.9,62.9
CHN_Hyd_GuangdongHejia5491,72.8,72.8,59.4,54.5,72.8,71.5,72.8,61.4,72.8,72.5,60.5,62.0
CHN_Hyd_GuangdongLanko5497,15.9,37.2,75.8,75.8,75.8,75.8,41.2,40.2,28.8,15.6,13.5,9.5
CHN_Hyd_GuangdongLiuch5499,72.8,72.8,72.8,37.9,21.6,18.4,17.5,17.8,19.9,33.0,59.5,72.8
CHN_Hyd_GuangdongShaog5502,25.4,29.7,64.3,75.8,75.8,54.7,45.5,52.5,53.0,75.8,75.8,34.7
CHN_Hyd_Guangrun5512,9.5,10.7,29.4,75.1,53.0,75.8,75.8,75.8,75.8,36.3,20.0,10.0
CHN_Hyd_GuangxiBaiseD5513,25.3,44.9,61.4,75.8,75.8,75.8,75.8,59.3,40.4,45.8,33.1,12.2
CHN_Hyd_GuangxiBaiseT5514,11.7,6.9,5.8,17.8,46.8,15.5,6.7,23.9,46.8,46.8,46.8,22.9
CHN_Hyd_GuangxiBaiseT5515,28.0,39.9,39.9,39.9,27.6,16.3,10.4,5.8,5.1,8.2,23.0,39.9
CHN_Hyd_GuangxiBajiang5516,10.0,21.8,56.1,62.0,60.8,70.3,75.8,75.8,75.8,75.8,21.4,9.5
CHN_Hyd_GuangxiChangta5517,14.8,16.9,16.3,17.2,47.5,75.8,75.8,75.8,75.8,49.3,21.8,11.1
CHN_Hyd_GuangxiGuilin5518,10.0,21.8,56.1,62.0,60.8,70.3,75.8,75.8,75.8,75.8,21.4,9.5
CHN_Hyd_GuangxiJindong5519,22.4,27.2,54.1,54.1,54.1,54.1,14.7,13.1,10.9,9.7,10.8,16.2
CHN_Hyd_GuangxiLiuzhou5520,10.9,6.7,5.8,6.2,25.0,57.0,52.4,57.0,57.0,57.0,25.1,11.4
CHN_Hyd_GuangxiLongshe5521,72.8,72.8,72.8,33.3,20.6,18.1,17.5,17.7,19.4,31.4,68.3,72.8
CHN_Hyd_GuangxiLongshe5522,9.5,10.3,22.2,43.1,68.3,75.8,75.8,75.8,75.8,39.8,10.8,9.5
CHN_Hyd_GuangxiNabi5524,75.8,75.8,75.8,39.3,15.0,11.1,13.3,8.5,15.0,21.6,47.5,75.8
CHN_Hyd_GuangxiQiaogon5525,72.8,72.8,72.8,36.7,24.9,20.5,18.1,17.5,23.6,33.9,52.7,72.8
CHN_Hyd_GuangxiTianlin5526,15.5,33.2,55.8,75.8,75.8,75.8,75.8,69.1,42.5,16.9,10.2,10.6
CHN_Hyd_GuangxiWacun5527,12.3,11.7,10.0,9.5,35.0,75.8,75.8,75.8,75.8,45.7,22.0,10.3
CHN_Hyd_GuangxiXiafuH5528,10.0,21.8,56.1,62.0,60.8,70.3,75.8,75.8,75.8,75.8,21.4,9.5
CHN_Hyd_GuangxiXinglon5529,50.9,53.5,49.5,55.6,55.6,29.8,12.1,11.3,23.1,46.2,55.6,55.6
CHN_Hyd_GuangxiYizhou5530,54.1,55.6,55.6,44.4,28.3,26.2,17.6,11.8,29.1,43.0,55.6,55.6
CHN_Hyd_GuangxiYoujian5531,7.3,7.3,7.4,8.2,16.8,72.8,72.8,72.8,72.8,56.7,12.2,7.4
CHN_Hyd_GuangzhoaoDam5534,39.8,54.1,54.1,54.1,54.1,41.1,15.2,12.1,9.5,8.1,15.2,30.2
CHN_Hyd_GuangzhouPump5538,11.2,11.6,16.4,33.0,75.8,75.8,75.8,70.0,75.8,71.1,30.1,13.2
CHN_Hyd_Guanmenyan5545,72.9,67.8,60.4,56.6,52.4,49.0,48.6,51.8,51.0,56.8,57.5,68.5
CHN_Hyd_GuanyingeDam5546,67.0,74.7,61.9,59.2,59.2,55.5,49.4,51.0,44.4,60.5,57.0,67.0
CHN_Hyd_GuchengHeibais5548,9.5,10.3,10.2,10.3,25.2,75.8,75.8,75.8,75.8,49.6,22.9,10.3
CHN_Hyd_GuertuRiverCa5549,55.6,55.6,55.6,53.8,35.7,21.8,8.0,7.8,12.9,23.9,36.5,55.6
CHN_Hyd_GuertuRiverCa5550,54.1,54.1,54.1,44.1,17.8,8.4,6.4,5.5,6.9,12.8,50.0,54.1
CHN_Hyd_GuihuaSmall5551,25.4,25.8,44.9,75.8,75.8,52.4,50.0,46.8,65.9,75.8,75.8,28.8
CHN_Hyd_GuizhouBeilei5554,28.6,27.0,33.1,75.8,75.8,75.8,75.8,52.3,42.3,48.5,36.1,25.4
CHN_Hyd_GuizhouDushan5556,48.4,48.4,30.5,41.3,33.0,17.8,8.3,5.2,7.8,26.8,48.4,48.4
CHN_Hyd_GuizhouHuidong5559,24.8,24.8,19.5,12.2,5.1,3.4,2.5,2.7,3.7,9.9,24.8,24.8
CHN_Hyd_GuizhouLouxiah5561,26.6,48.4,46.6,48.1,54.1,54.1,21.9,15.2,49.5,54.1,49.9,54.1
CHN_Hyd_GuizhouPanCou5562,49.9,51.3,75.8,75.8,75.8,59.3,56.0,55.1,58.4,64.4,75.8,58.9
CHN_Hyd_GuizhouQingshu5563,50.6,55.6,48.6,55.6,37.6,20.9,10.4,8.8,17.3,41.6,55.6,55.6
CHN_Hyd_GuizhouQingshu5564,72.8,72.8,72.8,42.6,25.7,22.4,18.5,17.5,25.9,26.4,45.5,72.8
CHN_Hyd_GuizhouTongzih5565,72.8,72.8,72.8,44.7,23.9,18.7,17.5,18.1,21.0,30.4,55.1,72.8
CHN_Hyd_GuizhouTongzih5566,23.7,42.7,75.8,75.8,75.8,75.8,45.3,27.0,24.5,16.3,19.7,14.4
CHN_Hyd_GuizhouXishui5567,47.2,45.8,47.2,25.6,13.6,19.7,12.2,11.9,20.4,28.3,47.2,47.2
CHN_Hyd_GuizhouYinluF5568,41.1,41.0,41.4,42.2,48.9,75.8,75.8,75.8,75.8,46.7,41.1,41.4
CHN_Hyd_GuxianDam5676,55.6,55.6,48.2,30.1,22.7,22.7,19.8,13.0,16.7,37.9,55.6,55.6
CHN_Hyd_Hangudi5698,41.0,41.0,24.1,26.1,18.4,11.0,4.6,4.1,6.6,19.1,41.0,41.0
CHN_Hyd_Hanpingzui5701,9.5,10.8,23.8,42.9,62.5,75.8,75.8,75.8,75.8,39.0,11.1,9.5
CHN_Hyd_Heimifeng5770,72.8,72.8,72.8,42.6,25.7,22.4,18.5,17.5,25.9,26.4,45.5,72.8
CHN_Hyd_HejiangCounty5773,72.8,72.8,72.8,38.3,35.9,34.2,24.7,20.5,32.2,41.4,48.3,72.8
