REGION,FUEL,YEAR,VALUE
GLOBAL,ELCURYXX02,2021,44.748504
GLOBAL,ELCURYXX02,2022,44.748504
GLOBAL,ELCURYXX02,2023,44.748504
GLOBAL,ELCURYXX02,2024,44.748504
GLOBAL,ELCURYXX02,2025,44.748504
GLOBAL,ELCURYXX02,2026,45.704606399999996
GLOBAL,ELCURYXX02,2027,46.660708799999995
GLOBAL,ELCURYXX02,2028,47.6168112
GLOBAL,ELCURYXX02,2029,48.57291359999999
GLOBAL,ELCURYXX02,2030,49.529016
GLOBAL,ELCURYXX02,2031,50.72289119999999
GLOBAL,ELCURYXX02,2032,51.91676639999999
GLOBAL,ELCURYXX02,2033,53.1106416
GLOBAL,ELCURYXX02,2034,54.304516799999995
GLOBAL,ELCURYXX02,2035,55.498391999999996
GLOBAL,ELCURYXX02,2036,56.694045599999995
GLOBAL,ELCURYXX02,2037,57.889699199999995
GLOBAL,ELCURYXX02,2038,59.08535279999999
GLOBAL,ELCURYXX02,2039,60.281006399999995
GLOBAL,ELCURYXX02,2040,61.476659999999995
GLOBAL,ELCURYXX02,2041,62.72904959999999
GLOBAL,ELCURYXX02,2042,63.9814392
GLOBAL,ELCURYXX02,2043,65.2338288
GLOBAL,ELCURYXX02,2044,66.4862184
GLOBAL,ELCURYXX02,2045,67.738608
GLOBAL,ELCURYXX02,2046,69.02828639999998
GLOBAL,ELCURYXX02,2047,70.3179648
GLOBAL,ELCURYXX02,2048,71.6076432
GLOBAL,ELCURYXX02,2049,72.8973216
GLOBAL,ELCURYXX02,2050,74.187
GLOBAL,ELCARGXX02,2015,555.912
GLOBAL,ELCARGXX02,2016,555.912
GLOBAL,ELCARGXX02,2017,555.912
GLOBAL,ELCARGXX02,2018,555.912
GLOBAL,ELCARGXX02,2019,555.912
GLOBAL,ELCARGXX02,2020,555.912
GLOBAL,ELCARGXX02,2021,568.8453312
GLOBAL,ELCARGXX02,2022,581.7786624
GLOBAL,ELCARGXX02,2023,594.7119935999999
GLOBAL,ELCARGXX02,2024,607.6453247999999
GLOBAL,ELCARGXX02,2025,620.5786559999999
GLOBAL,ELCARGXX02,2026,639.7681319999999
GLOBAL,ELCARGXX02,2027,658.9576079999999
GLOBAL,ELCARGXX02,2028,678.147084
GLOBAL,ELCARGXX02,2029,697.33656
GLOBAL,ELCARGXX02,2030,716.526036
GLOBAL,ELCARGXX02,2031,736.7793767999999
GLOBAL,ELCARGXX02,2032,757.0327176
GLOBAL,ELCARGXX02,2033,777.2860584
GLOBAL,ELCARGXX02,2034,797.5393992
GLOBAL,ELCARGXX02,2035,817.79274
GLOBAL,ELCARGXX02,2036,839.1979296
GLOBAL,ELCARGXX02,2037,860.6031191999999
GLOBAL,ELCARGXX02,2038,882.0083087999999
GLOBAL,ELCARGXX02,2039,903.4134984
GLOBAL,ELCARGXX02,2040,924.818688
GLOBAL,ELCARGXX02,2041,945.9686087999999
GLOBAL,ELCARGXX02,2042,967.1185295999999
GLOBAL,ELCARGXX02,2043,988.2684503999999
GLOBAL,ELCARGXX02,2044,1009.4183711999999
GLOBAL,ELCARGXX02,2045,1030.568292
GLOBAL,ELCARGXX02,2046,1052.3968416
GLOBAL,ELCARGXX02,2047,1074.2253911999999
GLOBAL,ELCARGXX02,2048,1096.0539408
GLOBAL,ELCARGXX02,2049,1117.8824903999998
GLOBAL,ELCARGXX02,2050,1139.7110400000001
GLOBAL,ELCGEOXX02,2015,43.250508
GLOBAL,ELCGEOXX02,2016,45.2584368
GLOBAL,ELCGEOXX02,2017,47.2663656
GLOBAL,ELCGEOXX02,2018,49.2742944
GLOBAL,ELCGEOXX02,2019,51.2822232
GLOBAL,ELCGEOXX02,2020,53.290152
GLOBAL,ELCGEOXX02,2021,54.864
GLOBAL,ELCGEOXX02,2022,56.437848
GLOBAL,ELCGEOXX02,2023,58.011696
GLOBAL,ELCGEOXX02,2024,59.585544
GLOBAL,ELCGEOXX02,2025,61.159392000000004
GLOBAL,ELCGEOXX02,2026,62.354375999999995
GLOBAL,ELCGEOXX02,2027,63.54935999999999
GLOBAL,ELCGEOXX02,2028,64.744344
GLOBAL,ELCGEOXX02,2029,65.939328
GLOBAL,ELCGEOXX02,2030,67.134312
GLOBAL,ELCGEOXX02,2031,68.07809519999999
GLOBAL,ELCGEOXX02,2032,69.02187839999999
GLOBAL,ELCGEOXX02,2033,69.96566159999999
GLOBAL,ELCGEOXX02,2034,70.90944479999999
GLOBAL,ELCGEOXX02,2035,71.853228
GLOBAL,ELCGEOXX02,2036,72.6357456
GLOBAL,ELCGEOXX02,2037,73.4182632
GLOBAL,ELCGEOXX02,2038,74.2007808
GLOBAL,ELCGEOXX02,2039,74.9832984
GLOBAL,ELCGEOXX02,2040,75.765816
GLOBAL,ELCGEOXX02,2041,76.3805736
GLOBAL,ELCGEOXX02,2042,76.9953312
GLOBAL,ELCGEOXX02,2043,77.6100888
GLOBAL,ELCGEOXX02,2044,78.2248464
GLOBAL,ELCGEOXX02,2045,78.839604
GLOBAL,ELCGEOXX02,2046,79.273476
GLOBAL,ELCGEOXX02,2047,79.707348
GLOBAL,ELCGEOXX02,2048,80.14122
GLOBAL,ELCGEOXX02,2049,80.575092
GLOBAL,ELCGEOXX02,2050,81.008964
GLOBAL,ELCNZLXX02,2015,159.155136
GLOBAL,ELCNZLXX02,2016,159.155136
GLOBAL,ELCNZLXX02,2017,159.155136
GLOBAL,ELCNZLXX02,2018,159.155136
GLOBAL,ELCNZLXX02,2019,159.155136
GLOBAL,ELCNZLXX02,2020,159.155136
GLOBAL,ELCNZLXX02,2021,159.35746319999998
GLOBAL,ELCNZLXX02,2022,159.5597904
GLOBAL,ELCNZLXX02,2023,159.7621176
GLOBAL,ELCNZLXX02,2024,159.9644448
GLOBAL,ELCNZLXX02,2025,160.16677199999998
GLOBAL,ELCNZLXX02,2026,162.77145839999997
GLOBAL,ELCNZLXX02,2027,165.3761448
GLOBAL,ELCNZLXX02,2028,167.98083119999998
GLOBAL,ELCNZLXX02,2029,170.5855176
GLOBAL,ELCNZLXX02,2030,173.190204
GLOBAL,ELCNZLXX02,2031,176.0335704
GLOBAL,ELCNZLXX02,2032,178.8769368
GLOBAL,ELCNZLXX02,2033,181.7203032
GLOBAL,ELCNZLXX02,2034,184.5636696
GLOBAL,ELCNZLXX02,2035,187.407036
GLOBAL,ELCNZLXX02,2036,190.80858239999998
GLOBAL,ELCNZLXX02,2037,194.2101288
GLOBAL,ELCNZLXX02,2038,197.61167519999998
GLOBAL,ELCNZLXX02,2039,201.0132216
GLOBAL,ELCNZLXX02,2040,204.41476799999998
GLOBAL,ELCNZLXX02,2041,208.3892256
GLOBAL,ELCNZLXX02,2042,212.36368319999997
GLOBAL,ELCNZLXX02,2043,216.3381408
GLOBAL,ELCNZLXX02,2044,220.31259839999998
GLOBAL,ELCNZLXX02,2045,224.28705599999998
GLOBAL,ELCNZLXX02,2046,228.6491256
GLOBAL,ELCNZLXX02,2047,233.0111952
GLOBAL,ELCNZLXX02,2048,237.3732648
GLOBAL,ELCNZLXX02,2049,241.7353344
GLOBAL,ELCNZLXX02,2050,246.09740399999998
GLOBAL,ELCMYSXX02,2015,540.4677839999999
GLOBAL,ELCMYSXX02,2016,554.987304
GLOBAL,ELCMYSXX02,2017,569.5068239999999
GLOBAL,ELCMYSXX02,2018,584.026344
GLOBAL,ELCMYSXX02,2019,598.5458639999999
GLOBAL,ELCMYSXX02,2020,613.065384
GLOBAL,ELCMYSXX02,2021,633.1097664
GLOBAL,ELCMYSXX02,2022,653.1541487999999
GLOBAL,ELCMYSXX02,2023,673.1985312
GLOBAL,ELCMYSXX02,2024,693.2429136
GLOBAL,ELCMYSXX02,2025,713.287296
GLOBAL,ELCMYSXX02,2026,735.0779591999999
GLOBAL,ELCMYSXX02,2027,756.8686223999999
GLOBAL,ELCMYSXX02,2028,778.6592856
GLOBAL,ELCMYSXX02,2029,800.4499488
GLOBAL,ELCMYSXX02,2030,822.240612
GLOBAL,ELCMYSXX02,2031,845.0023968
GLOBAL,ELCMYSXX02,2032,867.7641816
GLOBAL,ELCMYSXX02,2033,890.5259664
GLOBAL,ELCMYSXX02,2034,913.2877512
GLOBAL,ELCMYSXX02,2035,936.049536
GLOBAL,ELCMYSXX02,2036,960.1462944
GLOBAL,ELCMYSXX02,2037,984.2430528
GLOBAL,ELCMYSXX02,2038,1008.3398112
GLOBAL,ELCMYSXX02,2039,1032.4365696
GLOBAL,ELCMYSXX02,2040,1056.533328
GLOBAL,ELCMYSXX02,2041,1081.0646784
GLOBAL,ELCMYSXX02,2042,1105.5960287999999
GLOBAL,ELCMYSXX02,2043,1130.1273792
GLOBAL,ELCMYSXX02,2044,1154.6587295999998
GLOBAL,ELCMYSXX02,2045,1179.1900799999999
GLOBAL,ELCMYSXX02,2046,1204.0677
GLOBAL,ELCMYSXX02,2047,1228.94532
GLOBAL,ELCMYSXX02,2048,1253.8229399999998
GLOBAL,ELCMYSXX02,2049,1278.7005599999998
GLOBAL,ELCMYSXX02,2050,1303.57818
GLOBAL,ELCOMNXX02,2015,117.93603599999999
GLOBAL,ELCOMNXX02,2016,117.93603599999999
GLOBAL,ELCOMNXX02,2017,117.93603599999999
GLOBAL,ELCOMNXX02,2018,117.93603599999999
GLOBAL,ELCOMNXX02,2019,117.93603599999999
GLOBAL,ELCOMNXX02,2020,117.93603599999999
GLOBAL,ELCOMNXX02,2021,117.93603599999999
GLOBAL,ELCOMNXX02,2022,117.93603599999999
GLOBAL,ELCOMNXX02,2023,117.93603599999999
GLOBAL,ELCOMNXX02,2024,117.93603599999999
GLOBAL,ELCOMNXX02,2025,117.93603599999999
GLOBAL,ELCOMNXX02,2026,117.93603599999999
GLOBAL,ELCOMNXX02,2027,117.93603599999999
GLOBAL,ELCOMNXX02,2028,117.93603599999999
GLOBAL,ELCOMNXX02,2029,117.93603599999999
GLOBAL,ELCOMNXX02,2030,117.93603599999999
GLOBAL,ELCOMNXX02,2031,119.9429856
GLOBAL,ELCOMNXX02,2032,121.94993520000001
GLOBAL,ELCOMNXX02,2033,123.9568848
GLOBAL,ELCOMNXX02,2034,125.9638344
GLOBAL,ELCOMNXX02,2035,127.97078400000001
GLOBAL,ELCOMNXX02,2036,131.1077232
GLOBAL,ELCOMNXX02,2037,134.2446624
GLOBAL,ELCOMNXX02,2038,137.3816016
GLOBAL,ELCOMNXX02,2039,140.51854079999998
GLOBAL,ELCOMNXX02,2040,143.65548
GLOBAL,ELCOMNXX02,2041,146.6080056
GLOBAL,ELCOMNXX02,2042,149.5605312
GLOBAL,ELCOMNXX02,2043,152.5130568
GLOBAL,ELCOMNXX02,2044,155.4655824
GLOBAL,ELCOMNXX02,2045,158.418108
GLOBAL,ELCOMNXX02,2046,161.1794376
GLOBAL,ELCOMNXX02,2047,163.94076719999998
GLOBAL,ELCOMNXX02,2048,166.7020968
GLOBAL,ELCOMNXX02,2049,169.4634264
GLOBAL,ELCOMNXX02,2050,172.22475599999999
GLOBAL,ELCUKRXX02,2015,1037.531628
GLOBAL,ELCUKRXX02,2016,1046.4055271999998
GLOBAL,ELCUKRXX02,2017,1055.2794264
GLOBAL,ELCUKRXX02,2018,1064.1533256
GLOBAL,ELCUKRXX02,2019,1073.0272248
GLOBAL,ELCUKRXX02,2020,1081.901124
GLOBAL,ELCUKRXX02,2021,1089.8480592
GLOBAL,ELCUKRXX02,2022,1097.7949944
GLOBAL,ELCUKRXX02,2023,1105.7419296
GLOBAL,ELCUKRXX02,2024,1113.6888648
GLOBAL,ELCUKRXX02,2025,1121.6358
GLOBAL,ELCUKRXX02,2026,1128.4961832
GLOBAL,ELCUKRXX02,2027,1135.3565664
GLOBAL,ELCUKRXX02,2028,1142.2169496
GLOBAL,ELCUKRXX02,2029,1149.0773328
GLOBAL,ELCUKRXX02,2030,1155.937716
GLOBAL,ELCUKRXX02,2031,1162.8512784
GLOBAL,ELCUKRXX02,2032,1169.7648408
GLOBAL,ELCUKRXX02,2033,1176.6784031999998
GLOBAL,ELCUKRXX02,2034,1183.5919655999999
GLOBAL,ELCUKRXX02,2035,1190.505528
GLOBAL,ELCUKRXX02,2036,1198.4628672000001
GLOBAL,ELCUKRXX02,2037,1206.4202063999999
GLOBAL,ELCUKRXX02,2038,1214.3775456
GLOBAL,ELCUKRXX02,2039,1222.3348848
GLOBAL,ELCUKRXX02,2040,1230.292224
GLOBAL,ELCUKRXX02,2041,1238.6615544
GLOBAL,ELCUKRXX02,2042,1247.0308848
GLOBAL,ELCUKRXX02,2043,1255.4002152
GLOBAL,ELCUKRXX02,2044,1263.7695456
GLOBAL,ELCUKRXX02,2045,1272.138876
GLOBAL,ELCUKRXX02,2046,1280.8009944
GLOBAL,ELCUKRXX02,2047,1289.4631127999999
GLOBAL,ELCUKRXX02,2048,1298.1252312
GLOBAL,ELCUKRXX02,2049,1306.7873496
GLOBAL,ELCUKRXX02,2050,1315.449468
GLOBAL,ELCTURXX02,2015,1294.911108
GLOBAL,ELCTURXX02,2016,1329.0221664
GLOBAL,ELCTURXX02,2017,1363.1332248
GLOBAL,ELCTURXX02,2018,1397.2442832
GLOBAL,ELCTURXX02,2019,1431.3553416
GLOBAL,ELCTURXX02,2020,1465.4664
GLOBAL,ELCTURXX02,2021,1499.0551776
GLOBAL,ELCTURXX02,2022,1532.6439552000002
GLOBAL,ELCTURXX02,2023,1566.2327328
GLOBAL,ELCTURXX02,2024,1599.8215103999999
GLOBAL,ELCTURXX02,2025,1633.410288
GLOBAL,ELCTURXX02,2026,1666.5551063999999
GLOBAL,ELCTURXX02,2027,1699.6999248
GLOBAL,ELCTURXX02,2028,1732.8447431999998
GLOBAL,ELCTURXX02,2029,1765.9895616000001
GLOBAL,ELCTURXX02,2030,1799.13438
GLOBAL,ELCTURXX02,2031,1832.5239984
GLOBAL,ELCTURXX02,2032,1865.9136168
GLOBAL,ELCTURXX02,2033,1899.3032351999998
GLOBAL,ELCTURXX02,2034,1932.6928536
GLOBAL,ELCTURXX02,2035,1966.082472
GLOBAL,ELCTURXX02,2036,2000.5074863999998
GLOBAL,ELCTURXX02,2037,2034.9325008
GLOBAL,ELCTURXX02,2038,2069.3575152
GLOBAL,ELCTURXX02,2039,2103.7825296
GLOBAL,ELCTURXX02,2040,2138.207544
GLOBAL,ELCTURXX02,2041,2173.4609616000002
GLOBAL,ELCTURXX02,2042,2208.7143791999997
GLOBAL,ELCTURXX02,2043,2243.9677968
GLOBAL,ELCTURXX02,2044,2279.2212144
GLOBAL,ELCTURXX02,2045,2314.474632
GLOBAL,ELCTURXX02,2046,2351.0233295999997
GLOBAL,ELCTURXX02,2047,2387.5720272
GLOBAL,ELCTURXX02,2048,2424.1207248
GLOBAL,ELCTURXX02,2049,2460.6694224
GLOBAL,ELCTURXX02,2050,2497.2181199999995
GLOBAL,ELCSGPXX02,2015,222.64376399999998
GLOBAL,ELCSGPXX02,2016,228.7462032
GLOBAL,ELCSGPXX02,2017,234.84864240000002
GLOBAL,ELCSGPXX02,2018,240.95108159999998
GLOBAL,ELCSGPXX02,2019,247.0535208
GLOBAL,ELCSGPXX02,2020,253.15596000000002
GLOBAL,ELCSGPXX02,2021,258.5776392
GLOBAL,ELCSGPXX02,2022,263.9993184
GLOBAL,ELCSGPXX02,2023,269.4209976
GLOBAL,ELCSGPXX02,2024,274.84267680000005
GLOBAL,ELCSGPXX02,2025,280.264356
GLOBAL,ELCSGPXX02,2026,284.84264160000004
GLOBAL,ELCSGPXX02,2027,289.4209272
GLOBAL,ELCSGPXX02,2028,293.9992128
GLOBAL,ELCSGPXX02,2029,298.5774984
GLOBAL,ELCSGPXX02,2030,303.155784
GLOBAL,ELCSGPXX02,2031,306.8299656
GLOBAL,ELCSGPXX02,2032,310.5041472
GLOBAL,ELCSGPXX02,2033,314.1783288
GLOBAL,ELCSGPXX02,2034,317.85251039999997
GLOBAL,ELCSGPXX02,2035,321.52669199999997
GLOBAL,ELCSGPXX02,2036,324.6375528
GLOBAL,ELCSGPXX02,2037,327.7484136
GLOBAL,ELCSGPXX02,2038,330.8592744
GLOBAL,ELCSGPXX02,2039,333.9701352
GLOBAL,ELCSGPXX02,2040,337.08099599999997
GLOBAL,ELCSGPXX02,2041,339.5960712
GLOBAL,ELCSGPXX02,2042,342.1111464
GLOBAL,ELCSGPXX02,2043,344.6262216
GLOBAL,ELCSGPXX02,2044,347.1412968
GLOBAL,ELCSGPXX02,2045,349.65637200000003
GLOBAL,ELCSGPXX02,2046,351.558648
GLOBAL,ELCSGPXX02,2047,353.46092400000003
GLOBAL,ELCSGPXX02,2048,355.3632
GLOBAL,ELCSGPXX02,2049,357.265476
GLOBAL,ELCSGPXX02,2050,359.167752
GLOBAL,ELCCANQC02,2015,735.51276
GLOBAL,ELCCANQC02,2016,735.51276
GLOBAL,ELCCANQC02,2017,735.51276
GLOBAL,ELCCANQC02,2018,735.51276
GLOBAL,ELCCANQC02,2019,735.51276
GLOBAL,ELCCANQC02,2020,735.51276
GLOBAL,ELCCANQC02,2021,735.51276
GLOBAL,ELCCANQC02,2022,735.51276
GLOBAL,ELCCANQC02,2023,735.51276
GLOBAL,ELCCANQC02,2024,735.51276
GLOBAL,ELCCANQC02,2025,735.51276
GLOBAL,ELCCANQC02,2026,735.51276
GLOBAL,ELCCANQC02,2027,735.51276
GLOBAL,ELCCANQC02,2028,735.51276
GLOBAL,ELCCANQC02,2029,735.51276
GLOBAL,ELCCANQC02,2030,735.51276
GLOBAL,ELCCANQC02,2031,735.51276
GLOBAL,ELCCANQC02,2032,735.51276
GLOBAL,ELCCANQC02,2033,735.51276
GLOBAL,ELCCANQC02,2034,735.51276
GLOBAL,ELCCANQC02,2035,735.51276
GLOBAL,ELCCANQC02,2036,748.089252
GLOBAL,ELCCANQC02,2037,760.665744
GLOBAL,ELCCANQC02,2038,773.242236
GLOBAL,ELCCANQC02,2039,785.818728
GLOBAL,ELCCANQC02,2040,798.39522
GLOBAL,ELCCANQC02,2041,813.8435328
GLOBAL,ELCCANQC02,2042,829.2918456000001
GLOBAL,ELCCANQC02,2043,844.7401583999999
GLOBAL,ELCCANQC02,2044,860.1884712
GLOBAL,ELCCANQC02,2045,875.636784
GLOBAL,ELCCANQC02,2046,890.7736896
GLOBAL,ELCCANQC02,2047,905.9105952
GLOBAL,ELCCANQC02,2048,921.0475008
GLOBAL,ELCCANQC02,2049,936.1844064
GLOBAL,ELCCANQC02,2050,951.3213119999999
GLOBAL,ELCCANSK02,2015,94.1922
GLOBAL,ELCCANSK02,2016,94.1922
GLOBAL,ELCCANSK02,2017,94.1922
GLOBAL,ELCCANSK02,2018,94.1922
GLOBAL,ELCCANSK02,2019,94.1922
GLOBAL,ELCCANSK02,2020,94.1922
GLOBAL,ELCCANSK02,2021,94.1922
GLOBAL,ELCCANSK02,2022,94.1922
GLOBAL,ELCCANSK02,2023,94.1922
GLOBAL,ELCCANSK02,2024,94.1922
GLOBAL,ELCCANSK02,2025,94.1922
GLOBAL,ELCCANSK02,2026,94.1922
GLOBAL,ELCCANSK02,2027,94.1922
GLOBAL,ELCCANSK02,2028,94.1922
GLOBAL,ELCCANSK02,2029,94.1922
GLOBAL,ELCCANSK02,2030,94.1922
GLOBAL,ELCCANSK02,2031,94.1922
GLOBAL,ELCCANSK02,2032,94.1922
GLOBAL,ELCCANSK02,2033,94.1922
GLOBAL,ELCCANSK02,2034,94.1922
GLOBAL,ELCCANSK02,2035,94.1922
GLOBAL,ELCCANSK02,2036,95.8027896
GLOBAL,ELCCANSK02,2037,97.4133792
GLOBAL,ELCCANSK02,2038,99.02396879999999
GLOBAL,ELCCANSK02,2039,100.6345584
GLOBAL,ELCCANSK02,2040,102.245148
GLOBAL,ELCCANSK02,2041,104.2235064
GLOBAL,ELCCANSK02,2042,106.2018648
GLOBAL,ELCCANSK02,2043,108.1802232
GLOBAL,ELCCANSK02,2044,110.15858159999999
GLOBAL,ELCCANSK02,2045,112.13694
GLOBAL,ELCCANSK02,2046,114.07542480000001
GLOBAL,ELCCANSK02,2047,116.01390959999999
GLOBAL,ELCCANSK02,2048,117.9523944
GLOBAL,ELCCANSK02,2049,119.89087919999999
GLOBAL,ELCCANSK02,2050,121.82936399999998
GLOBAL,ELCCANON02,2015,545.885352
GLOBAL,ELCCANON02,2016,545.885352
GLOBAL,ELCCANON02,2017,545.885352
GLOBAL,ELCCANON02,2018,545.885352
GLOBAL,ELCCANON02,2019,545.885352
GLOBAL,ELCCANON02,2020,545.885352
GLOBAL,ELCCANON02,2021,545.885352
GLOBAL,ELCCANON02,2022,545.885352
GLOBAL,ELCCANON02,2023,545.885352
GLOBAL,ELCCANON02,2024,545.885352
GLOBAL,ELCCANON02,2025,545.885352
GLOBAL,ELCCANON02,2026,545.885352
GLOBAL,ELCCANON02,2027,545.885352
GLOBAL,ELCCANON02,2028,545.885352
GLOBAL,ELCCANON02,2029,545.885352
GLOBAL,ELCCANON02,2030,545.885352
GLOBAL,ELCCANON02,2031,545.885352
GLOBAL,ELCCANON02,2032,545.885352
GLOBAL,ELCCANON02,2033,545.885352
GLOBAL,ELCCANON02,2034,545.885352
GLOBAL,ELCCANON02,2035,545.885352
GLOBAL,ELCCANON02,2036,555.2194176
GLOBAL,ELCCANON02,2037,564.5534832000001
GLOBAL,ELCCANON02,2038,573.8875487999999
GLOBAL,ELCCANON02,2039,583.2216143999999
GLOBAL,ELCCANON02,2040,592.5556799999999
GLOBAL,ELCCANON02,2041,604.0211543999999
GLOBAL,ELCCANON02,2042,615.4866288
GLOBAL,ELCCANON02,2043,626.9521032
GLOBAL,ELCCANON02,2044,638.4175776000001
GLOBAL,ELCCANON02,2045,649.883052
GLOBAL,ELCCANON02,2046,661.1174136
GLOBAL,ELCCANON02,2047,672.3517752
GLOBAL,ELCCANON02,2048,683.5861368
GLOBAL,ELCCANON02,2049,694.8204984
GLOBAL,ELCCANON02,2050,706.05486
GLOBAL,ELCCANNO02,2015,3.397032
GLOBAL,ELCCANNO02,2016,3.397032
GLOBAL,ELCCANNO02,2017,3.397032
GLOBAL,ELCCANNO02,2018,3.397032
GLOBAL,ELCCANNO02,2019,3.397032
GLOBAL,ELCCANNO02,2020,3.397032
GLOBAL,ELCCANNO02,2021,3.397032
GLOBAL,ELCCANNO02,2022,3.397032
GLOBAL,ELCCANNO02,2023,3.397032
GLOBAL,ELCCANNO02,2024,3.397032
GLOBAL,ELCCANNO02,2025,3.397032
GLOBAL,ELCCANNO02,2026,3.397032
GLOBAL,ELCCANNO02,2027,3.397032
GLOBAL,ELCCANNO02,2028,3.397032
GLOBAL,ELCCANNO02,2029,3.397032
GLOBAL,ELCCANNO02,2030,3.397032
GLOBAL,ELCCANNO02,2031,3.397032
GLOBAL,ELCCANNO02,2032,3.397032
GLOBAL,ELCCANNO02,2033,3.397032
GLOBAL,ELCCANNO02,2034,3.397032
GLOBAL,ELCCANNO02,2035,3.397032
GLOBAL,ELCCANNO02,2036,3.4551144
GLOBAL,ELCCANNO02,2037,3.5131968000000002
GLOBAL,ELCCANNO02,2038,3.5712791999999998
GLOBAL,ELCCANNO02,2039,3.6293615999999997
GLOBAL,ELCCANNO02,2040,3.6874439999999997
GLOBAL,ELCCANNO02,2041,3.7587959999999994
GLOBAL,ELCCANNO02,2042,3.8301480000000003
GLOBAL,ELCCANNO02,2043,3.9015
GLOBAL,ELCCANNO02,2044,3.9728520000000005
GLOBAL,ELCCANNO02,2045,4.044204000000001
GLOBAL,ELCCANNO02,2046,4.1141087999999995
GLOBAL,ELCCANNO02,2047,4.1840136
GLOBAL,ELCCANNO02,2048,4.2539184
GLOBAL,ELCCANNO02,2049,4.3238232000000005
GLOBAL,ELCCANNO02,2050,4.393728
GLOBAL,ELCCANMB02,2015,91.08395999999999
GLOBAL,ELCCANMB02,2016,91.08395999999999
GLOBAL,ELCCANMB02,2017,91.08395999999999
GLOBAL,ELCCANMB02,2018,91.08395999999999
GLOBAL,ELCCANMB02,2019,91.08395999999999
GLOBAL,ELCCANMB02,2020,91.08395999999999
GLOBAL,ELCCANMB02,2021,91.08395999999999
GLOBAL,ELCCANMB02,2022,91.08395999999999
GLOBAL,ELCCANMB02,2023,91.08395999999999
GLOBAL,ELCCANMB02,2024,91.08395999999999
GLOBAL,ELCCANMB02,2025,91.08395999999999
GLOBAL,ELCCANMB02,2026,91.08395999999999
GLOBAL,ELCCANMB02,2027,91.08395999999999
GLOBAL,ELCCANMB02,2028,91.08395999999999
GLOBAL,ELCCANMB02,2029,91.08395999999999
GLOBAL,ELCCANMB02,2030,91.08395999999999
GLOBAL,ELCCANMB02,2031,91.08395999999999
GLOBAL,ELCCANMB02,2032,91.08395999999999
GLOBAL,ELCCANMB02,2033,91.08395999999999
GLOBAL,ELCCANMB02,2034,91.08395999999999
GLOBAL,ELCCANMB02,2035,91.08395999999999
GLOBAL,ELCCANMB02,2036,92.6413992
GLOBAL,ELCCANMB02,2037,94.19883839999999
GLOBAL,ELCCANMB02,2038,95.7562776
GLOBAL,ELCCANMB02,2039,97.3137168
GLOBAL,ELCCANMB02,2040,98.871156
GLOBAL,ELCCANMB02,2041,100.78423199999999
GLOBAL,ELCCANMB02,2042,102.69730799999999
GLOBAL,ELCCANMB02,2043,104.610384
GLOBAL,ELCCANMB02,2044,106.52345999999999
GLOBAL,ELCCANMB02,2045,108.43653599999999
GLOBAL,ELCCANMB02,2046,110.311056
GLOBAL,ELCCANMB02,2047,112.185576
GLOBAL,ELCCANMB02,2048,114.06009599999999
GLOBAL,ELCCANMB02,2049,115.93461599999999
GLOBAL,ELCCANMB02,2050,117.809136
GLOBAL,ELCCANNL02,2015,47.347055999999995
GLOBAL,ELCCANNL02,2016,47.347055999999995
GLOBAL,ELCCANNL02,2017,47.347055999999995
GLOBAL,ELCCANNL02,2018,47.347055999999995
GLOBAL,ELCCANNL02,2019,47.347055999999995
GLOBAL,ELCCANNL02,2020,47.347055999999995
GLOBAL,ELCCANNL02,2021,47.347055999999995
GLOBAL,ELCCANNL02,2022,47.347055999999995
GLOBAL,ELCCANNL02,2023,47.347055999999995
GLOBAL,ELCCANNL02,2024,47.347055999999995
GLOBAL,ELCCANNL02,2025,47.347055999999995
GLOBAL,ELCCANNL02,2026,47.347055999999995
GLOBAL,ELCCANNL02,2027,47.347055999999995
GLOBAL,ELCCANNL02,2028,47.347055999999995
GLOBAL,ELCCANNL02,2029,47.347055999999995
GLOBAL,ELCCANNL02,2030,47.347055999999995
GLOBAL,ELCCANNL02,2031,47.347055999999995
GLOBAL,ELCCANNL02,2032,47.347055999999995
GLOBAL,ELCCANNL02,2033,47.347055999999995
GLOBAL,ELCCANNL02,2034,47.347055999999995
GLOBAL,ELCCANNL02,2035,47.347055999999995
GLOBAL,ELCCANNL02,2036,48.1566456
GLOBAL,ELCCANNL02,2037,48.9662352
GLOBAL,ELCCANNL02,2038,49.775824799999995
GLOBAL,ELCCANNL02,2039,50.5854144
GLOBAL,ELCCANNL02,2040,51.39500399999999
GLOBAL,ELCCANNL02,2041,52.389453599999996
GLOBAL,ELCCANNL02,2042,53.3839032
GLOBAL,ELCCANNL02,2043,54.3783528
GLOBAL,ELCCANNL02,2044,55.3728024
GLOBAL,ELCCANNL02,2045,56.367252
GLOBAL,ELCCANNL02,2046,57.341656799999996
GLOBAL,ELCCANNL02,2047,58.3160616
GLOBAL,ELCCANNL02,2048,59.2904664
GLOBAL,ELCCANNL02,2049,60.264871199999995
GLOBAL,ELCCANNL02,2050,61.239276
GLOBAL,ELCCANBC02,2015,245.61666000000002
GLOBAL,ELCCANBC02,2016,245.61666000000002
GLOBAL,ELCCANBC02,2017,245.61666000000002
GLOBAL,ELCCANBC02,2018,245.61666000000002
GLOBAL,ELCCANBC02,2019,245.61666000000002
GLOBAL,ELCCANBC02,2020,245.61666000000002
