NAME,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
USA_Hyd_CedarFallsWA22187,52.57049775,52.57049775,39.33052054,23.90010592,13.04527166,10.61145232,6.08454835,5.257049775,8.37233853,19.81128943,52.57049775,52.57049775
USA_Hyd_WeeksFalls29129,52.57049775,52.57049775,39.33052054,23.90010592,13.04527166,10.61145232,6.08454835,5.257049775,8.37233853,19.81128943,52.57049775,52.57049775
AUT_Hyd_Kreuzbergmaut770,34.89840032,32.08743494,53.03708255,53.03708255,53.03708255,52.24152631,53.03708255,46.5135214,41.15677606,35.69395656,43.59648186,43.27825936
FRA_Hyd_Mathay9912,41.33669481,42.57126139,42.57126139,33.97186659,21.62620078,19.92335033,13.40994734,8.982536153,22.30734097,32.90758505,42.57126139,42.57126139
CAN_Hyd_LaTuque3956,23.00928036,22.46478304,44.3051756,80,80,64.8750744,60.27709702,59.18810238,80,80,76.97501488,27.84925655
USA_Hyd_TwinFallsHydr28676,52.57049775,52.57049775,39.33052054,23.90010592,13.04527166,10.61145232,6.08454835,5.257049775,8.37233853,19.81128943,52.57049775,52.57049775
FRA_Hyd_LaPrtire9644,41.33669481,42.57126139,42.57126139,33.97186659,21.62620078,19.92335033,13.40994734,8.982536153,22.30734097,32.90758505,42.57126139,42.57126139
AUT_Hyd_St_Martin810,41.74018397,43.96774144,53.03708255,50.65041384,50.43826551,53.03708255,53.03708255,41.68714689,37.01988362,36.91380946,48.05159679,53.03708255
CAN_Hyd_SealCove4331,63.12997347,61.80371353,66.10079576,80,80,80,60,60.42440318,65.46419098,79.20424403,80,69.70822281
CAN_Hyd_PettyHarbour4191,63.12997347,61.80371353,66.10079576,80,80,80,60,60.42440318,65.46419098,79.20424403,80,69.70822281
CAN_Hyd_GreenRiver3830,38.37791511,34.65981324,59.44715908,80,80,63.11362065,57.48482753,59.44715908,59.13731725,80,80,44.67803218
AUT_Hyd_WerfenPfarrwer828,34.89840032,32.08743494,53.03708255,53.03708255,53.03708255,52.24152631,53.03708255,46.5135214,41.15677606,35.69395656,43.59648186,43.27825936
CHE_Hyd_Wettingen17851,50.72150345,50.72150345,43.82337898,27.38961186,20.44076589,20.49148739,17.90469072,11.8181103,14.96284352,34.54134385,50.72150345,50.72150345
CHE_Hyd_WettingenDotie17852,50.72150345,50.72150345,43.82337898,27.38961186,20.44076589,20.49148739,17.90469072,11.8181103,14.96284352,34.54134385,50.72150345,50.72150345
USA_Hyd_LilliwaupFalls25189,52.57049775,52.57049775,40.71814313,20.85225321,9.815647703,7.080488946,5.44899074,5.257049775,6.312725084,18.11709446,52.57049775,52.57049775
CHE_Hyd_Windisch17853,50.72150345,50.72150345,43.82337898,27.38961186,20.44076589,20.49148739,17.90469072,11.8181103,14.96284352,34.54134385,50.72150345,50.72150345
CHE_Hyd_Turgi17841,50.72150345,50.72150345,43.82337898,27.38961186,20.44076589,20.49148739,17.90469072,11.8181103,14.96284352,34.54134385,50.72150345,50.72150345
USA_Hyd_Garrison23709,10.19867656,19.81907765,52.57049775,52.57049775,52.57049775,52.57049775,42.68724417,25.5492619,26.70581286,22.86816652,11.25008652,8.884414119
AUT_Hyd_Triebenbach817,43.64951894,43.64951894,53.03708255,53.03708255,47.83944846,52.66582297,53.03708255,48.68804178,44.49811226,36.96684654,50.12004301,53.03708255
USA_Hyd_SummerFallsPo28266,47.99686444,52.57049775,52.57049775,52.57049775,52.57049775,36.27364345,15.24544435,10.93466353,11.35522751,12.45920797,31.59486915,44.15921811
USA_Hyd_BlackEagle21608,15.71857883,26.33781937,52.57049775,52.57049775,52.57049775,52.57049775,24.60299295,18.08425122,15.29801484,14.19403439,10.51409955,10.98723403
CHE_Hyd_Neuewelt17793,50.72150345,50.72150345,43.82337898,27.38961186,20.44076589,20.49148739,17.90469072,11.8181103,14.96284352,34.54134385,50.72150345,50.72150345
AUT_Hyd_St_Georgen808,43.64951894,43.64951894,53.03708255,53.03708255,47.83944846,52.66582297,53.03708255,48.68804178,44.49811226,36.96684654,50.12004301,53.03708255
USA_Hyd_RockyReach27341,27.79469881,40.96334824,52.57049775,52.57049775,52.57049775,52.57049775,15.87524932,5.257049775,5.881649748,20.50769912,39.6620983,23.47454899
USA_Hyd_RainbowMT27105,15.71857883,26.33781937,52.57049775,52.57049775,52.57049775,52.57049775,24.60299295,18.08425122,15.29801484,14.19403439,10.51409955,10.98723403
USA_Hyd_BlackCreek21606,52.57049775,52.57049775,39.33052054,23.90010592,13.04527166,10.61145232,6.08454835,5.257049775,8.37233853,19.81128943,52.57049775,52.57049775
CHE_Hyd_Augst17703,50.72150345,50.72150345,43.82337898,27.38961186,20.44076589,20.49148739,17.90469072,11.8181103,14.96284352,34.54134385,50.72150345,50.72150345
USA_Hyd_Cochrane22447,15.71857883,26.33781937,52.57049775,52.57049775,52.57049775,52.57049775,24.60299295,18.08425122,15.29801484,14.19403439,10.51409955,10.98723403
CAN_Hyd_Topsail4481,63.12997347,61.80371353,66.10079576,80,80,80,60,60.42440318,65.46419098,79.20424403,80,69.70822281
USA_Hyd_Snoqualmie27891,52.57049775,52.57049775,39.33052054,23.90010592,13.04527166,10.61145232,6.08454835,5.257049775,8.37233853,19.81128943,52.57049775,52.57049775
USA_Hyd_Snoqualmie227892,52.57049775,52.57049775,39.33052054,23.90010592,13.04527166,10.61145232,6.08454835,5.257049775,8.37233853,19.81128943,52.57049775,52.57049775
DEU_Hyd_KWWyhlen11351,42.26046206,42.26046206,36.51303922,22.82064951,17.03096621,17.07322667,14.91794311,9.846687661,12.46683631,28.77937467,42.26046206,42.26046206
CHE_Hyd_Beznau17707,50.72150345,50.72150345,43.82337898,27.38961186,20.44076589,20.49148739,17.90469072,11.8181103,14.96284352,34.54134385,50.72150345,50.72150345
CHE_Hyd_BeznauWehrkraf17708,50.72150345,50.72150345,43.82337898,27.38961186,20.44076589,20.49148739,17.90469072,11.8181103,14.96284352,34.54134385,50.72150345,50.72150345
DEU_Hyd_Obernach11542,17.41131037,19.77789625,34.99166259,42.26046206,42.26046206,42.26046206,42.26046206,37.18920662,30.72335592,24.72237031,30.638835,23.41229598
DEU_Hyd_Laufenburg11428,42.26046206,42.26046206,36.51303922,22.82064951,17.03096621,17.07322667,14.91794311,9.846687661,12.46683631,28.77937467,42.26046206,42.26046206
CAN_Hyd_Beaumont3509,23.00928036,22.46478304,44.3051756,80,80,64.8750744,60.27709702,59.18810238,80,80,76.97501488,27.84925655
DEU_Hyd_Rheinkraftwerk11622,42.26046206,42.26046206,36.51303922,22.82064951,17.03096621,17.07322667,14.91794311,9.846687661,12.46683631,28.77937467,42.26046206,42.26046206
CHE_Hyd_Laufenburg17771,50.72150345,50.72150345,43.82337898,27.38961186,20.44076589,20.49148739,17.90469072,11.8181103,14.96284352,34.54134385,50.72150345,50.72150345
DEU_Hyd_Sckingen11722,42.26046206,42.26046206,36.51303922,22.82064951,17.03096621,17.07322667,14.91794311,9.846687661,12.46683631,28.77937467,42.26046206,42.26046206
DEU_Hyd_KWRheinfelden11347,42.26046206,42.26046206,36.51303922,22.82064951,17.03096621,17.07322667,14.91794311,9.846687661,12.46683631,28.77937467,42.26046206,42.26046206
USA_Hyd_Ryan27421,15.71857883,26.33781937,52.57049775,52.57049775,52.57049775,52.57049775,24.60299295,18.08425122,15.29801484,14.19403439,10.51409955,10.98723403
DEU_Hyd_Rheinkraftwerk11620,42.26046206,42.26046206,36.51303922,22.82064951,17.03096621,17.07322667,14.91794311,9.846687661,12.46683631,28.77937467,42.26046206,42.26046206
CAN_Hyd_Belleterre3515,22.46478304,22.95706297,44.67891493,80,80,53.29381373,50.46320413,47.14031459,68.67756158,80,80,26.40302249
CHE_Hyd_Eglisau17728,50.72150345,50.72150345,43.82337898,27.38961186,20.44076589,20.49148739,17.90469072,11.8181103,14.96284352,34.54134385,50.72150345,50.72150345
CAN_Hyd_Rapidesdesl4256,22.46478304,24.10864638,47.91422292,80,80,52.72404529,49.07101564,48.21864206,66.72732561,80,80,26.78753479
USA_Hyd_Morony25904,15.71857883,26.33781937,52.57049775,52.57049775,52.57049775,52.57049775,24.60299295,18.08425122,15.29801484,14.19403439,10.51409955,10.98723403
DEU_Hyd_Rheinkraftwerk11621,42.26046206,42.26046206,36.51303922,22.82064951,17.03096621,17.07322667,14.91794311,9.846687661,12.46683631,28.77937467,42.26046206,42.26046206
DEU_Hyd_RADAG11595,42.26046206,42.26046206,36.51303922,22.82064951,17.03096621,17.07322667,14.91794311,9.846687661,12.46683631,28.77937467,42.26046206,42.26046206
CAN_Hyd_RapidesdesQui4255,22.46478304,24.10864638,47.91422292,80,80,52.72404529,49.07101564,48.21864206,66.72732561,80,80,26.78753479
CHE_Hyd_Albbruck17696,50.72150345,50.72150345,43.82337898,27.38961186,20.44076589,20.49148739,17.90469072,11.8181103,14.96284352,34.54134385,50.72150345,50.72150345
CHE_Hyd_AlbbruckWehrkr17697,50.72150345,50.72150345,43.82337898,27.38961186,20.44076589,20.49148739,17.90469072,11.8181103,14.96284352,34.54134385,50.72150345,50.72150345
USA_Hyd_ThompsonFalls28509,38.16618136,52.57049775,52.57049775,52.57049775,52.57049775,41.32041123,18.13682172,13.09005394,12.93234245,12.09121448,23.2887305,29.01891476
DEU_Hyd_WKW11776,42.26046206,42.26046206,36.51303922,22.82064951,17.03096621,17.07322667,14.91794311,9.846687661,12.46683631,28.77937467,42.26046206,42.26046206
AUT_Hyd_Erzbach741,41.74018397,43.96774144,53.03708255,50.65041384,50.43826551,53.03708255,53.03708255,41.68714689,37.01988362,36.91380946,48.05159679,53.03708255
AUT_Hyd_Hieflau754,41.74018397,43.96774144,53.03708255,50.65041384,50.43826551,53.03708255,53.03708255,41.68714689,37.01988362,36.91380946,48.05159679,53.03708255
AUT_Hyd_HieflauErzbach755,41.74018397,43.96774144,53.03708255,50.65041384,50.43826551,53.03708255,53.03708255,41.68714689,37.01988362,36.91380946,48.05159679,53.03708255
CAN_Hyd_PremireChute4225,22.46478304,24.10864638,47.91422292,80,80,52.72404529,49.07101564,48.21864206,66.72732561,80,80,26.78753479
USA_Hyd_TurnbullHydro28655,15.71857883,26.33781937,52.57049775,52.57049775,52.57049775,52.57049775,24.60299295,18.08425122,15.29801484,14.19403439,10.51409955,10.98723403
RUS_Hyd_TsimlyanskayaH16369,25.12257261,29.18552236,67.71582913,67.71582913,67.71582913,63.72059521,59.31906632,38.5980226,41.78066657,37.650001,67.71582913,50.85458768
CHE_Hyd_Klingnau17765,50.72150345,50.72150345,43.82337898,27.38961186,20.44076589,20.49148739,17.90469072,11.8181103,14.96284352,34.54134385,50.72150345,50.72150345
USA_Hyd_MainCanalHead25433,47.99686444,52.57049775,52.57049775,52.57049775,52.57049775,36.27364345,15.24544435,10.93466353,11.35522751,12.45920797,31.59486915,44.15921811
DEU_Hyd_KraftwerkWalds11412,42.26046206,42.26046206,36.51303922,22.82064951,17.03096621,17.07322667,14.91794311,9.846687661,12.46683631,28.77937467,42.26046206,42.26046206
CAN_Hyd_ParadiseRiver4171,63.12997347,61.80371353,66.10079576,80,80,80,60,60.42440318,65.46419098,79.20424403,80,69.70822281
DEU_Hyd_Walchensee11780,17.41131037,19.77789625,34.99166259,42.26046206,42.26046206,42.26046206,42.26046206,37.18920662,30.72335592,24.72237031,30.638835,23.41229598
AUT_Hyd_OberaudorfEbbs789,24.18490964,25.19261421,53.03708255,53.03708255,39.67173775,50.65041384,53.03708255,53.03708255,43.80863019,36.33040155,40.36121982,30.28417414
DEU_Hyd_OberaudorfEbbs11537,19.2707707,20.07371948,42.26046206,42.26046206,31.61082562,40.35874127,42.26046206,42.26046206,34.90714167,28.94841651,32.16021163,24.13072384
DEU_Hyd_Wehr11795,42.26046206,42.26046206,36.51303922,22.82064951,17.03096621,17.07322667,14.91794311,9.846687661,12.46683631,28.77937467,42.26046206,42.26046206
AUT_Hyd_Landl773,41.74018397,43.96774144,53.03708255,50.65041384,50.43826551,53.03708255,53.03708255,41.68714689,37.01988362,36.91380946,48.05159679,53.03708255
AUT_Hyd_Pichlern797,34.89840032,32.08743494,53.03708255,53.03708255,53.03708255,52.24152631,53.03708255,46.5135214,41.15677606,35.69395656,43.59648186,43.27825936
DEU_Hyd_Rohaupten11642,13.60786878,13.05848278,20.45406364,32.28699302,42.26046206,42.26046206,42.26046206,42.26046206,34.35775566,26.15922602,28.06094681,19.69337532
CAN_Hyd_RoseBlanche4287,60.84626234,60.14104372,60.28208745,80,80,80,60.5077574,60,64.00564175,79.35119887,80,66.71368124
USA_Hyd_MonroeStreet25844,52.57049775,52.57049775,52.57049775,50.06183136,19.90766145,12.48200896,6.210343,5.257049775,5.708609723,9.170569331,40.52889911,52.57049775
USA_Hyd_UpperFalls28776,52.57049775,52.57049775,52.57049775,50.06183136,19.90766145,12.48200896,6.210343,5.257049775,5.708609723,9.170569331,40.52889911,52.57049775
FRA_Hyd_KEMBS9593,42.57126139,42.57126139,36.78156984,22.98848115,17.15621834,17.1987896,15.02765527,9.919103903,12.55852211,28.99102901,42.57126139,42.57126139
USA_Hyd_SelisKsankaQl27683,32.43599711,36.01079096,52.57049775,52.57049775,52.57049775,52.57049775,22.55274353,15.71857883,15.92886082,12.87977195,16.71741828,20.60763512
USA_Hyd_UpriverDamHyd28788,52.57049775,52.57049775,52.57049775,50.06183136,19.90766145,12.48200896,6.210343,5.257049775,5.708609723,9.170569331,40.52889911,52.57049775
AUT_Hyd_Krippau772,41.74018397,43.96774144,53.03708255,50.65041384,50.43826551,53.03708255,53.03708255,41.68714689,37.01988362,36.91380946,48.05159679,53.03708255
DEU_Hyd_Witznau11835,42.26046206,42.26046206,36.51303922,22.82064951,17.03096621,17.07322667,14.91794311,9.846687661,12.46683631,28.77937467,42.26046206,42.26046206
DEU_Hyd_Prem11586,13.60786878,13.05848278,20.45406364,32.28699302,42.26046206,42.26046206,42.26046206,42.26046206,34.35775566,26.15922602,28.06094681,19.69337532
CHE_Hyd_Schaffhausen17821,50.72150345,50.72150345,43.82337898,27.38961186,20.44076589,20.49148739,17.90469072,11.8181103,14.96284352,34.54134385,50.72150345,50.72150345
USA_Hyd_SouthForkTolt27992,52.57049775,52.57049775,38.63770325,23.59222031,13.33613547,9.41753702,6.176227189,5.257049775,8.256470812,24.26950893,52.57049775,52.57049775
USA_Hyd_PostFalls26914,52.57049775,52.57049775,52.57049775,50.06183136,19.90766145,12.48200896,6.210343,5.257049775,5.708609723,9.170569331,40.52889911,52.57049775
DEU_Hyd_Urspring11767,13.60786878,13.05848278,20.45406364,32.28699302,42.26046206,42.26046206,42.26046206,42.26046206,34.35775566,26.15922602,28.06094681,19.69337532
USA_Hyd_RockyBrookHyd27335,52.57049775,52.57049775,40.71814313,20.85225321,9.815647703,7.080488946,5.44899074,5.257049775,6.312725084,18.11709446,52.57049775,52.57049775
DEU_Hyd_Dessau11036,13.60786878,13.05848278,20.45406364,32.28699302,42.26046206,42.26046206,42.26046206,42.26046206,34.35775566,26.15922602,28.06094681,19.69337532
DEU_Hyd_Nudorf11534,17.41131037,19.77789625,34.99166259,42.26046206,42.26046206,42.26046206,42.26046206,37.18920662,30.72335592,24.72237031,30.638835,23.41229598
CAN_Hyd_Trenche4486,23.00928036,22.46478304,44.3051756,80,80,64.8750744,60.27709702,59.18810238,80,80,76.97501488,27.84925655
DEU_Hyd_Husern11309,42.26046206,42.26046206,36.51303922,22.82064951,17.03096621,17.07322667,14.91794311,9.846687661,12.46683631,28.77937467,42.26046206,42.26046206
CAN_Hyd_Rapide74250,22.46478304,22.95706297,44.67891493,80,80,53.29381373,50.46320413,47.14031459,68.67756158,80,80,26.40302249
USA_Hyd_NineMile26184,52.57049775,52.57049775,52.57049775,46.22172837,20.12123204,12.81510856,6.415952121,5.257049775,5.660146243,8.431434463,37.15205783,52.57049775
FRA_Hyd_OTTMARSHEIM10079,42.57126139,42.57126139,36.78156984,22.98848115,17.15621834,17.1987896,15.02765527,9.919103903,12.55852211,28.99102901,42.57126139,42.57126139
CAN_Hyd_RapidedesCu4252,23.00928036,22.46478304,44.3051756,80,80,64.8750744,60.27709702,59.18810238,80,80,76.97501488,27.84925655
USA_Hyd_YoungsCreekHy29517,52.57049775,52.57049775,38.63770325,23.59222031,13.33613547,9.41753702,6.176227189,5.257049775,8.256470812,24.26950893,52.57049775,52.57049775
CAN_Hyd_RapideBlanc4251,23.00928036,22.46478304,44.3051756,80,80,64.8750744,60.27709702,59.18810238,80,80,76.97501488,27.84925655
UKR_Hyd_Tashlyk18280,16.51702028,24.58278243,29.65353732,29.65353732,23.66352278,29.65353732,29.65353732,17.70316178,22.68495605,16.78390212,20.75747612,25.56134917
DEU_Hyd_Dornau11045,13.60786878,13.05848278,20.45406364,32.28699302,42.26046206,42.26046206,42.26046206,42.26046206,34.35775566,26.15922602,28.06094681,19.69337532
DEU_Hyd_UPMSchongau11754,13.60786878,13.05848278,20.45406364,32.28699302,42.26046206,42.26046206,42.26046206,42.26046206,34.35775566,26.15922602,28.06094681,19.69337532
USA_Hyd_LittleFallsW25225,52.57049775,52.57049775,52.57049775,46.22172837,20.12123204,12.81510856,6.415952121,5.257049775,5.660146243,8.431434463,37.15205783,52.57049775
CAN_Hyd_RivireduLou4277,22.46478304,23.46081021,32.60082431,80,80,80,56.62265624,56.79842575,67.4031857,80,61.13407346,28.03081726
AUT_Hyd_Klaus768,43.64951894,43.64951894,53.03708255,53.03708255,47.83944846,52.66582297,53.03708255,48.68804178,44.49811226,36.96684654,50.12004301,53.03708255
USA_Hyd_LongLake25279,52.57049775,52.57049775,52.57049775,46.22172837,20.12123204,12.81510856,6.415952121,5.257049775,5.660146243,8.431434463,37.15205783,52.57049775
USA_Hyd_Chelan22284,27.79469881,40.96334824,52.57049775,52.57049775,52.57049775,52.57049775,15.87524932,5.257049775,5.881649748,20.50769912,39.6620983,23.47454899
MDA_Hyd_HydropowerPlan14431,30.49274816,48.24063089,80,80,75.7606272,80,80,47.88136201,53.91707922,44.2886732,44.71979586,45.7976025
DEU_Hyd_Rosenheim11636,17.41131037,19.77789625,34.99166259,42.26046206,42.26046206,42.26046206,42.26046206,37.18920662,30.72335592,24.72237031,30.638835,23.41229598
CAN_Hyd_Chute3645,22.46478304,24.10864638,47.91422292,80,80,52.72404529,49.07101564,48.21864206,66.72732561,80,80,26.78753479
CAN_Hyd_Fraser3777,22.46478304,23.46081021,32.60082431,80,80,80,56.62265624,56.79842575,67.4031857,80,61.13407346,28.03081726
CAN_Hyd_HeartsContent3861,63.12997347,61.80371353,66.10079576,80,80,80,60,60.42440318,65.46419098,79.20424403,80,69.70822281
